,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,20380,23252,24032,15934,20960,16333,47929,50294,35264,29119,26106,Upgrade
1,Market Cap Growth,45.93%,45.93%,14.66%,-2.45%,-56.27%,-67.52%,35.91%,72.72%,35.08%,22.42%,12.30%,Upgrade
2,Enterprise Value,14783,17132,17765,11135,14951,9834,41164,47787,33359,27954,24448,Upgrade
3,Last Close Price,24.35,27.50,28.70,18.44,24.00,19.34,56.70,60.30,-,-,-,Upgrade
4,PE Ratio,-,-70.95,-,-69.10,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,4.88,4.88,3.67,2.69,6.30,5.19,17.26,23.25,19.95,17.94,16.36,Upgrade
6,PB Ratio,3.96,3.96,4.14,2.54,4.22,2.44,5.91,6.39,8.76,10.24,10.71,Upgrade
7,P/TBV Ratio,4.02,4.02,4.21,2.60,4.40,2.60,6.23,6.58,9.46,10.98,11.78,Upgrade
8,P/FCF Ratio,-,-,-,849.32,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,42.66,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.04,3.59,2.71,1.88,4.50,3.13,14.82,22.09,18.87,17.22,15.32,Upgrade
11,EV/EBITDA Ratio,-,-,-,-15.58,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-14.31,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-28.98,-,-,593.51,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.12,0.12,0.12,0.05,0.04,0.00,0.04,0.04,0.07,0.09,0.11,Upgrade
15,Debt / FCF Ratio,-,-,-,16.77,-,-,-,-,-,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-10.38%,-,-,-,-,-,-,-,Upgrade
17,Earnings Yield,-1.61%,-1.41%,3.28%,-1.45%,-13.42%,-12.26%,-3.17%,-2.76%,-2.76%,-2.94%,-3.16%,Upgrade
18,FCF Yield,-2.50%,-2.19%,6.07%,0.12%,-11.36%,-11.82%,-3.59%,-1.82%,-1.54%,-2.34%,-2.67%,Upgrade
19,Buyback Yield / Dilution,-0.97%,-0.64%,-3.12%,-2.08%,1.30%,-16.46%,-20.48%,-6.41%,-6.72%,-2.96%,-0.18%,Upgrade
20,Total Shareholder Return,-0.97%,-0.64%,-3.12%,-2.08%,1.30%,-16.46%,-20.48%,-6.41%,-6.72%,-2.96%,-0.18%,Upgrade
