,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6331,16700,8233,21591,5023,20478,13449,23592,10142,30841,Upgrade
1,Revenue Growth (YoY),-23.11%,-22.65%,63.90%,5.44%,-62.65%,-13.20%,32.61%,-23.50%,74.81%,204.08%,Upgrade
2,Cost of Revenue,5473,15713,6649,18422,4094,16137,9321,18738,6747,22105,Upgrade
3,Gross Profit,857.77,986.46,1584,3169,929.59,4341,4128,4854,3395,8736,Upgrade
4,"Selling, General & Admin",357.45,654.76,502.87,888.03,589.15,1043,968.36,1584,801.68,1390,Upgrade
5,Other Operating Expenses,37.41,3.98,112.69,86.74,55.56,155.03,92.28,228.5,34.01,136.09,Upgrade
6,Operating Expenses,394.97,849.43,614.29,978.02,637.61,1458,1051,1851,821.27,1672,Upgrade
7,Operating Income,462.8,137.03,969.31,2191,291.98,2883,3077,3003,2574,7064,Upgrade
8,Interest Expense,-123.66,-28.72,-71.32,-33.69,-98.57,-136.44,-118.33,-176.79,-99.62,-321.1,Upgrade
9,Interest & Investment Income,7.39,5.4,14,26.94,30.73,77.8,32.97,32.59,20.08,87.72,Upgrade
10,Earnings From Equity Investments,2.96,-370.17,-8.68,28.02,35.35,70.12,58.99,543.1,83.35,624.02,Upgrade
11,Currency Exchange Gain (Loss),-12.69,24.98,-91.39,-62.71,-131.83,205.84,61.64,508.03,-115.14,-197.84,Upgrade
12,Other Non Operating Income (Expenses),55.37,5.29,16.78,-5.43,52.07,68.32,-5.73,91.88,-24.49,58.28,Upgrade
13,EBT Excluding Unusual Items,392.17,-226.19,828.7,2144,179.73,3169,3107,4002,2438,7315,Upgrade
14,Gain (Loss) on Sale of Investments,-0.2,-115,-,-,-,-4.34,3.9,1.96,80.13,7.32,Upgrade
15,Gain (Loss) on Sale of Assets,-0.07,-77,4.18,-0.02,219.17,15.9,-0.03,0.05,0.03,1186,Upgrade
16,Asset Writedown,-591.75,-625.96,-389.15,-258.81,-14.28,81.42,-83.66,427.56,150.3,460.01,Upgrade
17,Other Unusual Items,-,-11,11,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,-199.85,-1055,454.73,1885,384.62,3262,3027,4432,2669,8968,Upgrade
19,Income Tax Expense,300.52,747.53,421.24,1116,373.09,2262,1593,2169,1471,4137,Upgrade
20,Earnings From Continuing Operations,-500.37,-1803,33.5,768.91,11.53,999.86,1434,2262,1197,4831,Upgrade
21,Net Income to Company,-500.37,-1803,33.5,768.91,11.53,999.86,1434,2262,1197,4831,Upgrade
22,Minority Interest in Earnings,61.09,12.79,90.86,-351.25,134.05,-234.56,14.47,-610.73,-193.82,-1608,Upgrade
23,Net Income,-439.27,-1790,124.36,417.67,145.58,765.3,1449,1651,1003,3224,Upgrade
24,Preferred Dividends & Other Adjustments,43.53,43.89,42.45,42.63,39.72,36.79,21.91,22.81,23.72,23.65,Upgrade
25,Net Income to Common,-482.8,-1834,81.91,375.04,105.86,728.52,1427,1629,979.66,3200,Upgrade
26,Net Income Growth,-,-,-14.58%,-45.42%,-89.95%,-53.66%,44.36%,-48.77%,42.20%,129.53%,Upgrade
27,Shares Outstanding (Basic),2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,Upgrade
28,Shares Outstanding (Diluted),2769,2769,2769,2769,2769,2769,2769,2769,2769,2769,Upgrade
29,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.00%,Upgrade
30,EPS (Basic),-0.17,-0.66,0.03,0.14,0.04,0.26,0.52,0.59,0.35,1.16,Upgrade
31,EPS (Diluted),-0.17,-0.66,0.03,0.14,0.04,0.26,0.52,0.59,0.35,1.16,Upgrade
32,EPS Growth,-,-,-22.63%,-48.52%,-92.58%,-55.27%,45.62%,-49.10%,43.49%,131.70%,Upgrade
33,Free Cash Flow,-960.85,-654.88,-842.1,-1354,-164.28,7502,3657,-694.2,-1294,3317,Upgrade
34,Free Cash Flow Per Share,-0.35,-0.24,-0.30,-0.49,-0.06,2.71,1.32,-0.25,-0.47,1.20,Upgrade
35,Operating Margin,7.31%,0.82%,11.77%,10.15%,5.81%,14.08%,22.88%,12.73%,25.38%,22.90%,Upgrade
36,Profit Margin,-7.63%,-10.98%,0.99%,1.74%,2.11%,3.56%,10.61%,6.90%,9.66%,10.38%,Upgrade
37,Free Cash Flow Margin,-15.18%,-3.92%,-10.23%,-6.27%,-3.27%,36.63%,27.19%,-2.94%,-12.76%,10.75%,Upgrade
38,EBITDA,484.77,152.88,998.07,2220,320.43,2931,3117,3071,2616,7111,Upgrade
39,D&A For EBITDA,21.98,15.85,28.76,28.84,28.45,47.65,39.38,67.95,42.41,46.87,Upgrade
40,EBIT,462.8,137.03,969.31,2191,291.98,2883,3077,3003,2574,7064,Upgrade
