,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,684,692,858,1191,2077,4292,4154,6923,6452,7588,9360,Upgrade
1,Market Cap Growth,-41.86%,-41.86%,-58.67%,-72.26%,-50.00%,-38.00%,-35.62%,-8.76%,-31.07%,-11.90%,76.96%,Upgrade
2,Enterprise Value,22194,37708,23718,25676,25838,30821,34542,35727,22153,17853,24747,Upgrade
3,Last Close Price,0.25,0.25,0.31,0.43,0.75,1.22,1.19,1.74,1.62,1.74,2.15,Upgrade
4,PE Ratio,-,-,-,2.41,3.82,4.39,1.57,1.88,2.08,1.65,2.15,Upgrade
5,Forward PE,-,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,Upgrade
6,PS Ratio,0.03,0.03,0.03,0.04,0.07,0.14,0.10,0.16,0.16,0.17,0.23,Upgrade
7,PB Ratio,0.05,0.03,0.04,0.05,0.08,0.16,0.14,0.25,0.25,0.41,0.36,Upgrade
8,P/TBV Ratio,0.05,0.05,0.06,0.07,0.12,0.25,0.23,0.41,0.40,0.52,0.55,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,0.30,1.94,-,-,1.24,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,0.30,1.90,-,-,1.23,Upgrade
11,EV/Sales Ratio,0.90,1.52,0.86,0.80,0.86,1.03,0.83,0.80,0.55,0.40,0.60,Upgrade
12,EV/EBITDA Ratio,67.55,55.04,18.71,7.38,9.00,8.09,4.65,4.80,3.28,1.67,2.62,Upgrade
13,EV/EBIT Ratio,88.79,58.51,19.46,7.52,9.20,8.29,4.72,4.89,3.34,1.69,2.65,Upgrade
14,EV/FCF Ratio,-12.78,-,-,-,-,-,2.52,10.03,-,-,3.28,Upgrade
15,Debt / Equity Ratio,0.78,0.78,1.41,0.68,1.28,0.76,0.86,1.12,1.14,0.99,0.94,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,1.83,8.62,-,-,3.19,Upgrade
17,Return on Capital Employed (ROCE),2.49%,2.49%,3.86%,11.12%,8.12%,9.78%,16.44%,15.49%,14.74%,32.64%,22.96%,Upgrade
18,Earnings Yield,-363.92%,-345.98%,-213.74%,49.19%,30.66%,24.86%,65.42%,53.85%,48.87%,61.12%,46.96%,Upgrade
19,FCF Yield,-253.82%,-250.77%,-192.11%,-199.29%,-82.64%,200.25%,329.77%,51.47%,-36.59%,29.25%,80.60%,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,0.00%,Upgrade,
21,Total Shareholder Return,-,-,-,-,-,-,-,-,-,0.00%,Upgrade,
