,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1.62,1.06,2,2.04,2.38,2.69,4.14,0.22,0.35,0.27,Upgrade
1,Short-Term Investments,0.05,0.05,0.02,0.02,0.03,0.19,0.23,0.1,0.18,1.14,Upgrade
2,Cash & Short-Term Investments,1.67,1.1,2.02,2.06,2.41,2.88,4.36,0.32,0.53,1.41,Upgrade
3,Cash Growth,-17.11%,-46.51%,-16.28%,-28.30%,-44.81%,810.13%,731.05%,-77.52%,-72.70%,-45.86%,Upgrade
4,Accounts Receivable,0.62,0.89,3.02,3.52,3.05,2.5,0.74,1.13,0.76,0.75,Upgrade
5,Other Receivables,0.5,1.26,0.5,0.61,0.55,0.62,0.51,0.45,0.39,1.07,Upgrade
6,Receivables,1.12,2.15,3.52,4.13,3.61,3.11,1.25,1.58,1.15,1.83,Upgrade
7,Prepaid Expenses,0.09,0.89,0.11,0.17,0.11,0.86,0.65,0.72,0.54,0.27,Upgrade
8,Other Current Assets,-,-,-,-,1.65,1.39,0.47,0.52,1.45,0.91,Upgrade
9,Total Current Assets,2.88,4.14,5.65,6.36,7.78,8.23,6.73,3.13,3.66,4.41,Upgrade
10,"Property, Plant & Equipment",26.83,37.6,50.06,55.46,66.13,68.52,62.73,52.13,50.29,50.2,Upgrade
11,Other Long-Term Assets,73.45,73.47,68.19,71.17,68.89,76.98,76.35,75.78,72.57,68.98,Upgrade
12,Total Assets,103.16,115.21,123.9,132.99,142.8,153.73,145.81,131.03,126.52,123.59,Upgrade
13,Accrued Expenses,7.24,-,3.74,3.79,3.51,3.87,3.53,3.26,2.94,2.6,Upgrade
14,Current Portion of Long-Term Debt,56.96,56.01,64.36,63.65,14.62,65.02,69.67,60.16,62.51,10.1,Upgrade
15,Current Portion of Leases,0.17,0.25,0.15,0.17,-,-,-,-,-,-,Upgrade
16,Current Income Taxes Payable,0,0.01,0,0.01,0,0,0,0,0.13,-,Upgrade
17,Current Unearned Revenue,0.16,0.22,0.8,0.61,-,-,0.59,0.08,0.25,0.17,Upgrade
18,Other Current Liabilities,4.53,11.88,8.1,8.52,5.13,5.37,4.16,4.15,4.21,4.7,Upgrade
19,Total Current Liabilities,69.08,68.36,77.16,76.74,23.26,74.26,77.95,67.65,70.04,17.56,Upgrade
20,Long-Term Debt,1.51,6.73,8.52,8.53,55.45,9.49,9.44,20.46,16.77,65.33,Upgrade
21,Long-Term Leases,0.03,0.08,0.06,0.13,-,-,-,-,-,-,Upgrade
22,Long-Term Deferred Tax Liabilities,17.57,17.57,16.13,16.85,16.31,18.24,17.86,17.62,16.71,15.81,Upgrade
23,Total Liabilities,88.19,92.75,101.87,102.26,95.02,102,105.25,105.73,103.52,98.71,Upgrade
24,Common Stock,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,Upgrade
25,Additional Paid-In Capital,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.66,54.66,Upgrade
26,Retained Earnings,-28.61,-21.19,-20.76,-14.08,4.47,2.85,-7.67,-22.3,-22.8,-19.04,Upgrade
27,Comprehensive Income & Other,-16.73,-16.66,-17.15,-15.31,-16.69,-11.61,-12.17,-12.77,-14.33,-15.98,Upgrade
28,Total Common Equity,10.57,18.05,18,26.51,43.68,47.14,36.06,20.84,18.75,20.87,Upgrade
29,Minority Interest,4.41,4.42,4.04,4.23,4.1,4.59,4.51,4.46,4.24,4.02,Upgrade
30,Shareholders' Equity,14.98,22.47,22.04,30.74,47.78,51.74,40.57,25.3,22.99,24.88,Upgrade
31,Total Liabilities & Equity,103.16,115.21,123.9,132.99,142.8,153.73,145.81,131.03,126.52,123.59,Upgrade
32,Total Debt,58.68,63.07,73.09,72.49,70.06,74.51,79.11,80.62,79.29,75.44,Upgrade
33,Net Cash (Debt),-57.01,-61.96,-71.08,-70.42,-67.66,-71.64,-74.74,-80.31,-78.76,-74.03,Upgrade
34,Net Cash Per Share,-0.06,-0.07,-0.07,-0.07,-0.05,-0.05,-0.06,-0.08,-0.08,-0.08,Upgrade
35,Filing Date Shares Outstanding,952.61,952.61,952.61,952.61,952.61,952.61,952.61,952.61,952.51,952.51,Upgrade
36,Total Common Shares Outstanding,952.61,952.61,952.61,952.61,952.61,952.61,952.61,952.61,952.51,952.51,Upgrade
37,Working Capital,-66.2,-64.22,-71.51,-70.38,-15.49,-66.03,-71.22,-64.52,-66.38,-13.15,Upgrade
38,Book Value Per Share,0.01,0.02,0.02,0.03,0.05,0.05,0.04,0.02,0.02,0.02,Upgrade
39,Tangible Book Value,10.57,18.05,18,26.51,43.68,47.14,36.06,20.84,18.75,20.87,Upgrade
40,Tangible Book Value Per Share,0.01,0.02,0.02,0.03,0.05,0.05,0.04,0.02,0.02,0.02,Upgrade
41,Machinery,-,166.88,-,192.21,-,190.7,-,189,-,116.81,Upgrade
42,Leasehold Improvements,-,-,-,-,-,0.03,-,0.03,-,0.03,Upgrade
