,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,110,160,206,170,171,187,125,1315,924,1114,1019,Upgrade
1,Market Cap Growth,-5.62%,-5.62%,20.00%,-9.18%,37.40%,-85.80%,-86.49%,17.96%,-9.34%,-21.48%,-39.55%,Upgrade
2,Enterprise Value,587,680,794,756,735,784,742,1974,1567,1728,1605,Upgrade
3,Last Close Price,0.12,0.17,0.22,0.18,0.18,0.20,0.13,1.38,0.97,1.17,1.07,Upgrade
4,PE Ratio,-,-,-,-,-,2.06,0.64,11.16,-36.48,-,-,Upgrade
5,PS Ratio,0.77,1.12,1.95,1.54,1.20,1.08,0.74,9.86,9.54,13.40,10.76,Upgrade
6,PB Ratio,1.33,1.38,1.17,0.98,0.71,0.50,0.31,4.16,4.70,6.25,5.28,Upgrade
7,P/TBV Ratio,1.95,1.95,1.46,1.20,0.82,0.54,0.34,4.68,5.70,7.67,6.30,Upgrade
8,P/FCF Ratio,13.17,19.23,12.00,7.02,4.89,3.33,1.54,24.86,-336.68,-,-,Upgrade
9,P/OCF Ratio,6.42,6.42,9.20,7.02,3.57,2.27,1.32,21.25,46.64,126.36,-,Upgrade
10,EV/Sales Ratio,4.11,4.76,7.54,6.85,5.13,4.52,4.39,14.80,16.19,20.79,16.93,Upgrade
11,EV/EBITDA Ratio,24.44,30.58,34.49,35.27,15.42,8.96,7.69,32.76,89.87,305.48,76.59,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,19.24,12.08,62.02,-170.98,-,-,Upgrade
13,EV/FCF Ratio,70.51,81.67,46.31,31.27,20.94,13.96,9.13,37.32,-571.06,-,-,Upgrade
14,Debt / Equity Ratio,3.92,3.92,2.81,3.32,2.36,1.47,1.44,1.95,3.19,3.45,3.03,Upgrade
15,Debt / FCF Ratio,54.79,54.79,28.78,23.69,16.22,9.80,7.19,11.65,-228.39,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,-,4.34%,9.86%,6.02%,-1.86%,-,-,Upgrade
17,Earnings Yield,-56.13%,-38.43%,-27.10%,-116.50%,-78.25%,48.58%,155.16%,8.96%,-2.74%,-8.37%,-7.76%,Upgrade
18,FCF Yield,7.60%,5.20%,8.33%,14.25%,20.46%,30.06%,65.08%,4.02%,-0.30%,-1.88%,0.23%,Upgrade
19,Buyback Yield / Dilution,-,-,28.61%,28.61%,-,-38.42%,-41.81%,-3.00%,2.89%,39.05%,Upgrade,
20,Total Shareholder Return,-,-,28.61%,28.61%,-,-38.42%,-41.81%,-3.00%,2.89%,39.05%,Upgrade,
