,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,10190,10535,9279,9107,7711,8297,8015,8666,8623,9318,9839,9340,8362,8319,8558,9253,9296,8927,8536,8949,10121,Upgrade
1,Market Cap Growth,26.97%,26.97%,15.78%,5.08%,-10.58%,-10.96%,-18.54%,-7.21%,3.12%,12.01%,14.98%,0.94%,-10.05%,-6.81%,0.26%,3.40%,-8.15%,-5.08%,-16.00%,-20.14%,12.73%,Upgrade
2,Last Close Price,4.14,4.28,3.77,3.52,3.38,3.63,3.51,3.63,3.61,3.90,4.12,3.74,3.35,3.33,3.43,3.55,3.56,3.42,3.27,3.28,3.71,Upgrade
3,PE Ratio,5.44,5.38,4.74,4.72,4.08,4.73,4.72,5.25,5.34,6.46,7.14,7.07,6.57,7.19,7.64,8.61,8.80,8.71,8.38,8.70,9.99,Upgrade
4,PS Ratio,3.09,3.28,2.86,2.93,2.52,2.88,2.86,3.09,3.06,3.39,3.80,3.58,3.37,3.56,3.71,4.11,4.22,4.24,3.88,3.94,4.49,Upgrade
5,PB Ratio,0.58,0.59,0.53,0.52,0.48,0.55,0.54,0.59,0.60,0.68,0.74,0.70,0.64,0.66,0.69,0.74,0.76,0.75,0.73,0.74,0.85,Upgrade
6,P/FCF Ratio,1.55,1.60,3.41,-,-13.88,-2.33,-,-,-,-,1.85,-,2.15,-,-,1.16,2.91,-3.20,-,-,-,Upgrade
7,P/OCF Ratio,1.54,1.54,3.18,-,-19.27,-2.44,-,-,-,-,1.80,-,2.05,-,-,1.13,2.78,-3.39,-,-,-,Upgrade
8,Debt / Equity Ratio,1.02,1.02,1.01,1.03,1.68,1.23,1.36,1.68,1.64,1.50,1.67,1.84,1.65,1.60,1.44,1.58,1.94,1.35,1.09,1.47,1.47,Upgrade
9,Debt / FCF Ratio,2.79,2.79,6.52,-,-48.62,-5.25,-,-,-,-,4.17,-,5.58,-,-,2.46,7.43,-5.76,-,-,-,Upgrade
10,Return on Equity (ROE),9.00%,8.56%,8.35%,22.74%,10.66%,11.39%,8.52%,19.89%,10.14%,8.95%,8.29%,16.53%,8.98%,8.04%,7.22%,14.07%,8.19%,6.50%,7.03%,12.79%,Upgrade,
11,Return on Assets (ROA),0.85%,0.81%,0.76%,1.97%,0.91%,0.96%,0.72%,1.69%,0.85%,0.75%,0.71%,1.43%,0.77%,0.69%,0.62%,1.22%,0.72%,0.58%,0.65%,1.20%,Upgrade,
12,Earnings Yield,19.23%,18.60%,21.09%,21.17%,24.49%,21.15%,21.18%,19.05%,18.74%,15.47%,14.00%,14.14%,15.23%,13.92%,13.08%,11.62%,11.37%,11.47%,11.94%,11.50%,10.01%,Upgrade
13,FCF Yield,64.49%,62.38%,29.30%,-53.58%,-7.20%,-42.90%,-55.86%,-2.21%,1.35%,73.25%,54.01%,-0.67%,46.59%,15.15%,38.16%,86.43%,34.36%,-31.24%,-11.40%,14.15%,24.62%,Upgrade
14,Dividend Yield,4.59%,-,-,-,5.62%,-,-,-,4.99%,-,-,-,5.38%,-,-,-,5.05%,-,-,-,4.85%,Upgrade
15,Payout Ratio,31.91%,13.04%,126.79%,8.04%,7.79%,7.99%,112.93%,7.40%,5.48%,9.24%,130.57%,6.56%,7.48%,0.61%,161.55%,6.36%,-,-,197.71%,-,-,Upgrade
16,Buyback Yield / Dilution,-2.38%,-12.73%,0.62%,-0.70%,0.93%,-0.78%,1.26%,-3.09%,-1.51%,0.02%,-1.58%,0.34%,0.94%,-0.00%,-2.22%,1.12%,-20.19%,-5.61%,2.32%,-3.22%,17.41%,Upgrade
17,Total Shareholder Return,2.21%,-12.73%,0.62%,-0.70%,6.56%,-0.78%,1.26%,-3.09%,3.48%,0.02%,-1.58%,0.34%,6.32%,-0.00%,-2.22%,1.12%,-15.15%,-5.61%,2.32%,-3.22%,22.26%,Upgrade
