,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,5448,4728,3752,7042,4287,3463,3482,6377,3967,3241,3413,7045,3877,2954,2065,4393,3442,2485,1025,2151,Upgrade
1,Other Revenue,-147.76,147.76,-,452.52,-89.89,89.89,-,384.77,-121.09,121.09,-,220.01,-79.37,79.37,-,131.9,-30.66,30.66,-,151.74,Upgrade
2,Revenue,5301,4876,3752,7495,4197,3553,3482,6762,3846,3362,3413,7265,3798,3034,2065,4525,3411,2516,1025,2302,Upgrade
3,Revenue Growth (YoY),26.29%,37.23%,7.77%,10.84%,9.12%,5.67%,2.00%,-6.92%,1.28%,10.82%,65.32%,60.53%,11.33%,20.59%,101.36%,96.56%,177.65%,214.27%,51.06%,26.47%,Upgrade
4,Cost of Revenue,4417,4285,3227,6939,3588,2977,2901,5744,3128,2773,2787,5894,3503,2312,1687,3833,2960,2220,879.68,1852,Upgrade
5,Gross Profit,883.86,590.47,525.17,555.95,609.07,576.07,580.58,1018,718.19,589.45,626.96,1371,295.08,721.34,377.66,691.9,451.64,295.72,145.77,450.17,Upgrade
6,"Selling, General & Admin",487.61,418.87,358.63,457.02,295.57,405.78,350.81,455.75,342.23,377.79,375.28,765.78,-34.68,476.03,246.95,495.8,354.69,231.14,127.92,329.34,Upgrade
7,Research & Development,158.24,129.67,100.08,205.33,142.79,114.4,90.4,223.12,84.59,114.12,90.61,267.19,143.57,111.52,55.12,187.65,85.51,69.63,54.07,89.18,Upgrade
8,Other Operating Expenses,-42.54,-4.91,-25.09,-44.59,-15.71,-25.71,-31.58,36.27,-2.22,-44.15,-10.46,27.56,-31.54,-4.09,-12.32,-21.82,-9.87,-6.5,-24.65,23.97,Upgrade
9,Operating Expenses,693.35,527.09,507.24,445.28,477.95,517.96,538.97,1018,458.69,481.53,493.51,1187,111.71,599.35,306.84,654.6,442.06,292.12,160.18,423.26,Upgrade
10,Operating Income,190.51,63.38,17.93,110.67,131.12,58.11,41.61,-0.68,259.51,107.92,133.45,183.75,183.37,122,70.82,37.3,9.58,3.6,-14.41,26.91,Upgrade
11,Interest Expense,-13.28,-31.52,-18.03,-7.58,-28.88,-23.52,-17.43,-21.44,-14.06,-10.1,-9.26,-7.15,-1.42,-5.2,-4.54,-1.13,-0.39,-0.31,-0.32,-1.42,Upgrade
12,Interest & Investment Income,28.33,59.13,38.73,30.8,40.52,44.6,52.81,32.6,21.01,24.27,46.01,27.44,13.82,19.02,16.17,29.83,28.46,30.64,19.69,13.74,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.3,7.3,-,-,-1.01,1.01,-2.61,Upgrade
14,Currency Exchange Gain (Loss),-0.11,0.11,-,-0.84,-0.48,0.48,-,0.32,-0.63,0.63,-,0.07,0.01,-0.01,-,-,-,-,-,-,Upgrade
