,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,169.53,235.01,226.04,186.4,213.33,103.26,167.57,167.2,196.97,237.39,Upgrade
1,Short-Term Investments,-,-,-,100,100,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,169.53,235.01,226.04,286.4,313.33,103.26,167.57,167.2,196.97,237.39,Upgrade
3,Cash Growth,-25.00%,-17.94%,-27.86%,177.35%,86.99%,-38.24%,-14.93%,-29.57%,-41.35%,-44.07%,Upgrade
4,Accounts Receivable,4.03,2.64,4.4,4.16,6.06,5.71,4.85,4.98,2.91,3.13,Upgrade
5,Other Receivables,0.12,0.2,0.2,0.22,1.88,3.53,6.54,7.57,5.92,6.95,Upgrade
6,Receivables,4.15,2.84,4.6,4.38,7.94,9.24,11.39,12.55,8.83,10.08,Upgrade
7,Inventory,9.95,9.21,10.52,8.7,14.37,14.01,15.14,18.05,17.74,18.2,Upgrade
8,Prepaid Expenses,66.32,60.34,83.93,83.94,90.63,92.91,109.28,106.37,119.72,86.78,Upgrade
9,Restricted Cash,2.5,2.5,2.5,2.5,2.5,15.92,-,2.43,-,-,Upgrade
10,Other Current Assets,-,-,-,-,-,175.7,0.58,0.58,3.5,1.51,Upgrade
11,Total Current Assets,252.45,309.9,327.59,385.9,428.78,411.04,303.96,307.18,346.76,353.95,Upgrade
12,"Property, Plant & Equipment",333.15,356.44,370.31,434.61,531.1,634.8,943.65,1002,984.98,1022,Upgrade
13,Long-Term Investments,93.36,75.85,57.61,37.82,29.26,35.44,33.83,37.55,31.48,45.64,Upgrade
14,Other Intangible Assets,1.95,2.16,2.37,2.84,2.94,3.21,12.01,13.6,14.85,4.84,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,-,-,2.91,2.89,3.45,3.45,Upgrade
16,Other Long-Term Assets,159.74,145.97,158.5,178.45,166.03,183.43,190.91,188.53,186.14,208.15,Upgrade
17,Total Assets,840.63,890.32,916.37,1040,1158,1268,1487,1552,1568,1638,Upgrade
18,Accounts Payable,30.27,37.11,33.07,28.17,34.45,27.31,37.21,38.55,47.93,30.17,Upgrade
19,Short-Term Debt,-,-,-,-,-,50.55,52.89,54.98,57.17,59.25,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,11.19,11.09,0.99,0.98,-,Upgrade
21,Current Portion of Leases,84.04,97.13,114.72,126.99,161.22,168.55,184.86,178.47,176.04,216.34,Upgrade
22,Current Income Taxes Payable,13.77,13.66,16.86,14.73,5.28,5.86,3.51,3.92,3.03,3.35,Upgrade
