,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,330,299,254,267,346,251,308,395,459,437,445,Upgrade
1,Market Cap Growth,12.17%,12.17%,-26.53%,6.18%,12.39%,-36.43%,-32.92%,-9.68%,3.17%,-37.37%,-61.11%,Upgrade
2,Enterprise Value,372,287,278,296,464,717,818,948,1004,969,1005,Upgrade
3,Last Close Price,0.23,0.20,0.16,0.16,0.17,0.12,0.15,0.20,0.23,0.22,0.22,Upgrade
4,PE Ratio,8.27,7.72,6.50,10.08,5.71,-5.35,-,-,-,-,-,Upgrade
5,Forward PE,-,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,Upgrade
6,PS Ratio,0.36,0.33,0.27,0.28,0.41,0.28,0.31,0.38,0.48,0.44,0.32,Upgrade
7,PB Ratio,0.69,0.66,0.52,0.57,0.65,0.49,0.61,0.67,0.74,0.68,0.63,Upgrade
8,P/TBV Ratio,0.63,0.63,0.50,0.55,0.63,0.48,0.60,0.68,0.76,0.70,0.64,Upgrade
9,P/FCF Ratio,3.11,2.82,1.68,3.15,3.21,1.95,3.43,3.81,4.30,10.43,-,Upgrade
10,P/OCF Ratio,2.41,2.41,1.38,2.25,2.68,1.74,2.36,2.09,2.66,4.19,4.90,Upgrade
11,PEG Ratio,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,Upgrade
12,EV/Sales Ratio,0.41,0.32,0.29,0.32,0.55,0.81,0.82,0.91,1.05,0.99,0.72,Upgrade
13,EV/EBITDA Ratio,2.29,6.24,4.01,4.44,-77.52,-,-,-15.67,-,-,-,Upgrade
14,EV/EBIT Ratio,10.87,-182.32,-,13.74,-,-,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,3.51,2.70,1.84,3.50,4.31,5.56,9.13,9.14,9.41,23.11,-,Upgrade
16,Debt / Equity Ratio,0.52,0.52,0.50,0.58,0.62,0.85,1.14,1.15,1.17,1.15,1.09,Upgrade
17,Debt / FCF Ratio,2.23,2.23,1.62,3.19,3.08,3.41,6.48,6.55,6.75,17.64,-,Upgrade
18,Return on Capital Employed (ROCE),-,-0.25%,-,3.39%,-,-,-,-,-,-,-,Upgrade
19,Earnings Yield,11.74%,12.96%,15.39%,9.92%,17.52%,-18.69%,-38.44%,-19.46%,-27.06%,-80.13%,-71.40%,Upgrade
20,FCF Yield,32.12%,35.45%,59.58%,31.76%,31.12%,51.39%,29.12%,26.25%,23.27%,9.59%,0.31%,Upgrade
21,Dividend Yield,14.96%,17.22%,22.53%,6.45%,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,0.27%,0.18%,0.37%,1.06%,-0.11%,-0.22%,-2.42%,2.31%,4.62%,-,-,Upgrade
23,Total Shareholder Return,15.23%,17.40%,22.90%,7.51%,-0.11%,-0.22%,-2.42%,2.31%,4.62%,-,-,Upgrade
