,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,265.38,263.27,308.45,395.7,311.93,344.43,377.81,441.25,453.99,336.2,457.44,507.08,292.16,672.67,637.39,877.14,977.32,1035,509.29,550.98,Upgrade
1,Trading Asset Securities,-,-,-,-,99.51,-,-,-,-,-,10,-,608.31,90.5,230.79,230.3,230,-,-,-,Upgrade
2,Cash & Short-Term Investments,265.38,263.27,308.45,395.7,411.44,344.43,377.81,441.25,453.99,336.2,467.44,507.08,900.47,763.17,868.18,1107,1207,1035,509.29,550.98,Upgrade
3,Cash Growth,-35.50%,-23.56%,-18.36%,-10.32%,-9.37%,2.45%,-19.18%,-12.98%,-49.58%,-55.95%,-46.16%,-54.21%,-25.42%,-26.30%,70.47%,101.00%,290.63%,190.98%,176.25%,10.92%,Upgrade
4,Accounts Receivable,32.59,49.03,8.94,5.3,9.92,6.56,2.16,1.56,2.63,1.59,0.09,0.04,0.27,0.09,0.13,0.09,0.12,0.16,124.07,123.95,Upgrade
5,Other Receivables,2.22,124.34,2.62,124.19,3.42,125.81,2.78,128.63,2.43,132.6,9.69,174.97,49.17,189.26,3.23,136.82,1.61,165.38,2.85,136.12,Upgrade
6,Receivables,34.81,173.37,11.56,129.49,13.33,132.37,4.95,130.19,5.06,134.19,9.78,175.01,49.44,189.35,3.36,136.91,1.72,165.54,126.92,260.07,Upgrade
7,Inventory,0.09,0.14,0.15,0.12,0.16,0.1,0.18,0.2,0.2,0.19,0.19,0.21,0.15,0.25,0.35,0.25,0.31,0.26,0.2,0.17,Upgrade
8,Prepaid Expenses,-,25.25,-,0.06,-,25.25,-,0.05,-,25.25,-,65.26,-,49.43,-,55.48,-,40.03,-,24.37,Upgrade
9,Other Current Assets,150.58,5.56,149.42,25.87,152.77,1.61,154.78,26.11,170.82,2.6,208.21,6.18,197.07,5.19,203.7,13.69,212.53,15.91,177.91,26.34,Upgrade
10,Total Current Assets,450.85,467.6,469.59,551.24,577.7,503.76,537.71,597.8,630.07,498.43,685.62,753.73,1147,1007,1076,1314,1422,1257,814.32,861.93,Upgrade
11,"Property, Plant & Equipment",91.93,93.9,95.93,97.97,152.45,153.65,158.93,161.81,1119,1129,1141,1151,1179,1187,1172,1181,1194,1203,1212,1221,Upgrade
12,Goodwill,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,196.7,Upgrade
13,Other Intangible Assets,26.12,26.44,26.77,27.09,110.58,111.4,112.23,113.04,794.18,798.67,803.34,808.01,812.55,817.24,821.93,826.62,831.27,835.99,840.72,845.44,Upgrade
14,Long-Term Deferred Tax Assets,115.84,122.71,119.55,116.27,127.97,123.57,121.05,113.72,135.13,132.72,132.2,120.35,119.5,114.47,106.69,99.33,89.22,79.71,64.83,56.07,Upgrade
15,Long-Term Deferred Charges,210.31,217.96,226.03,232.1,244.24,248.33,253.67,257.83,252.25,257.97,263.64,269.32,301.52,306.58,312.99,319.91,323.95,330.46,336.98,343.18,Upgrade
16,Other Long-Term Assets,1852,1864,1876,1889,1765,1776,1788,1800,177.23,190.53,179.61,180.8,176.59,174.65,175.7,176.82,178.75,179.14,178.77,180.21,Upgrade
17,Total Assets,2943,2989,3011,3110,3175,3114,3168,3241,3305,3204,3402,3480,3933,3804,3862,4114,4235,4082,3645,3705,Upgrade
18,Accounts Payable,47.24,57.19,48.93,48.82,42.29,34.54,35.92,38.44,31.92,28.18,31.49,42.13,40.23,63.17,85.51,120.74,108.76,115.82,133.41,13.85,Upgrade
19,Accrued Expenses,6.99,14.88,9.99,15.08,10.92,15.58,12.09,11.19,5.65,9.46,8.87,10.91,7.37,19.61,14.85,18.4,13.84,21.7,17.25,244.33,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.12,135.17,155.25,151.07,56.08,-,Upgrade
21,Current Portion of Long-Term Debt,103.84,100.76,105.81,100.96,106,75.93,56.76,48.96,54.65,46.27,52,42.09,57.87,41.47,16.61,31.64,18.75,8.08,8.08,16.16,Upgrade
22,Current Portion of Leases,-,6.37,-,4.91,-,5.2,-,6.46,-,7.2,-,7.36,-,4.85,-,25,-,25,-,-,Upgrade
23,Current Income Taxes Payable,11.08,2.91,14.17,5.69,8.98,2.22,5.55,-,3.56,-,1.68,0.01,7.8,3.5,8.04,5.39,6.59,2.05,70.66,23.9,Upgrade
24,Current Unearned Revenue,48.69,21.27,39.21,83.5,125.34,47.31,85.61,126.92,170.21,42.46,19.25,21.58,397.41,201.55,164.78,241.59,317.42,110.02,147.87,222.34,Upgrade
25,Other Current Liabilities,5.25,2.69,3.77,6.78,9.93,4.51,7.03,10.34,1.95,1.63,1.35,3.52,5.29,7.39,3.35,4.25,3.21,3.86,3.14,5.18,Upgrade
26,Total Current Liabilities,223.09,206.06,221.88,265.76,303.47,185.3,202.95,242.3,267.94,135.2,114.63,127.61,515.97,341.54,358.26,582.18,623.81,437.6,436.48,525.77,Upgrade
27,Long-Term Debt,540,590,590,640,640,690,715,740,740,765,965,990,990,1015,1040,1040,1071,1073,1074,1027,Upgrade
28,Long-Term Leases,0.39,0.54,1.88,3.58,4.97,6.5,8.46,10,12.03,13.46,16.42,17.97,16.47,17.78,-,12.5,25,25,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,-,-,-,-,2.24,2.55,3.58,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,763.48,796.61,813.76,909.33,950.69,884.35,929.99,992.3,1020,913.66,1096,1136,1522,1374,1398,1635,1720,1536,1510,1553,Upgrade
31,Common Stock,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,598.28,498.57,498.57,Upgrade
32,Additional Paid-In Capital,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2031,2031,2031,2031,1669,1669,Upgrade
33,Retained Earnings,-441.76,-429.45,-423.11,-419.58,-395.48,-390.01,-380.47,-369.85,-333.81,-327.65,-311.56,-273.36,-206.08,-187.41,-168.28,-152.74,-119.46,-89.14,-40.12,-23.16,Upgrade
34,Comprehensive Income & Other,0.09,0.23,0.17,0.15,0.34,0.4,-0.01,-0.01,0.19,-0.42,-0.99,-0.94,-0.81,-0.82,-0.57,-0.65,-0.26,0.17,0.3,-0.05,Upgrade
35,Total Common Equity,2179,2191,2197,2201,2225,2231,2240,2250,2287,2292,2308,2346,2413,2432,2460,2475,2509,2540,2128,2145,Upgrade
36,Minority Interest,1.27,1.56,-0.32,-0.32,-1.28,-1.24,-1.7,-1.58,-1.81,-1.61,-1.95,-1.68,-2.42,-1.95,3.52,4.33,5.95,6.04,6.46,7.24,Upgrade
37,Shareholders' Equity,2180,2193,2197,2201,2224,2229,2238,2249,2285,2291,2306,2344,2411,2430,2463,2480,2515,2546,2134,2152,Upgrade
38,Total Liabilities & Equity,2943,2989,3011,3110,3175,3114,3168,3241,3305,3204,3402,3480,3933,3804,3862,4114,4235,4082,3645,3705,Upgrade
39,Total Debt,644.23,697.67,697.69,749.45,750.97,777.63,780.22,805.42,806.68,831.93,1033,1057,1064,1079,1122,1244,1270,1283,1138,1044,Upgrade
40,Net Cash (Debt),-378.85,-434.4,-389.23,-353.75,-339.53,-433.19,-402.41,-364.17,-352.69,-495.73,-565.98,-550.34,-163.86,-315.92,-253.55,-136.87,-63.17,-247.11,-628.44,-492.53,Upgrade
41,Net Cash Per Share,-0.59,-0.54,-1.10,-0.51,-0.56,-0.66,-0.76,-0.59,-0.59,-0.89,-0.89,-0.93,-0.26,-0.47,-0.49,-0.30,-0.09,-0.55,-1.11,-1.11,Upgrade
