,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Revenue,37.82,37.82,37.69,37.69,36.95,35.22,41.39,36.27,49.08,43.87,33.62,25.08,20.73,30.99,22.41,32.63,33.44,30.39,23.03,24.92,Upgrade
1,Revenue Growth (YoY),2.36%,7.38%,-8.93%,3.93%,-24.71%,-19.71%,23.12%,44.59%,136.79%,41.57%,49.99%,-23.14%,-38.01%,1.97%,-2.67%,30.97%,80.92%,6.27%,-12.47%,-34.98%,Upgrade
2,Cost of Revenue,25.19,25.19,24.28,24.28,24.59,21.1,28.94,27.06,31.88,28.87,24.45,16.4,14.62,19.21,16.43,20.5,20.66,19.51,15.18,15.93,Upgrade
3,Gross Profit,12.63,12.63,13.42,13.42,12.36,14.12,12.45,9.21,17.2,15,9.17,8.69,6.1,11.78,5.98,12.14,12.78,10.88,7.85,8.99,Upgrade
4,"Selling, General & Admin",8.03,8.03,8.53,8.53,8.47,7.54,7.83,7.68,7.71,7.03,6.58,5.98,6.27,5.28,6.7,5.52,5.45,4.99,4.46,5.39,Upgrade
5,Other Operating Expenses,-0.02,-0.02,-0.01,-0.01,-0,-0.02,1.76,-0.24,-0.04,-0.3,0.25,0.03,-0.11,-0.08,-0,-,-,-0.05,0.01,-,Upgrade
6,Operating Expenses,8.46,8.46,8.44,8.44,8.29,7.14,9.17,8.05,7.33,7.64,5.81,7.75,5.8,7.23,7.56,5.79,5.94,5.39,4.69,5.31,Upgrade
7,Operating Income,4.18,4.18,4.98,4.98,4.07,6.98,3.28,1.16,9.87,7.36,3.36,0.93,0.3,4.55,-1.58,6.34,6.83,5.49,3.16,3.67,Upgrade
8,Interest Expense,-0.14,-0.14,-0.12,-0.12,-0.23,-,-0.31,-0.03,-0.14,-0.11,-0.08,-0.07,-0.09,-0.07,-0.09,-0.06,-0.09,-0.08,-0.13,-0.08,Upgrade
