,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,128,142,121,146,198,335,380,436,304,259,389,Upgrade
1,Market Cap Growth,-3.08%,-3.08%,-38.64%,-56.38%,-47.93%,-23.20%,25.19%,68.70%,-21.97%,-64.62%,-46.77%,Upgrade
2,Enterprise Value,556,574,565,606,645,812,839,850,754,688,868,Upgrade
3,Last Close Price,0.06,0.06,0.05,0.07,0.09,0.15,0.17,0.19,0.14,0.12,0.17,Upgrade
4,PE Ratio,35.02,-,11.37,8.97,134.25,-,37.26,-,-14.99,-,5.03,Upgrade
5,Forward PE,-,7.29,7.29,7.29,7.29,7.29,7.29,7.29,7.29,7.29,7.29,Upgrade
6,PS Ratio,0.15,0.17,0.14,0.17,0.24,0.41,0.43,0.62,0.52,0.59,0.67,Upgrade
7,PB Ratio,0.18,0.14,0.12,0.14,0.19,0.31,0.33,0.40,0.28,0.26,0.37,Upgrade
8,P/FCF Ratio,6.42,7.10,1.71,2.40,-225.89,-,-7.57,-,8.41,-,-,Upgrade
9,P/OCF Ratio,2.31,2.31,1.16,1.67,8.21,13.46,-17.00,-,6.94,-,-,Upgrade
10,EV/Sales Ratio,0.65,0.67,0.65,0.73,0.79,0.99,0.96,1.20,1.30,1.57,1.50,Upgrade
11,EV/EBITDA Ratio,31.91,48.30,28.70,23.67,46.38,-,45.98,20.91,21.67,-,26.00,Upgrade
12,EV/EBIT Ratio,-,-,115.58,52.11,258.70,-,109.18,-,35.93,-,42.91,Upgrade
13,EV/FCF Ratio,27.84,28.75,7.96,9.97,-735.71,-,-16.70,-,20.88,-,-,Upgrade
14,Debt / Equity Ratio,0.11,0.11,0.11,0.13,0.13,0.10,0.11,0.11,0.10,0.13,0.12,Upgrade
15,Debt / FCF Ratio,5.59,5.59,1.65,2.14,-151.35,-,-2.45,-,3.15,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,0.42%,1.02%,0.23%,-,0.61%,-,1.88%,-,1.89%,Upgrade
17,Earnings Yield,2.86%,2.59%,8.80%,11.15%,0.74%,2.59%,2.68%,-1.30%,-6.67%,42.81%,19.90%,Upgrade
18,FCF Yield,15.57%,14.09%,58.48%,41.60%,-0.44%,0.18%,-13.22%,0.22%,11.89%,-28.68%,-17.57%,Upgrade
