,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3244,2765,2753,2652,3074,2849,3149,2323,3001,2405,3479,2618,3061,2953,2932,2071,3154,2321,1276,1719,Upgrade
1,Other Revenue,-297.14,297.14,-,367.01,-265.85,265.85,-,465.69,-198.64,198.64,-,398.48,-244.43,244.43,-,752.18,-335.51,335.51,-,807.02,Upgrade
2,Revenue,2947,3062,2753,3019,2808,3115,3149,2788,2803,2603,3479,3016,2817,3197,2932,2824,2819,2656,1276,2526,Upgrade
3,Revenue Growth (YoY),4.95%,-1.69%,-12.60%,8.28%,0.19%,19.66%,-9.48%,-7.56%,-0.50%,-18.58%,18.65%,6.83%,-0.06%,20.36%,129.77%,11.77%,-6.23%,-14.27%,-50.55%,10.69%,Upgrade
4,Cost of Revenue,2804,2795,2518,2829,2540,2891,2693,2712,2363,2479,3108,3441,2057,2197,2087,2086,1985,1890,1109,1729,Upgrade
5,Gross Profit,143.32,267.11,234.87,190.47,268.24,224.36,456.02,75.94,439.75,124.39,371.04,-424.98,759.33,1000,845,737.44,833.75,766.06,166.94,797.58,Upgrade
6,"Selling, General & Admin",366.41,446,383.94,495.53,495.88,448.35,488.55,259.46,450.56,331.77,599.56,686.04,549.11,612.79,535.92,531.56,487.33,454.81,336.88,503.95,Upgrade
7,Research & Development,12.29,7.09,17.83,34.29,-2.72,1.53,6.99,20.22,10.25,6.52,-,5.12,4.78,21.42,-,27.33,-,-,-,3.72,Upgrade
8,Other Operating Expenses,25.09,-17.86,-10.24,-33.22,2.6,51.43,-8.31,-76.75,-16.89,-24.34,18.21,-67.04,2.78,-33.47,8.52,-43.91,-5.93,-3.15,-1.97,21.25,Upgrade
9,Operating Expenses,435.55,446.23,392.12,624.04,497.79,509.83,488.85,261.6,471.19,336.67,636.45,669.16,574.18,643.46,551.56,491.43,535.53,462.39,334.91,559.02,Upgrade
10,Operating Income,-292.23,-179.13,-157.25,-433.57,-229.55,-285.47,-32.83,-185.66,-31.44,-212.28,-265.41,-1094,185.14,357,293.44,246.01,298.22,303.67,-167.97,238.56,Upgrade
