,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,2449,3708,2591,2257,2500,2221,2437,1735,1791,2229,1926,1262,1686,1394,1943,1951,833.03,833.21,1303,Upgrade
1,Trading Asset Securities,-,184.08,41.08,40.08,42.08,183.08,28.08,39,20.08,30.08,27,33.6,335.17,730.23,948.58,841.79,780.92,292.88,292.88,292.88,Upgrade
2,Cash & Short-Term Investments,2633,2633,3749,2631,2299,2683,2249,2476,1755,1821,2256,1959,1597,2416,2343,2785,2732,1126,1126,1596,Upgrade
3,Cash Growth,14.50%,-1.86%,66.70%,6.26%,31.01%,47.31%,-0.31%,26.38%,9.92%,-24.62%,-3.72%,-29.64%,-41.55%,114.59%,108.07%,74.47%,176.70%,15.09%,-14.30%,25.49%,Upgrade
4,Accounts Receivable,-,4454,3708,3710,3347,3195,2817,2614,3310,3438,2753,2792,2822,1931,1931,1971,2337,2129,1574,1031,Upgrade
5,Other Receivables,-,126.73,175.43,231.15,109.72,144.39,146.58,143.73,165.64,195.7,93.4,100.69,201.14,144.79,127.64,161.79,231.03,162.82,107.15,104.18,Upgrade
6,Receivables,-,4580,3883,3941,3457,3339,2963,2758,3476,3634,2846,2893,3023,2076,2059,2133,2568,2292,1681,1135,Upgrade
7,Inventory,-,3440,3360,3115,3512,3375,3364,3177,3563,3780,3955,4070,4255,4596,4065,3453,3034,3141,2496,2355,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,4.67,-,-,-,75.52,-,-,-,42.87,-,Upgrade
9,Other Current Assets,-,346.07,304.79,331.04,296.24,292.39,272.92,253.62,233.16,277.27,392.53,351.75,311.42,343.95,237.7,259.68,231.89,385.44,337.13,347.45,Upgrade
10,Total Current Assets,-,10999,11297,10018,9564,9689,8850,8665,9028,9512,9454,9274,9186,9432,8780,8631,8565,6944,5684,5433,Upgrade
11,"Property, Plant & Equipment",-,7428,7252,7193,7291,6978,6939,6773,6603,6407,6262,6096,6115,6330,6208,5617,4265,3940,3716,3555,Upgrade
12,Long-Term Investments,-,189.5,188.76,192.11,50.33,48.38,49.67,50.78,52.16,38.54,45.1,50.84,52.8,47.53,56.81,78.79,85.08,79.15,79.99,80.61,Upgrade
13,Goodwill,-,147.22,147.22,147.22,147.22,147.22,147.22,147.22,147.22,149.27,149.27,149.27,149.27,149.27,149.27,149.27,149.27,149.27,149.27,149.27,Upgrade
14,Other Intangible Assets,-,591.14,594.49,601.1,563.71,559.81,565.92,310.96,310.44,288.97,288.55,252.27,197.91,198.41,195.42,183.13,185.16,187.1,189.29,184.55,Upgrade
15,Long-Term Accounts Receivable,-,1.99,4.42,4.69,4.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,-,301.11,291.75,289.06,312.09,289.9,268.79,242.17,229,193.08,173.42,148.73,135.16,51.56,55.96,60.46,63.17,58.03,54.93,60.72,Upgrade
17,Long-Term Deferred Charges,-,220.87,210.49,241.77,271.83,208.5,251.4,320.69,389.85,456.88,502.84,555.71,611.46,566.45,446.44,374.8,285.47,209.42,203.66,212.07,Upgrade
18,Other Long-Term Assets,-,307.16,255.18,254.64,367.75,423.22,346.79,750.69,824.47,731.12,605.05,576.04,530.94,160.05,156.74,70.25,21.34,4.03,4.03,4.03,Upgrade
19,Total Assets,-,20186,20242,18941,18573,18344,17418,17260,17584,17777,17481,17103,16979,16935,16049,15165,13620,11571,10081,9679,Upgrade
20,Accounts Payable,-,4308,3927,3516,3823,3155,2441,2420,3128,3300,3026,3259,3821,3833,3671,2895,2934,2863,2288,1820,Upgrade
21,Accrued Expenses,-,378.58,401.84,408.91,439.98,344.29,353.61,363.48,481.04,362.07,463.66,411.03,509.34,370.77,360.47,360.42,363.85,322.12,309.62,297.25,Upgrade
22,Short-Term Debt,-,3624,4111,3821,3329,3875,4254,4335,4450,4665,5111,4552,4132,3106,2310,2526,2252,2407,2198,2375,Upgrade
23,Current Portion of Long-Term Debt,-,1729,1535,1713,1536,1791,1591,1087,490.07,1037,1045,1138,657.68,763.96,279.61,108.51,99.28,61.53,48.91,54.76,Upgrade
24,Current Portion of Leases,-,-,188.57,-,189.24,-,180.04,-,184.27,-,195.46,-,194.58,-,201.39,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,77.81,10.74,91.04,17.91,85,18.54,53.24,14.59,133.68,18.12,62.62,13.44,29.5,5.79,15.69,4.53,65.65,9.06,59.05,Upgrade
26,Current Unearned Revenue,-,76.36,62.76,74.57,79.77,61.01,63.92,89.06,95.81,104.03,99.43,76.73,81.55,97.99,53.06,28.47,28.6,48.74,65.58,66.36,Upgrade
27,Other Current Liabilities,-,38.28,29.47,72.25,82.94,72.97,105.58,112.92,127.22,253.95,115.21,130.12,113.67,26.28,38.71,25.21,23.44,44.54,23.12,24.65,Upgrade
28,Total Current Liabilities,-,10232,10266,9697,9499,9384,9008,8461,8971,9855,10073,9629,9523,8228,6920,5959,5706,5812,4942,4697,Upgrade
29,Long-Term Debt,-,1240,1409,2080,2180,2201,1776,2184,1911,1436,1058,1065,776.46,835.46,1132,957.27,771.78,647.78,261.8,265.8,Upgrade
30,Long-Term Leases,-,315.79,357.35,422.22,466.8,491.07,528.06,566.62,627.59,654.06,674.42,684.6,727.6,752.16,788.65,1039,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,-,275.56,277.79,284.98,264.58,218.1,208.42,175.52,148.56,104.07,98.53,108.31,88.6,90.92,99.57,128.83,139.83,108.46,117.59,136.49,Upgrade
32,Long-Term Deferred Tax Liabilities,-,42.19,33.02,27.26,31.15,23.74,19.2,16.52,12.85,4.99,5.26,5.51,5.43,38.16,33.75,30.11,27.58,23.99,19.71,20.35,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36,Upgrade
34,Total Liabilities,-,12106,12343,12511,12441,12318,11540,11403,11671,12054,11909,11493,11122,9944,8975,8115,6645,6592,5341,5120,Upgrade
35,Common Stock,-,1352,1352,1204,1204,1203,1203,1201,1201,1201,1201,1201,1201,1201,1201,1001,1001,909.86,909.86,909.86,Upgrade
36,Additional Paid-In Capital,-,3819,3812,2618,2616,2605,2602,2573,2569,2564,2560,2578,2575,2899,2895,3091,3081,1296,1289,1283,Upgrade
37,Retained Earnings,-,2600,2439,2315,2006,1922,1788,1839,1920,1792,1636,1709,1904,2665,2744,2734,2660,2511,2327,2272,Upgrade
38,Treasury Stock,-,-,-,-,-,-,-,-,-,-,-,-62.07,-,-,-,-,-,-,-,-121.18,Upgrade
39,Comprehensive Income & Other,-,-26.21,-37.69,-25.16,-22.44,-15.8,-12.31,-7.71,-12.85,-23.22,-8.18,-0.3,-0.22,0.07,-1.12,-0.62,-1.62,-1.24,-0.96,-0.9,Upgrade
40,Total Common Equity,7745,7745,7565,6112,5803,5714,5581,5605,5677,5534,5389,5426,5679,6765,6839,6825,6740,4715,4525,4343,Upgrade
41,Minority Interest,-,335.95,333.55,318.01,328.08,312.19,297.09,252.3,235.43,188.25,182.78,184.14,178.02,225.92,235.13,225.16,235.54,263.88,215.04,216.3,Upgrade
42,Shareholders' Equity,8081,8081,7899,6430,6131,6026,5878,5857,5912,5723,5572,5610,5857,6991,7074,7050,6975,4979,4740,4559,Upgrade
43,Total Liabilities & Equity,-,20186,20242,18941,18573,18344,17418,17260,17584,17777,17481,17103,16979,16935,16049,15165,13620,11571,10081,9679,Upgrade
44,Total Debt,6909,6909,7601,8037,7702,8358,8329,8172,7663,7791,8083,7440,6489,5457,4713,4630,3123,3116,2509,2695,Upgrade
45,Net Cash (Debt),-4276,-4276,-3851,-5406,-5402,-5675,-6080,-5696,-5908,-5970,-5827,-5481,-4892,-3041,-2369,-1846,-390.62,-1990,-1382,-1099,Upgrade
46,Net Cash Per Share,-3.25,-3.21,-2.99,-4.55,-4.11,-4.78,-4.93,-4.90,-9.22,-5.13,-4.81,-4.49,-4.00,-2.42,-1.96,-1.60,-0.33,-1.71,-1.28,-1.00,Upgrade
47,Filing Date Shares Outstanding,1356,1352,1352,1204,1204,1203,1203,1201,1201,1201,1201,1221,1201,1201,1201,1201,1201,1092,1092,1076,Upgrade
48,Total Common Shares Outstanding,1356,1352,1352,1204,1204,1203,1203,1201,1201,1201,1201,1221,1201,1201,1201,1201,1201,1092,1092,1076,Upgrade
49,Working Capital,-,767.27,1031,320.76,65.82,305.32,-158.53,204.34,56.09,-343.54,-618.59,-355.06,-336.98,1205,1860,2672,2860,1132,742.03,736.49,Upgrade
50,Book Value Per Share,5.73,5.73,5.60,5.08,4.82,4.75,4.64,4.67,4.73,4.61,4.49,4.45,4.73,5.63,5.69,5.68,5.61,4.32,4.14,4.04,Upgrade
51,Tangible Book Value,7006,7006,6824,5364,5092,5007,4868,5147,5219,5096,4951,5024,5332,6417,6495,6493,6405,4379,4186,4009,Upgrade
52,Tangible Book Value Per Share,5.18,5.18,5.05,4.45,4.23,4.16,4.05,4.29,4.35,4.24,4.12,4.12,4.44,5.34,5.41,5.41,5.33,4.01,3.83,3.73,Upgrade
53,Buildings,-,-,1648,-,1529,-,1150,-,1034,-,766.51,-,765.19,-,698.9,-,698.9,-,700.83,-,Upgrade
54,Machinery,-,-,9718,-,9443,-,8844,-,8558,-,7971,-,7374,-,6343,-,5739,-,5291,-,Upgrade
55,Construction In Progress,-,-,1146,-,1103,-,1241,-,865.01,-,921.04,-,909.37,-,1623,-,837.33,-,380.89,-,Upgrade
