,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,35262,22017,18589,16209,12292,15946,12443,14304,16274,12407,12875,12383,11794,23828,17343,24741,22249,24671,21700,20493,16915,Upgrade
1,Market Cap Growth,38.07%,38.07%,49.39%,13.32%,-24.47%,28.52%,-3.35%,15.52%,37.98%,-47.93%,-25.76%,-49.95%,-46.99%,-3.42%,-20.08%,20.73%,31.54%,54.63%,70.51%,114.71%,47.54%,Upgrade
2,Enterprise Value,39874,26629,22774,21933,18022,21933,18821,20252,22417,18565,18885,18047,15061,27095,19947,26812,24503,26926,23298,21809,18745,Upgrade
3,Last Close Price,26.01,16.24,13.75,11.99,10.21,13.25,10.34,11.91,13.55,10.33,10.72,10.31,9.82,19.84,14.44,20.60,18.44,20.44,19.78,18.95,15.56,Upgrade
4,PE Ratio,43.35,28.64,27.40,24.91,25.81,186.06,79.69,-,-,292.76,-14.74,-,-,-,-,40.76,33.94,41.11,70.38,106.17,137.06,Upgrade
5,Forward PE,39.49,28.44,32.56,19.38,17.16,26.33,21.08,21.84,34.13,22.73,17.63,16.07,22.20,20.23,16.32,23.64,25.87,50.92,60.78,55.71,104.78,Upgrade
6,PS Ratio,1.97,1.30,1.16,1.05,0.84,1.16,0.89,1.02,1.11,0.82,0.88,0.91,0.95,2.16,1.66,2.40,2.16,2.52,2.35,2.35,1.95,Upgrade
7,PB Ratio,4.54,2.72,2.30,2.05,1.91,2.60,2.06,2.43,2.78,2.10,2.25,2.22,2.10,4.07,2.48,3.50,3.16,3.54,4.36,4.32,3.71,Upgrade
8,P/TBV Ratio,3.14,3.14,2.65,2.38,2.29,3.13,2.49,2.94,3.16,2.38,2.53,2.50,2.35,4.47,2.70,3.81,3.43,3.85,4.96,4.90,4.22,Upgrade
9,P/FCF Ratio,-,-,-,-,-,19.30,14.56,-,75.47,-13.98,-,-,-,-,-,-,-,-,-,-,38.22,Upgrade
10,P/OCF Ratio,-,-,12.92,6.62,5.99,7.16,5.78,-,8.73,13.24,-63.98,-15.12,-,-,-,32.90,38.60,28.61,-,28.42,13.93,Upgrade
11,PEG Ratio,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,Upgrade
12,EV/Sales Ratio,2.36,1.57,1.42,1.41,1.23,1.60,1.35,1.44,1.53,1.22,1.29,1.33,1.21,2.45,1.91,2.60,2.38,2.75,2.53,2.51,2.16,Upgrade
13,EV/EBITDA Ratio,19.81,13.38,13.00,13.19,12.06,15.82,15.06,16.33,19.37,19.35,538.23,-69.64,-2648.06,-,14.96,16.72,15.01,17.60,22.03,27.69,26.99,Upgrade
14,EV/EBIT Ratio,42.13,28.14,32.15,34.19,44.41,-,90.71,-,100.67,-,-22.73,-,-,-,39.80,33.78,26.92,32.40,61.06,169.69,493.92,Upgrade
15,EV/FCF Ratio,-,-,-,-,-,26.54,22.03,-,103.96,-20.92,-,-,-,-,-,-,-,-,-,-,42.35,Upgrade
16,Debt / Equity Ratio,0.85,0.85,0.85,0.96,1.25,1.26,1.39,1.42,1.40,1.30,1.36,1.45,1.33,1.11,0.78,0.67,0.66,0.45,0.63,0.53,0.59,Upgrade
17,Debt / EBITDA Ratio,3.43,3.44,2.60,4.25,4.28,4.16,3.64,11.22,5.63,5.57,3.45,9.52,11.29,-,5.06,2.50,2.88,2.55,1.44,1.63,2.25,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,9.32,9.78,-,37.90,-8.63,-,-,-,-,-,-,-,-,-,-,6.09,Upgrade
19,Asset Turnover,-,0.87,0.77,0.84,0.85,0.87,0.67,0.69,0.95,0.89,0.80,0.85,0.87,0.69,0.58,0.62,0.97,1.01,0.91,0.73,Upgrade,
20,Inventory Turnover,-,-,4.08,3.86,3.91,3.86,3.52,3.04,2.92,3.93,3.13,3.14,2.97,3.74,2.00,1.86,1.94,3.01,2.62,2.76,2.35,Upgrade
21,Quick Ratio,-,-,0.70,0.74,0.68,0.61,0.64,0.58,0.62,0.58,0.55,0.51,0.50,0.49,0.55,0.64,0.83,0.93,0.59,0.57,0.58,Upgrade
22,Current Ratio,-,-,1.07,1.10,1.03,1.01,1.03,0.98,1.02,1.01,0.97,0.94,0.96,0.96,1.15,1.27,1.45,1.50,1.19,1.15,1.16,Upgrade
23,Return on Equity (ROE),6.40%,8.81%,7.81%,20.61%,6.48%,10.20%,-2.36%,-4.37%,11.57%,11.51%,-5.24%,-13.20%,-48.91%,-5.03%,4.46%,7.41%,12.05%,15.83%,12.41%,7.68%,Upgrade,
24,Return on Assets (ROA),-,4.91%,1.41%,2.71%,-0.03%,4.62%,-1.81%,1.70%,-1.64%,5.03%,-1.94%,-0.66%,-14.84%,1.19%,1.57%,3.65%,2.27%,8.56%,5.44%,3.38%,Upgrade,
25,Return on Capital (ROIC),3.93%,6.51%,1.84%,3.59%,-0.04%,5.77%,-2.22%,2.15%,-2.14%,6.53%,-2.52%,-0.88%,-20.29%,1.62%,2.09%,4.82%,3.15%,12.09%,7.41%,4.60%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,7.12%,6.43%,4.39%,-,2.32%,-,2.53%,-,-10.49%,-,-,-,5.76%,8.69%,9.89%,10.50%,6.63%,2.50%,0.76%,Upgrade
27,Earnings Yield,2.18%,3.49%,3.65%,4.02%,3.87%,0.54%,1.25%,1.25%,0.96%,0.34%,-6.78%,-8.95%,-7.95%,-2.54%,1.98%,2.45%,2.95%,2.43%,1.42%,0.94%,0.73%,Upgrade
28,FCF Yield,-,-0.52%,6.25%,4.71%,5.18%,6.87%,0.12%,1.33%,-7.15%,-17.33%,-21.75%,-23.47%,-9.71%,-8.44%,-5.90%,-5.85%,-2.57%,-1.88%,-0.48%,2.62%,Upgrade,
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,36.68%,40.01%,17.60%,50.76%,55.09%,-,-,34.31%,41.17%,-,-,-,-,138.97%,27.67%,34.31%,15.85%,81.76%,33.07%,Upgrade
31,Buyback Yield / Dilution,-4.65%,-0.15%,-12.31%,-4.29%,-2.29%,-104.94%,-2.00%,-1.79%,4.74%,47.59%,7.19%,-0.33%,-6.00%,-3.32%,-7.75%,-12.17%,-4.24%,3.23%,-6.74%,0.17%,-1.64%,Upgrade
32,Total Shareholder Return,-4.65%,-0.15%,-12.31%,-4.29%,-2.29%,-104.94%,-2.00%,-1.79%,4.74%,47.59%,7.19%,-0.33%,-6.00%,-3.32%,-7.75%,-12.17%,-4.24%,3.63%,-6.74%,0.17%,-1.64%,Upgrade
