,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,245.25,376.2,259.48,273.05,179.86,153.22,165.29,307.7,214.27,97.49,151.07,175.46,166.17,216.4,118.59,223.08,140.06,114.79,54.43,100.51,Upgrade
1,Other Revenue,-0.21,0.21,-,-,-0.36,0.36,-,-,-0.56,0.56,-,1.58,-1.03,1.03,-,0.77,-0.25,0.25,-,0.7,Upgrade
2,Revenue,245.05,376.41,259.48,273.05,179.5,153.58,165.29,307.7,213.71,98.05,151.07,177.04,165.14,217.43,118.59,223.85,139.82,115.03,54.43,101.21,Upgrade
3,Revenue Growth (YoY),36.52%,145.09%,56.99%,-11.26%,-16.01%,56.64%,9.41%,73.81%,29.41%,-54.91%,27.38%,-20.91%,18.11%,89.02%,117.89%,121.17%,37.89%,-6.55%,-49.79%,7.59%,Upgrade
4,Cost of Revenue,155.74,275.84,168.48,108.93,104.43,103.94,100.92,179.47,123.41,60.25,75.89,135.13,107.06,127.3,74.16,167.88,64.31,66.08,33.92,70.6,Upgrade
5,Gross Profit,89.3,100.57,91,164.12,75.07,49.64,64.36,128.23,90.3,37.8,75.18,41.91,58.08,90.13,44.43,55.97,75.51,48.95,20.51,30.61,Upgrade
6,"Selling, General & Admin",26.2,25,26.49,38.39,23.34,23.94,22.98,39.44,26.23,17.77,25.15,20.91,19.5,21.52,26.08,10.17,21.24,20.6,16.41,12.34,Upgrade
7,Research & Development,29.46,32.37,26.82,56.92,26.69,29.49,27.5,54.62,30.49,28.57,32.8,35.54,26.98,29.71,41.64,33.2,25.29,23.08,30.77,32.99,Upgrade
8,Other Operating Expenses,-7.5,-0.22,-4.23,-18.5,0.47,-4.61,-3.36,-0.17,-2.1,-4.61,0.09,2.17,-3.93,-2.18,-0.82,-3.38,-1.74,0.16,-0.75,2.99,Upgrade
