,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,3145,3017,3060,3771,4554,4269,5692,6475,6760,7116,12239,Upgrade
1,Market Cap Growth,-20.00%,-20.00%,-32.81%,-11.67%,-20.00%,-34.07%,-15.79%,-9.00%,-44.77%,-48.98%,1.18%,Upgrade
2,Enterprise Value,57238,56168,58399,62815,64533,66502,60696,51938,51180,49998,58692,Upgrade
3,Last Close Price,0.22,0.21,0.20,0.25,0.29,0.27,0.36,0.41,0.40,0.42,0.68,Upgrade
4,PE Ratio,-,-5.88,-,5.59,-,4.32,-,3.36,5.15,7.43,6.69,Upgrade
5,PS Ratio,0.17,0.15,0.20,0.22,0.19,0.22,0.37,0.35,0.41,0.93,1.07,Upgrade
6,PB Ratio,0.10,0.05,0.05,0.06,0.07,0.06,0.08,0.10,0.11,0.13,0.22,Upgrade
7,P/FCF Ratio,0.52,0.52,0.35,0.41,0.61,1.09,-0.89,-,1.57,-,-23.51,Upgrade
8,P/OCF Ratio,0.52,0.52,0.35,0.41,0.61,1.09,-0.89,-,1.57,-,-23.51,Upgrade
9,EV/Sales Ratio,2.88,2.82,3.74,3.59,2.74,3.38,3.94,2.81,3.10,6.57,5.12,Upgrade
10,EV/EBITDA Ratio,12.89,12.88,12.88,17.68,12.33,10.97,14.01,9.95,10.49,16.21,12.36,Upgrade
11,EV/EBIT Ratio,13.77,13.52,13.54,18.88,12.92,11.46,15.03,10.54,11.17,17.71,13.09,Upgrade
12,EV/FCF Ratio,9.67,9.67,6.69,6.88,8.68,17.05,-9.48,-,11.88,-,-112.76,Upgrade
13,Debt / Equity Ratio,0.85,0.85,0.80,0.79,0.80,0.71,0.68,0.63,0.66,0.77,0.66,Upgrade
14,Debt / FCF Ratio,8.84,8.84,5.70,5.39,7.07,12.63,-7.57,-,9.82,-,-70.69,Upgrade
15,Earnings Yield,-16.31%,-8.52%,22.84%,26.91%,21.48%,32.13%,20.37%,34.78%,23.12%,16.63%,16.34%,Upgrade
16,FCF Yield,192.58%,192.58%,285.19%,241.95%,163.26%,91.33%,-112.49%,-36.76%,63.74%,-2.08%,-4.25%,Upgrade
17,Total Shareholder Return,3.26%,-,-,-,-,-,-,-,-,-,-,Upgrade
