,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,1840,2823,804.06,668.13,651.8,923.09,1395,116.83,113.28,173.17,Upgrade
1,Revenue,1840,2823,804.06,668.13,651.8,923.09,1395,116.83,113.28,173.17,Upgrade
2,Revenue Growth (YoY),128.78%,322.55%,23.36%,-27.62%,-53.28%,690.09%,1131.50%,-32.53%,-30.98%,-35.65%,Upgrade
3,Cost of Revenue,575.47,1317,1149,760.39,297.93,376.7,909.16,70.5,49.39,74,Upgrade
4,Gross Profit,1264,1506,-345.3,-92.26,353.87,546.39,485.88,46.33,63.89,99.17,Upgrade
5,"Selling, General & Admin",240.43,192.09,123.78,183.7,128.94,85.73,313.23,62.13,62.37,90.92,Upgrade
6,Other Operating Expenses,0.73,-39.87,27.2,17.8,-26.24,-21.62,16.42,-13.72,-8.2,-5.32,Upgrade
7,Operating Expenses,291.48,189.92,150.98,286.69,102.69,87.21,329.65,52.58,54.17,85.6,Upgrade
8,Operating Income,972.61,1316,-496.28,-378.95,251.18,459.18,156.23,-6.24,9.72,13.57,Upgrade
9,Interest Expense,-51.95,-50.43,-47.49,-44.26,-40.67,-28.67,-5.88,-0.62,-1.65,-1.88,Upgrade
10,Interest & Investment Income,48.53,54.97,37.97,37.54,15.07,379.27,3.44,5.76,7.5,15.45,Upgrade
11,Earnings From Equity Investments,0.89,-0.29,-0.68,-0.32,-1.23,-0.34,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,1.33,-1.33,-0.03,0.03,-,Upgrade
13,Other Non Operating Income (Expenses),-7.81,-52.36,-,-17.1,-,-12.52,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,962.27,1268,-506.49,-403.09,224.35,798.26,152.46,-1.13,15.6,27.13,Upgrade
15,Gain (Loss) on Sale of Investments,-311.79,365.39,-26.82,35.31,-,0.77,6.87,2.49,-0.83,4.67,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.02,-,4.79,-,-0.01,0.01,-0.01,-,20.82,Upgrade
17,Asset Writedown,-,-,-,-0.14,-,-5.13,-,-,-,-,Upgrade
18,Other Unusual Items,-590.44,-311.65,187.22,990.9,-2.29,2922,-2560,-,-,-,Upgrade
19,Pretax Income,60.03,1322,-346.1,627.78,222.07,3716,-2400,1.36,14.77,52.62,Upgrade
20,Income Tax Expense,182.69,375.82,-82.45,-13.21,75.5,93.4,48.36,-3.49,7.59,14.08,Upgrade
21,Earnings From Continuing Operations,-122.66,946.19,-263.65,640.99,146.57,3622,-2449,4.84,7.18,38.54,Upgrade
22,Net Income to Company,-122.66,946.19,-263.65,640.99,146.57,3622,-2449,4.84,7.18,38.54,Upgrade
23,Minority Interest in Earnings,8.01,5.82,1.4,1.09,0.88,0.98,0.71,-,-,-2.07,Upgrade
24,Net Income,-114.65,952.01,-262.25,642.08,147.45,3623,-2448,4.84,7.18,36.47,Upgrade
25,Net Income to Common,-114.65,952.01,-262.25,642.08,147.45,3623,-2448,4.84,7.18,36.47,Upgrade
26,Net Income Growth,-,48.27%,-,-82.28%,-,74733.13%,-,-86.72%,-86.60%,55.23%,Upgrade
27,Shares Outstanding (Basic),11742,11058,10005,9435,9296,9236,9113,8066,8057,8057,Upgrade
28,Shares Outstanding (Diluted),11742,13110,10005,11051,9648,12118,9113,8066,8057,8057,Upgrade
29,Shares Change (YoY),17.37%,18.64%,3.69%,-8.81%,5.88%,50.24%,13.10%,0.11%,-1.49%,-1.86%,Upgrade
30,EPS (Basic),-0.01,0.09,-0.03,0.07,0.02,0.39,-0.27,0.00,0.00,0.00,Upgrade
31,EPS (Diluted),-0.01,0.07,-0.03,0.06,0.02,0.30,-0.27,0.00,0.00,0.00,Upgrade
32,EPS Growth,-,25.17%,-,-80.60%,-,50587.46%,-,-86.89%,-86.50%,55.39%,Upgrade
33,Free Cash Flow,186.75,609.45,-125.86,618.22,-942.45,-992.94,-477.44,-43.46,-194.1,136,Upgrade
34,Free Cash Flow Per Share,0.02,0.05,-0.01,0.06,-0.10,-0.08,-0.05,-0.01,-0.02,0.02,Upgrade
35,Operating Margin,52.87%,46.63%,-61.72%,-56.72%,38.54%,49.74%,11.20%,-5.34%,8.58%,7.83%,Upgrade
36,Profit Margin,-6.23%,33.72%,-32.62%,96.10%,22.62%,392.53%,-175.48%,4.14%,6.34%,21.06%,Upgrade
37,Free Cash Flow Margin,10.15%,21.59%,-15.65%,92.53%,-144.59%,-107.57%,-34.22%,-37.20%,-171.35%,78.53%,Upgrade
38,EBITDA,980.55,1316,-493.5,-378.18,254.57,460.41,160.2,-3.87,13.95,17.03,Upgrade
39,D&A For EBITDA,7.94,0.12,2.78,0.77,3.39,1.23,3.97,2.37,4.23,3.46,Upgrade
40,EBIT,972.61,1316,-496.28,-378.95,251.18,459.18,156.23,-6.24,9.72,13.57,Upgrade
41,Advertising Expenses,-,-,-,-,19.26,-,8.4,-,6.96,-,Upgrade
