,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,115549,122134,110964,121759,128468,94874,101935,93438,126598,139178,82152,108590,90826,78114,99247,87559,87086,86446,75800,60438,Upgrade
1,Short-Term Investments,53513,56507,56407,41778,53314,56474,73647,51614,90130,94759,105168,113399,113129,112368,98839,100498,92859,92254,62973,67614,Upgrade
2,Trading Asset Securities,4,4,3,3,3,3,2,2,1013,1012,1000,-,3492,3988,3723,1,1427,3733,2012,3319,Upgrade
3,Cash & Short-Term Investments,169066,178645,167374,163540,181785,151351,175584,145054,217741,234949,188320,221989,207447,194470,201809,188058,181372,182433,140785,131371,Upgrade
4,Cash Growth,-7.00%,18.03%,-4.68%,12.74%,-16.51%,-35.58%,-6.76%,-34.66%,4.96%,20.82%,-6.68%,18.04%,14.38%,6.60%,43.35%,43.15%,6.43%,-0.14%,-24.01%,-31.84%,Upgrade
5,Accounts Receivable,75380,81713,91210,50873,98047,77693,74030,49871,71456,69606,84038,40800,83849,81529,56937,44322,53959,53574,62992,63036,Upgrade
6,Other Receivables,-,-,-,50433,-,-,-,52666,-,-,-,55055,-,-,-,34974,-,-,-,25669,Upgrade
7,Receivables,75380,81713,91210,101306,98047,77693,74030,102537,71456,69606,84038,95855,83849,81529,56937,79296,53959,53574,62992,88705,Upgrade
8,Inventory,267221,297099,274638,250898,268252,281696,254077,244241,282719,285032,289860,207433,198109,199234,182477,151895,173051,180500,183277,194142,Upgrade
9,Prepaid Expenses,75943,73409,69110,-,65706,54751,65740,-,61711,76457,82293,-,62793,53649,57659,-,134724,83416,94519,-,Upgrade
10,Other Current Assets,7888,6817,5754,18691,10196,8500,15338,31308,43768,40389,35354,32747,32464,24554,21097,36146,7875,8057,14459,33092,Upgrade
11,Total Current Assets,595498,637683,608086,534435,623986,573991,584769,523140,677395,706433,679865,558024,584662,553436,519979,455395,550981,507980,496032,447310,Upgrade
12,"Property, Plant & Equipment",1139263,1135956,1129440,1135201,1122448,1113900,1088709,1091601,1048884,1035811,1022773,1023272,990952,986728,979230,980380,958640,1060204,1055521,1067501,Upgrade
13,Long-Term Investments,237072,242771,235558,233080,230727,232243,236906,234671,221673,220118,212485,209946,205456,201186,196070,189867,191992,150666,154086,153725,Upgrade
14,Goodwill,6467,6477,6472,6472,6490,6495,6446,6464,8779,8727,8587,8594,8610,8609,8623,8620,8679,8716,8716,8697,Upgrade
15,Other Intangible Assets,-,25121,-,26184,-,27280,-,28009,-,28774,-,29714,-,30935,-,31856,-,32951,-,34013,Upgrade
16,Long-Term Deferred Tax Assets,20404,20052,19877,20110,20706,19867,22400,22433,21478,20179,20784,19389,27045,29989,27422,25054,24065,28569,29343,17616,Upgrade
17,Other Long-Term Assets,96849,72464,92502,69214,80078,53126,71923,44803,72310,39772,69613,40316,70557,42081,70820,42633,65031,32553,63841,31424,Upgrade
18,Total Assets,2095553,2140524,2091935,2024696,2084435,2026902,2011153,1951121,2050519,2059814,2014107,1889255,1887282,1852964,1802144,1733805,1799388,1821639,1807539,1760286,Upgrade
19,Accounts Payable,252890,287462,260123,259000,264104,258257,240874,269424,243776,248218,266264,215640,231406,227528,172427,161656,174016,192154,168582,200023,Upgrade
20,Accrued Expenses,-,-,-,52640,-,-,-,37821,-,-,-,91328,-,-,-,78005,-,-,-,71676,Upgrade
21,Short-Term Debt,99547,77710,117527,59815,79586,99132,114164,21313,128556,117177,80336,27366,64160,65648,74991,23774,45566,75698,97476,31196,Upgrade
22,Current Portion of Long-Term Debt,10327,51119,9110,11156,15428,6993,7483,45016,6454,45974,7208,10759,4452,11788,10790,5259,50468,45255,73290,52614,Upgrade
