,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,30758,30652,31407,31194,30736,29561,29009,27982,28465,27776,28226,28964,28798,28474,27928,28316,27812,28122,28303,28408,Upgrade
1,Interest Paid on Deposits,17738,17890,18633,18389,17782,17504,16475,15555,15016,15165,15255,15856,15970,15898,15043,14959,15175,15365,15449,15294,Upgrade
2,Net Interest Income,13020,12762,12774,12805,12954,12057,12534,12427,13449,12611,12971,13108,12828,12576,12885,13357,12637,12757,12854,13114,Upgrade
3,Net Interest Income Growth (YoY),0.51%,5.85%,1.91%,3.04%,-3.68%,-4.39%,-3.37%,-5.20%,4.84%,0.28%,0.67%,-1.86%,1.51%,-1.42%,0.24%,1.85%,-0.60%,2.85%,10.36%,4.01%,Upgrade
4,Gain (Loss) on Sale of Assets,-,-,-,439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Gain (Loss) on Sale of Investments,8861,-2587,3410,-7377,8109,-2336,2355,-6276,6276,-2229,2229,33,-146,-1623,1623,-,-,-1025,1029,1,Upgrade
6,Gain (Loss) on Sale of Equity Investments,98,51,53,75,1,102,-2,26,48,17,57,44,16,14,79,29,7,6,59,12,Upgrade
7,Other Non-Interest Income,-5764,7628,1453,11030,-4739,7188,1516,8709,-2326,5922,2365,3307,3713,5140,2678,2693,2391,3604,3901,1882,Upgrade
8,Total Non-Interest Income,3195,5092,4916,4167,3371,4954,3869,2459,3998,3710,4651,3384,3583,3531,4380,2722,2398,2585,4989,1895,Upgrade
