,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,23.6,27.39,27,24.79,26.59,20.08,14.68,17.05,21.3,19.9,Upgrade
1,Revenue Growth (YoY),-12.59%,10.49%,1.52%,23.47%,81.14%,17.73%,-31.07%,-14.30%,-12.81%,-33.76%,Upgrade
2,Cost of Revenue,20.26,23.73,19.41,19.46,20.54,13.31,8.01,10.76,12.26,14,Upgrade
3,Gross Profit,3.34,3.66,7.59,5.33,6.05,6.77,6.67,6.29,9.04,5.9,Upgrade
4,"Selling, General & Admin",6.45,7.69,6.79,8.24,6.32,7.69,5.47,4.39,4.27,5.69,Upgrade
5,Other Operating Expenses,2.27,1.69,2.62,1.03,2.11,0.92,1.24,2.1,4.05,2.32,Upgrade
6,Operating Expenses,8.72,9.38,9.41,9.32,8.43,8.61,6.72,6.49,8.33,8.01,Upgrade
7,Operating Income,-5.38,-5.72,-1.82,-3.99,-2.38,-1.85,-0.05,-0.2,0.71,-2.11,Upgrade
8,Interest Expense,-0.12,-0.2,-0.05,-0.01,-0.02,-0.04,-0.03,-0.02,-0.03,-0.01,Upgrade
9,Interest & Investment Income,0.1,0.16,0.18,0.15,0.41,0.91,1.08,0.38,0.56,0.96,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-0.38,0.39,1.33,1.21,-,Upgrade
11,Other Non Operating Income (Expenses),2.18,1.61,1.34,0.81,0.7,1.19,0.21,1.68,0.28,0.24,Upgrade
12,EBT Excluding Unusual Items,-3.22,-4.16,-0.36,-3.04,-1.28,-0.16,1.6,3.16,2.73,-0.91,Upgrade
13,Gain (Loss) on Sale of Investments,1.45,-2.56,-2.14,3.79,-4,-0.93,-1.04,-,-,-,Upgrade
14,Asset Writedown,-,-0.2,-,-4.5,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,0.18,-,1.67,0.07,-,1.32,2.59,-,Upgrade
16,Pretax Income,-1.78,-6.91,-2.32,-3.75,-3.61,-1.02,0.56,4.48,5.32,-0.91,Upgrade
17,Income Tax Expense,0.02,-0.03,-0.03,-0.21,-0.04,0.23,0.31,0.02,0.21,-0.15,Upgrade
18,Net Income,-1.8,-6.88,-2.3,-3.54,-3.57,-1.25,0.25,4.46,5.12,-0.76,Upgrade
19,Net Income to Common,-1.8,-6.88,-2.3,-3.54,-3.57,-1.25,0.25,4.46,5.12,-0.76,Upgrade
20,Net Income Growth,-,-,-,-,-,-,-95.21%,-,56.79%,-,Upgrade
21,Shares Outstanding (Basic),128,128,128,128,128,128,128,128,128,128,Upgrade
22,Shares Outstanding (Diluted),128,128,128,128,128,128,128,128,128,128,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.27%,Upgrade
24,EPS (Basic),-0.01,-0.05,-0.02,-0.03,-0.03,-0.01,0.00,0.03,0.04,-0.01,Upgrade
25,EPS (Diluted),-0.01,-0.05,-0.02,-0.03,-0.03,-0.01,0.00,0.03,0.04,-0.01,Upgrade
26,EPS Growth,-,-,-,-,-,-,-95.21%,-,56.94%,-,Upgrade
27,Free Cash Flow,1.93,3.37,-4.06,-2.24,1.31,-3.41,-30.59,1.62,4.2,3.87,Upgrade
28,Free Cash Flow Per Share,0.01,0.03,-0.03,-0.02,0.01,-0.03,-0.24,0.01,0.03,0.03,Upgrade
29,Dividend Per Share,0.020,-,-,-,-,-,0.040,0.030,0.050,0.030,Upgrade
30,Dividend Growth,-,-,-,-,-,-,-20.00%,0%,150.00%,-25.00%,Upgrade
31,Operating Margin,-22.80%,-20.87%,-6.76%,-16.09%,-8.95%,-9.19%,-0.31%,-1.18%,3.33%,-10.58%,Upgrade
32,Profit Margin,-7.62%,-25.12%,-8.50%,-14.29%,-13.44%,-6.24%,1.67%,26.14%,24.02%,-3.80%,Upgrade
33,Free Cash Flow Margin,8.16%,12.31%,-15.04%,-9.03%,4.92%,-16.99%,-208.35%,9.48%,19.72%,19.44%,Upgrade
34,EBITDA,-3.86,-4.06,0.4,-1.83,-0.29,0.24,0.41,-0.12,0.82,-1.93,Upgrade
35,D&A For EBITDA,1.52,1.66,2.22,2.16,2.09,2.09,0.46,0.08,0.11,0.18,Upgrade
36,EBIT,-5.38,-5.72,-1.82,-3.99,-2.38,-1.85,-0.05,-0.2,0.71,-2.11,Upgrade
