,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1892,1649.0,1649.0,1595.0,1699,-,1169,974.37,1246,1400.0,866.61,778.35,494.03,548.62,532.58,294.92,399.02,432.75,537.52,491.79,Upgrade
1,Accounts Receivable,4712,4888.0,4888.0,4369.0,4389,-,4591,4189.0,4333,4446.0,4246,3762,3725,3240,2633,2734,2665,2712,2508,2436,Upgrade
2,Other Receivables,337.3,500.34,500.34,537.7,507.85,-,330.61,497.28,295,235.86,247.37,547.38,120.34,270.44,114.13,114.86,220.56,438.03,234.51,232.6,Upgrade
3,Inventory,488.31,517.06,517.06,304.33,468.76,-,477.31,522.58,575.72,483.5,475.76,590.16,377.33,456.52,380.05,372.06,428.89,366.65,415.51,358.89,Upgrade
4,Prepaid Expenses,-,1.2,1.2,0.36,-,-,-,2.14,-,0.59,-,2.76,-,0.8,-,0.4,-,16.75,-,0.84,Upgrade
5,Other Current Assets,628.15,402.79,402.79,184.04,759.87,-,889.81,495.55,188.54,263.06,383.55,48.1,401.76,429.04,423.79,426.38,829.39,300.91,500.29,381.17,Upgrade
6,Total Current Assets,8058,7959.0,7959.0,6990.0,7824,-,7457,6681.0,6639,6829.0,6219,5729,5119,4946,4083,3942,4543,4268,4196,3902,Upgrade
7,"Property, Plant & Equipment",22745,23103.0,23103.0,23902.0,24583,-,24705,25102.0,26008,26443.0,26951,27593,28003,28453,29126,29735,30199,30445,31118,31613,Upgrade
8,Goodwill,75.4,75.4,75.4,75.4,75.4,-,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,Upgrade
9,Other Intangible Assets,4212,4239.0,4239.0,4298.0,4294,-,4351,4384.0,4146,4170.0,4186,4208,4344,4361,4380,4397,4400,4419,4437,4453,Upgrade
10,Long-Term Investments,3426,3400.0,3400.0,3118.0,3031,-,2929,2854.0,2764,2751.0,2622,2586,2758,2940,3110,3063,3061,2945,3046,3005,Upgrade
11,Long-Term Deferred Tax Assets,156.09,155.36,155.36,131.42,126.49,-,124.56,124.12,106.74,106.94,107.6,107.79,130.3,137.46,137.65,137.84,126.37,126.55,126.72,126.94,Upgrade
12,Long-Term Deferred Charges,366.29,386.56,386.56,478.05,592.11,-,694.09,757.21,733.47,774.61,804.82,844.83,818.24,851.25,909.64,950.39,878.5,829.83,814.05,831.81,Upgrade
13,Other Long-Term Assets,940.96,1001.0,1001.0,486.19,309.44,-,178.4,209.01,268.44,404.24,374.83,406.54,406.16,502.41,533.29,556.48,563.35,685.32,510.3,602.17,Upgrade
14,Total Assets,39980,40320.0,40320.0,39479.0,40836,-,40515,40187.0,40742,41555.0,41341,41551,41654,42266,42356,42857,43846,43794,44324,44609,Upgrade
15,Accounts Payable,1858,1135.0,1135.0,1414.0,1757,-,2326,2252.0,2362,1918.0,2180,1925,2311,1705,1517,1859,1547,1618,1514,1263,Upgrade
16,Accrued Expenses,320.13,1260.0,1260.0,847.7,344.28,-,216.76,845.71,329.76,923.04,180.55,1157,274,617.94,184.2,604.05,846.98,792.75,227.42,559.07,Upgrade
17,Short-Term Debt,871.69,529.43,529.43,475.26,540.29,-,1732,1673.0,1631,1431.0,2132,2197,2247,2333,2213,2583,3410,3820,4158,3790,Upgrade
18,Current Portion of Long-Term Debt,2690,3139.0,3139.0,2035.0,2304,-,1905,2545.0,2294,2785.0,5360,3059,2478,2788,2379,2686,2111,2612,3164,3273,Upgrade
19,Current Unearned Revenue,112.88,10.8,10.8,77.05,68.89,-,6.32,45.46,87.38,6.47,1.84,69.41,63.34,1.45,1.64,65.46,36.35,1.16,24.22,-,Upgrade
20,Current Portion of Leases,-,21.89,21.89,7.6,-,-,-,24.48,-,20.14,-,21.01,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,234.12,90.92,90.92,70.9,262.38,-,328.71,118.63,355.83,105.19,354.99,210.16,231.77,81.73,179.61,45.48,215.84,89.98,200.56,103.06,Upgrade
22,Other Current Liabilities,1450,2152.0,2152.0,1241.0,1570,-,1527,1325.0,1746,1950.0,1505,1577,2472,2753,2747,2722,3605,3436,3179,3802,Upgrade
23,Total Current Liabilities,7537,8339.0,8339.0,6168.0,6847,-,8042,8829.0,8806,9139.0,11715,10216,10076,10281,9222,10565,11773,12369,12468,12791,Upgrade
24,Long-Term Debt,7018,7169.0,7169.0,9612.0,11425,-,10311,10478.0,11127,11966.0,9370,11919,13430,14106,14555,13937,14200,13926,14081,14131,Upgrade
25,Long-Term Leases,36.87,35.21,35.21,1.56,2,-,3.94,3.86,24.51,24.5,25.35,22.75,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,149.84,150.57,150.57,155.98,164.69,-,165.11,170.22,177.6,175.46,158.05,161.85,169.06,177.8,180.51,184.52,155.87,176.47,159.69,180.34,Upgrade
27,Long-Term Deferred Tax Liabilities,116.1,136.83,136.83,107.21,95.08,-,83.18,77.56,6.75,6.75,6.78,6.78,2.49,2.49,-,-,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,274.34,225.86,225.86,128.89,0.2,-,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,21.46,1.09,20.24,1.09,Upgrade
29,Total Liabilities,15132,16056.0,16056.0,16174.0,18534,-,18607,19560.0,20143,21313.0,21276,22327,23679,24568,23959,24687,26150,26473,26729,27103,Upgrade
30,Common Stock,6527,6527.0,6527.0,6527.0,6527,-,6527,6527.0,6527,6527.0,6527,6527,6136,5809,5809,5809,5809,5809,5809,5808,Upgrade
31,Additional Paid-In Capital,1588,1584.0,1584.0,1574.0,-,-,1572,1572.0,1581,1581.0,1581,1581,816.67,174.63,174.52,174.51,174.34,174.3,174.28,174.27,Upgrade
32,Retained Earnings,7777,7100.0,7100.0,6589.0,6754,-,6567,5767.0,5562,5200.0,5213,4746,4481,4754,5222,5116,5390,5107,5308,5205,Upgrade
33,Comprehensive Income & Other,3781,3857.0,3857.0,3633.0,5517,-,3815,3560.0,3613,3567.0,3564,3343,3504,3673,3850,3769,2781,2690,2862,2805,Upgrade
34,Total Common Equity,19673,19068.0,19068.0,18322.0,18799,18481,18481,17426.0,17283,16876.0,16886,16197,14938,14411,15055,14869,14154,13780,14153,13992,Upgrade
35,Minority Interest,5175,5196.0,5196.0,4982.0,3503,-,3427,3200.0,3317,3366.0,3179,3027,3037,3288,3342,3302,3542,3541,3442,3513,Upgrade
36,Shareholders' Equity,24848,24264.0,24264.0,23305.0,22302,21908,21908,20626.0,20599,20242.0,20065,19224,17975,17698,18397,18170,17696,17321,17595,17506,Upgrade
37,Total Liabilities & Equity,39980,40320.0,40320.0,39479.0,40836,-,40515,40187.0,40742,41555.0,41341,41551,41654,42266,42356,42857,43846,43794,44324,44609,Upgrade
38,Total Debt,10617,10895.0,10895.0,12132.0,14272,13952,13952,14724.0,15076,16227.0,16888,17218,18155,19227,19147,19205,19721,20358,21403,21194,Upgrade
39,Net Cash (Debt),-8724,-9245.0,-9245.0,-10537.0,-12573,-12784,-12784,-13750.0,-13830,-14827.0,-16021,-16440,-17661,-18678,-18615,-18911,-19322,-19925,-20866,-20702,Upgrade
40,Net Cash Per Share,-1.50,-1.36,-1.36,-1.86,-1.80,-1.84,-1.95,-2.49,-1.95,-2.07,-2.32,-2.52,-0.97,-2.97,-2.49,-2.10,-3.14,-3.74,-2.93,-2.95,Upgrade
41,Filing Date Shares Outstanding,6527,6527.0,6527.0,6527.0,6527,6939,6527,6527.0,6527,6527.0,6527,6527,6136,5809,5809,5809,5809,5809,5809,5808,Upgrade
42,Total Common Shares Outstanding,6527,6527.0,6527.0,6527.0,6527,6939,6527,6527.0,6527,6527.0,6527,6527,6136,5809,5809,5809,5809,5809,5809,5808,Upgrade
43,Working Capital,521.25,-379.91,-379.91,821.72,977.48,-,-584.85,-2149.0,-2167,-2310.0,-5496,-4487,-4958,-5335,-5139,-6623,-7230,-8102,-8272,-8889,Upgrade
44,Book Value Per Share,2.55,2.46,2.46,2.35,2.42,2.37,2.37,2.21,2.19,2.13,2.12,2.02,2.43,2.48,2.59,2.56,2.44,2.37,2.44,2.41,Upgrade
45,Tangible Book Value,15386,14753.0,14753.0,13949.0,14430,14054,14054,12966.0,13061,12631.0,12624,11914,10519,9974,10599,10396,9679,9285,9641,9464,Upgrade
46,Tangible Book Value Per Share,1.90,1.8,1.8,1.68,1.75,1.69,1.69,1.53,1.54,1.48,1.47,1.37,1.71,1.72,1.82,1.79,1.67,1.60,1.66,1.63,Upgrade
47,Land,-,6.41,6.41,6.41,-,-,-,6.41,-,6.41,-,-,-,6.41,-,6.41,-,6.41,-,6.41,Upgrade
