,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Revenue,71.05,71.05,51.63,51.63,56.46,58.91,49,10.76,56.71,39.83,14.57,4.79,7.23,4.78,1.93,3.61,3.53,1.05,1.08,1.69,Upgrade
1,Revenue Growth (YoY),25.85%,20.61%,5.36%,380.01%,-0.45%,47.88%,236.36%,124.58%,684.23%,733.47%,653.55%,32.49%,104.72%,355.53%,79.41%,113.66%,94.56%,-50.28%,-43.29%,-33.81%,Upgrade
2,Cost of Revenue,51.5,51.5,37.22,37.22,34.02,35.15,40.04,8.1,37.61,29.99,16.76,3.33,5.35,3.43,0.77,2.39,2.61,0.55,0.5,1.09,Upgrade
3,Gross Profit,19.55,19.55,14.41,14.41,22.43,23.75,8.96,2.65,19.11,9.85,-2.19,1.46,1.88,1.35,1.17,1.23,0.92,0.5,0.58,0.61,Upgrade
4,"Selling, General & Admin",23.59,23.59,24.48,24.48,23.72,22.76,19.76,3.51,18.6,14.52,6.62,2.35,2.12,1.7,1.74,1.14,0.86,0.59,0.57,0.6,Upgrade
5,Operating Expenses,23.52,23.52,25.16,25.16,25.34,25.82,22.9,3.66,19.41,15.75,12.09,2.35,2.12,1.7,1.71,1.14,0.86,0.59,0.6,0.6,Upgrade
6,Operating Income,-3.98,-3.98,-10.75,-10.75,-2.9,-2.07,-13.95,-1.01,-0.3,-5.9,-14.28,-0.9,-0.24,-0.35,-0.54,0.08,0.06,-0.09,-0.02,0.01,Upgrade
7,Interest Expense,-1.17,-1.17,-1.33,-1.33,-0.87,-0.67,-1.31,-0.09,-0.67,-0.46,-0.46,-0.05,-0.05,-0.03,-0.21,-0.01,-0.01,-0.01,-0.01,-0.01,Upgrade
8,Interest & Investment Income,0.06,0.06,0.01,0.01,0,-,0.08,0,0,-,0.01,0,0,-,0,0,0,-,0.1,-,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-0.04,-0.02,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0.06,-0.06,-0.01,-0.01,-0.02,0.05,2.9,-0.11,-2.99,0.48,-0.08,0.09,-0.12,-0.1,0.12,0.03,-0.08,-0.1,-0.08,0.24,Upgrade
11,Other Non Operating Income (Expenses),0.03,0.03,0.06,0.06,0.02,0.03,0.7,-0.17,0.28,0.6,0.02,0.05,0.08,-0.04,-0.14,0.06,0.16,0.05,0.03,0,Upgrade
12,EBT Excluding Unusual Items,-5.12,-5.12,-12.02,-12.02,-3.77,-2.66,-11.57,-1.37,-3.67,-5.28,-14.78,-0.8,-0.31,-0.53,-0.71,0.13,0.12,-0.15,0.02,0.24,Upgrade
13,Gain (Loss) on Sale of Assets,-0.02,-0.02,-,-,-,-,0,0,-0,-,0,-,-0,-,-,-,-,-,-,-,Upgrade
