,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,49.92,49.92,44.05,44.05,47.28,-,46.1,-,44.32,-,40.71,-,11.72,-,10.97,-,9.84,-,10.02,-,Upgrade
1,Short-Term Investments,2.82,2.82,2.88,2.88,2.64,-,3.43,-,5.85,-,2.75,-,0.37,-,0.23,-,0.08,-,0.04,-,Upgrade
2,Cash & Short-Term Investments,52.75,52.75,46.94,46.94,49.92,49.48,49.53,9.75,50.18,43.46,43.46,-,12.1,11.2,11.2,-,9.92,10.07,10.07,-,Upgrade
3,Cash Growth,5.66%,6.60%,-5.24%,381.18%,-0.51%,13.85%,13.97%,-,314.80%,288.01%,288.01%,-,21.91%,11.27%,11.27%,-,3.96%,3.61%,3.61%,-,Upgrade
4,Accounts Receivable,17.56,17.56,25.74,25.74,25.52,-,19.44,-,36.43,-,37.18,-,7.89,-,3.81,-,2.36,-,1.48,-,Upgrade
5,Other Receivables,2.83,2.83,4.4,4.4,4.92,-,10.39,-,4,-,5.12,-,0.02,-,0.05,-,-,-,-,-,Upgrade
6,Receivables,20.39,20.39,30.14,30.14,30.45,-,29.82,-,40.44,-,42.3,-,7.9,-,3.86,-,2.36,-,1.48,-,Upgrade
7,Inventory,52.76,52.76,61.93,61.93,70.51,-,89.7,-,67.99,-,39.58,-,3.47,-,1.54,-,2.2,-,0.55,-,Upgrade
8,Prepaid Expenses,17.85,17.85,20.15,20.15,11.98,-,7.54,-,44.91,-,11.66,-,1.16,-,2.19,-,2.81,-,0.12,-,Upgrade
