,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,27346,30846,24622,28463,17940,1049,1147,2022,3455,6829,Upgrade
1,Short-Term Investments,645.87,-,-,-,-,-,-,500,3630,1800,Upgrade
2,Cash & Short-Term Investments,27992,30846,24622,28463,17940,1049,1147,2522,7085,8629,Upgrade
3,Cash Growth,13.69%,8.37%,37.24%,2612.72%,1463.72%,-58.39%,-83.81%,-70.77%,381.03%,198.90%,Upgrade
4,Accounts Receivable,438.69,443.97,351.27,376.55,397.57,420.35,643.1,1005,1314,1252,Upgrade
5,Other Receivables,3492,118.06,94.72,79.15,-3193,-5323,-3723,-3776,650.87,566.08,Upgrade
6,Receivables,4990,1754,1585,1565,-986.06,-193.78,871.54,4097,6916,6885,Upgrade
7,Inventory,293.56,127.44,143.4,185.2,198.77,298.39,399.61,505.88,690.24,705.1,Upgrade
8,Prepaid Expenses,36.6,16.85,23.55,20.21,36.84,99.74,124.96,101.11,1337,78.56,Upgrade
9,Restricted Cash,47.5,57.5,32.5,32.5,32.5,32.5,39.04,31.56,21.99,23.34,Upgrade
10,Other Current Assets,334.03,2501,3040,3462,6431,3671,4773,4090,2265,2794,Upgrade
11,Total Current Assets,33694,35303,29446,33729,23653,4957,7355,11347,18314,19114,Upgrade
12,"Property, Plant & Equipment",1247,401.63,430.53,444.19,477.13,726.13,2065,2123,2407,2607,Upgrade
13,Long-Term Investments,11507,16696,24462,19738,25456,42552,38281,31076,28200,23133,Upgrade
14,Other Intangible Assets,143.93,32.08,35.95,37.94,37.81,41.47,668.16,59.03,941.95,53.17,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,-,-,-,559.03,-,893.39,Upgrade
16,Other Long-Term Assets,203.12,484.54,184.59,163.86,157.81,156.5,200.23,197.09,227.14,225.2,Upgrade
17,Total Assets,48628,55155,56507,55427,51113,49951,50559,47975,53561,49470,Upgrade
18,Accounts Payable,511.46,516.61,477.39,536.98,620.58,1322,2768,2017,4711,4981,Upgrade
19,Accrued Expenses,6.59,4.9,6.81,8.46,60.8,152.53,151.45,134.17,140.67,162.38,Upgrade
20,Short-Term Debt,570,961.72,968,390.01,1092,2459,3484,7513,6648,7811,Upgrade
21,Current Portion of Long-Term Debt,-,-,2.7,7.5,9.6,390.6,529.9,217.2,147,20,Upgrade
22,Current Portion of Leases,14.79,15.96,19.8,18.61,20.19,20.36,15.89,17.84,19.22,18.68,Upgrade
23,Current Income Taxes Payable,4.25,2.94,3.67,10.34,6.56,2.66,0.69,14.18,11.03,40.63,Upgrade
24,Current Unearned Revenue,7.89,6.3,6.58,9.51,17.26,90.74,91.27,132.05,247.58,257.2,Upgrade
25,Other Current Liabilities,21222,1670,2160,2133,2201,4176,3207,4034,1499,1515,Upgrade
26,Total Current Liabilities,22337,3179,3645,3114,4029,8613,10248,14079,13424,14805,Upgrade
27,Long-Term Debt,-,-,-,-,2.7,7.5,-,381,518,20,Upgrade
28,Long-Term Leases,23.84,10.13,14.69,16.01,22.86,64.99,54.69,59.37,63.22,60.3,Upgrade
29,Long-Term Unearned Revenue,72.25,74.69,77.13,79.57,82.01,84.45,86.89,89.33,91.77,94.21,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,-,6.65,7.49,8.49,11.66,14.92,Upgrade
31,Total Liabilities,22433,3263,3737,3210,4136,8777,10397,14618,14108,14995,Upgrade
32,Common Stock,397.18,397.18,397.18,397.18,397.18,397.18,397.18,397.18,397.18,397.18,Upgrade
33,Additional Paid-In Capital,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,Upgrade
34,Retained Earnings,21981,47719,48171,48606,44639,43809,39456,31849,37848,33803,Upgrade
35,Comprehensive Income & Other,256.36,525.98,952.31,-33.72,-1307,-4354,-2394,-1436,-2012,-2751,Upgrade
36,Total Common Equity,25111,51118,51997,51445,46205,42329,39935,33286,38709,33926,Upgrade
37,Minority Interest,1085,773.03,772.92,771.57,771.77,-1154,227.63,71.35,743.93,549.92,Upgrade
38,Shareholders' Equity,26196,51891,52770,52217,46977,41174,40162,33357,39453,34475,Upgrade
39,Total Liabilities & Equity,48628,55155,56507,55427,51113,49951,50559,47975,53561,49470,Upgrade
40,Total Debt,608.62,987.81,1005,432.13,1148,2942,4084,8188,7395,7930,Upgrade
41,Net Cash (Debt),27383,29858,23616,28031,16792,-1893,-2937,-5666,-310.89,698.55,Upgrade
42,Net Cash Growth,15.95%,6.52%,40.64%,-,-,-,-,-,-,-,Upgrade
43,Net Cash Per Share,5.43,5.92,4.68,5.56,3.33,-0.38,-0.58,-1.12,-0.06,0.14,Upgrade
44,Filing Date Shares Outstanding,5045,5045,5045,5045,5045,5045,5045,5045,5045,5045,Upgrade
45,Total Common Shares Outstanding,5045,5045,5045,5045,5045,5045,5045,5045,5045,5045,Upgrade
46,Working Capital,11357,32124,25801,30614,19624,-3656,-2893,-2732,4890,4309,Upgrade
47,Book Value Per Share,4.98,10.13,10.31,10.20,9.16,8.39,7.92,6.60,7.67,6.72,Upgrade
48,Tangible Book Value,24967,51086,51961,51407,46167,42287,39267,33227,37767,33872,Upgrade
49,Tangible Book Value Per Share,4.95,10.13,10.30,10.19,9.15,8.38,7.78,6.59,7.49,6.71,Upgrade
50,Buildings,-,352.55,-,344.78,-,989.06,-,962.81,-,825.24,Upgrade
51,Machinery,-,753.04,-,837.89,-,3904,-,3754,-,3606,Upgrade
52,Construction In Progress,-,37.15,-,28.03,-,625.08,-,576.59,-,395.22,Upgrade
