,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,518.04,613.6,507.86,573.2,557.53,616.3,1526,1673,1450,1958,Upgrade
1,Revenue Growth (YoY),2.01%,7.05%,-8.91%,-6.99%,-63.46%,-63.17%,5.21%,-14.53%,-23.85%,-6.34%,Upgrade
2,Cost of Revenue,439.09,442.61,390.37,426.56,468.6,551.01,1410,1732,1373,1985,Upgrade
3,Gross Profit,78.94,170.99,117.49,146.64,88.93,65.29,115.44,-58.76,77.34,-26.94,Upgrade
4,"Selling, General & Admin",189.06,256.68,220.84,229.14,242.59,698.91,354.17,1104,390.84,795.75,Upgrade
5,Other Operating Expenses,-,-,-,-,7287,-,-,-,-,-,Upgrade
6,Operating Expenses,178.55,309.33,221.42,705.27,7529,1261,804.03,2823,5131,795.75,Upgrade
7,Operating Income,-99.6,-138.33,-103.94,-558.62,-7440,-1196,-688.59,-2882,-5054,-822.69,Upgrade
8,Interest Expense,-0.79,-0.7,-1.04,-1.47,-11.46,-54.02,-71.64,-76.61,-58.85,-59.08,Upgrade
9,Interest & Investment Income,295.17,321.32,348.85,268.14,148.19,11.44,38.37,88.53,96.53,71.26,Upgrade
10,Earnings From Equity Investments,2735,4037,3759,3670,5254,6231,8164,5413,4331,4054,Upgrade
11,Other Non Operating Income (Expenses),8.3,20.51,19.32,430.32,-290.73,18.79,34.58,38.28,122.35,65.16,Upgrade
12,EBT Excluding Unusual Items,2938,4240,4023,3808,-2341,5012,7477,2582,-563.02,3309,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,4896,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,157.76,621.52,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-0,-,-2028,-0.96,-634.27,-295.89,-283.75,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-1917,-,Upgrade
17,Pretax Income,2938,4240,4023,3966,3177,2984,7476,1947,-2776,3025,Upgrade
18,Income Tax Expense,1472,249.2,277.16,-0.25,-3.81,12.76,6.06,116.01,12.95,9.48,Upgrade
19,Earnings From Continuing Operations,1466,3991,3745,3966,3180,2971,7470,1831,-2789,3015,Upgrade
20,Minority Interest in Earnings,7.62,-0.11,-1.35,0.19,-0.13,1382,137.59,673.33,295.43,517.31,Upgrade
21,Net Income,1473,3991,3744,3967,3180,4353,7607,2505,-2493,3533,Upgrade
22,Net Income to Common,1473,3991,3744,3967,3180,4353,7607,2505,-2493,3533,Upgrade
23,Net Income Growth,-60.65%,0.61%,17.73%,-8.89%,-58.19%,73.81%,-,-29.10%,-,56.68%,Upgrade
24,Shares Outstanding (Basic),5045,5045,5045,5045,5045,5045,5045,5045,5045,5045,Upgrade
25,Shares Outstanding (Diluted),5045,5045,5045,5045,5045,5045,5045,5045,5045,5045,Upgrade
26,EPS (Basic),0.29,0.79,0.74,0.79,0.63,0.86,1.51,0.50,-0.49,0.70,Upgrade
27,EPS (Diluted),0.29,0.79,0.74,0.79,0.63,0.86,1.51,0.50,-0.49,0.70,Upgrade
28,EPS Growth,-60.65%,0.62%,17.73%,-8.89%,-58.19%,73.81%,-,-29.10%,-,56.68%,Upgrade
29,Free Cash Flow,-709.62,-400.42,-625.11,439.12,823.47,-91.5,1478,-1771,-1047,387.1,Upgrade
30,Free Cash Flow Per Share,-0.14,-0.08,-0.12,0.09,0.16,-0.02,0.29,-0.35,-0.21,0.08,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,-,-,0.100,0.002,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-,-,3.67%,-57.41%,Upgrade
33,Operating Margin,-19.23%,-22.54%,-20.47%,-97.46%,-1334.53%,-194.01%,-45.13%,-172.25%,-348.51%,-42.02%,Upgrade
34,Profit Margin,284.39%,650.40%,737.25%,692.00%,570.44%,706.38%,498.62%,149.70%,-171.96%,180.45%,Upgrade
35,Free Cash Flow Margin,-136.98%,-65.26%,-123.09%,76.61%,147.70%,-14.85%,96.85%,-105.84%,-72.21%,19.77%,Upgrade
36,EBITDA,-53.32,-116.35,-75.03,-536.36,-7409,-1121,-543.83,-2794,-4864,-751.26,Upgrade
37,D&A For EBITDA,46.28,21.99,28.91,22.26,31.68,74.44,144.76,88.06,189.45,71.44,Upgrade
38,EBIT,-99.6,-138.33,-103.94,-558.62,-7440,-1196,-688.59,-2882,-5054,-822.69,Upgrade
