,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,740.62,796.22,780.14,857.93,796.93,641.15,803.61,932.6,694.49,1154,625.15,983.1,1070,954.76,1100,1622,494.63,-,-,443.28,Upgrade
1,Trading Asset Securities,20,-,-,50,40,90,82.58,3,55.9,60,45,-,100,316,305,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,760.62,796.22,780.14,907.93,836.93,731.15,886.18,935.6,750.39,1214,670.15,983.1,1170,1271,1405,1622,494.63,-,443.28,443.28,Upgrade
3,Cash Growth,-9.12%,8.90%,-11.97%,-2.96%,11.53%,-39.79%,32.24%,-4.83%,-35.86%,-4.44%,-52.30%,-39.38%,136.52%,-,216.91%,265.82%,239.43%,-,-,-,Upgrade
4,Accounts Receivable,444.83,453.22,533.31,440.48,454.31,471.78,515.87,591.65,469.55,365.53,462.34,227.87,271.14,251.76,263.87,166.7,277.87,-,-,132.56,Upgrade
5,Other Receivables,64.15,74.72,69.85,56.94,55.61,60.55,71.69,53.54,68.39,112.42,179.5,56.96,48.9,53.83,65.06,32.73,39.74,-,-,29.29,Upgrade
6,Receivables,508.98,527.94,603.16,497.42,509.93,532.33,587.56,645.19,537.94,477.95,641.84,284.83,320.04,305.6,328.93,199.43,317.61,-,-,161.85,Upgrade
7,Inventory,3203,2873,2516,2374,2250,2114,2195,2166,1961,1409,1392,1121,1002,852.75,814.32,731.43,741.81,-,-,609.06,Upgrade
8,Other Current Assets,202.02,144.09,139.19,158.66,93.02,99.2,115.79,192.89,85.8,175.52,118.5,107.8,58.32,60.53,61.3,240.93,207,-,-,185.05,Upgrade
9,Total Current Assets,4675,4341,4039,3938,3690,3477,3785,3939,3335,3277,2822,2497,2550,2490,2609,2793,1761,-,-,1399,Upgrade
10,"Property, Plant & Equipment",2663,2694,2707,2687,2585,2598,2599,2644,2687,2494,2439,1901,1690,1584,1471,376.87,376.13,-,-,368.17,Upgrade
11,Long-Term Investments,41.01,42.54,44.73,47.42,50.63,51.11,51.48,18.34,18.47,19,19.36,9.8,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,2468,2409,2403,2403,2276,2276,2255,2243,2244,476.08,415.3,415.3,249.19,155.87,57.58,57.58,57.58,-,-,57.58,Upgrade
13,Other Intangible Assets,88.31,89.21,89.29,92.2,90.25,91.34,88.88,90.46,92.09,45.58,43.55,44.75,38.44,35.76,33.04,33.52,29.7,-,-,29.81,Upgrade
14,Long-Term Deferred Tax Assets,291.32,294.08,294.13,285.43,260.59,271.48,281.77,287.22,27.65,18.49,14.52,14.64,11.19,12.23,6.99,5.96,6.02,-,-,5.5,Upgrade
15,Long-Term Deferred Charges,469.56,488.64,471.46,485.93,463.11,443.36,399.59,415.89,405.11,377.05,337.15,331.86,269.68,238.79,206.82,201.18,162.07,-,-,135.31,Upgrade
16,Other Long-Term Assets,9.85,7.58,7.84,10.61,5.24,7.13,-,6.18,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Total Assets,10706,10367,10056,9949,9420,9215,9461,9644,8809,6707,6091,5214,4809,4516,4385,3469,2393,-,-,1996,Upgrade
18,Accounts Payable,3138,2889,2767,2639,2710,2511,2845,2756,2384,2070,1901,1695,1702,1565,1465,1426,1394,-,-,1175,Upgrade
19,Accrued Expenses,138.53,198.02,144.41,216.07,127.04,159.98,125.55,281.91,142.26,113.67,89.64,105.3,71.26,77.35,67.95,111.36,65.57,-,-,103.22,Upgrade
20,Short-Term Debt,1388,1253,754.11,749.61,539.94,295.14,155.09,201.48,236.09,310.73,338.38,30,-,-,19.02,74.08,74,-,-,20,Upgrade
21,Current Portion of Long-Term Debt,671.3,200.67,1018,572.5,580.14,149.76,579.88,155.19,581.61,55.47,429.65,5.41,381.34,5.4,337.2,-,5.4,-,-,5.4,Upgrade
22,Current Portion of Leases,-,444.59,-,423.84,-,431.62,-,422.6,-,376.25,-,378.41,-,332.53,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,54.54,16.89,57.58,44.93,59.5,23.1,72.96,66.87,52.11,21.15,55.04,42.42,28.8,16.81,40.47,23.9,4.19,-,-,33.1,Upgrade
24,Current Unearned Revenue,32.23,33.02,32.36,28.49,37.72,39.73,37.26,37.43,46.11,25.23,22.86,18.07,19.23,18.89,17.66,12.44,19.76,-,-,-,Upgrade
25,Other Current Liabilities,121.71,156.98,106.05,185.57,88.83,327.36,268.02,304.14,376.3,159.21,104.69,146.67,63.03,52.61,21.06,70.85,36.24,-,-,25.91,Upgrade
26,Total Current Liabilities,5544,5192,4879,4860,4143,3938,4084,4225,3818,3132,2942,2421,2266,2069,1968,1719,1599,-,-,1362,Upgrade
27,Long-Term Debt,1193,1236,1030,1022,1022,1097,1116,1192,1193,322.87,324.26,25.23,26.58,27.93,29.28,30.64,31.95,-,-,36,Upgrade
28,Long-Term Leases,923.04,920.35,952.26,927.52,850.13,894.85,921.8,963.28,960.12,941.8,870.47,842.93,709.3,694.27,604.24,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,11.61,11.73,11.86,11.96,12.23,12.35,12.48,12.63,12.72,12.79,12.9,13.06,8.28,8.4,8.46,8.51,8.61,-,-,15.12,Upgrade
30,Long-Term Deferred Tax Liabilities,278.09,284.86,285.97,282.25,264.08,271.39,271.21,275.44,42.28,24.78,18.95,19.03,14.99,11.9,8.9,8.9,5.41,-,-,4.29,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,418.98,415.26,411.54,407.82,404.14,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Liabilities,7949,7645,7159,7104,6711,6629,6816,7076,6430,4434,4168,3321,3025,2812,2619,1767,1645,-,-,1418,Upgrade
33,Common Stock,156.66,156.74,128.85,128.85,128.91,99.16,99.16,99.16,99.24,99.24,69.53,69.53,69.53,69.53,53,53,39.75,-,-,39.75,Upgrade
34,Additional Paid-In Capital,1381,1377,1361,1361,1363,1389,1392,1391,1394,1392,1011,1009,1005,999.09,985.9,985.9,124.65,-,-,124.65,Upgrade
35,Retained Earnings,1314,1276,1431,1379,1243,1122,1185,1109,929.41,824.65,886.25,856.89,752.66,678.85,743,678.26,598.19,-,-,427.11,Upgrade
36,Treasury Stock,-75.82,-69.09,-7.15,-7.15,-8.67,-8.67,-14.78,-14.78,-25.75,-25.75,-25.75,-25.75,-25.75,-25.75,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,-0.14,-0.07,-,-,-,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Total Common Equity,2776,2740,2913,2861,2726,2605,2662,2585,2397,2291,1941,1910,1801,1722,1782,1717,762.58,-,591.51,591.51,Upgrade
39,Minority Interest,-18.97,-18.55,-16.89,-16.51,-17.67,-18.82,-17.42,-16.59,-18.05,-17.94,-17.73,-16.72,-17.11,-17.07,-16.45,-15.45,-15.1,-,-,-13.71,Upgrade
40,Shareholders' Equity,2757,2722,2897,2845,2709,2587,2644,2568,2379,2273,1923,1893,1784,1705,1765,1702,747.48,-,577.8,577.8,Upgrade
41,Total Liabilities & Equity,10706,10367,10056,9949,9420,9215,9461,9644,8809,6707,6091,5214,4809,4516,4385,3469,2393,-,-,1996,Upgrade
42,Total Debt,4175,4054,3754,3696,2993,2869,2773,2935,2971,2007,1963,1282,1117,1060,989.74,104.72,111.35,-,61.4,61.4,Upgrade
43,Net Cash (Debt),-3414,-3258,-2974,-2788,-2156,-2137,-1886,-1999,-2221,-792.83,-1293,-298.88,52.67,210.63,415.05,1517,383.28,-,381.88,381.88,Upgrade
