,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10340,10768,9380,10741,12382,12792,15104,15818,15594,14997,16862,17818,20280,18862,16811,16755,15710,15654,12743,14684,12194,Upgrade
1,Market Cap Growth,-15.82%,-15.82%,-37.90%,-32.10%,-20.60%,-14.70%,-10.42%,-11.23%,-23.11%,-20.49%,0.31%,6.34%,29.09%,20.50%,31.92%,14.10%,28.83%,22.43%,-8.28%,-8.23%,-11.05%,Upgrade
2,Enterprise Value,13112,14733,13658,13720,15361,17463,20650,17691,17467,18463,19860,20077,22540,24075,23280,20489,19444,20198,17853,18401,15912,Upgrade
3,Last Close Price,5.56,5.79,5.03,5.76,6.64,6.86,7.53,7.88,7.77,7.47,8.40,8.65,9.84,9.16,8.16,8.08,7.57,7.54,6.13,7.06,5.92,Upgrade
4,PE Ratio,-,-,-45.78,-18.57,-,-53.30,-,22.25,14.73,12.93,13.87,15.87,17.95,18.97,18.12,19.75,26.49,21.23,16.50,23.10,20.57,Upgrade
5,Forward PE,139.00,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,Upgrade
6,PS Ratio,0.50,0.52,0.45,0.52,0.61,0.65,0.81,0.83,0.78,0.74,0.76,0.76,0.86,0.79,0.74,0.78,0.79,0.80,0.64,0.78,0.63,Upgrade
7,PB Ratio,0.98,0.99,0.86,0.99,1.14,1.16,1.35,1.26,1.25,1.21,1.39,1.47,1.73,1.62,1.47,1.50,1.45,1.46,1.21,1.43,1.20,Upgrade
8,P/TBV Ratio,1.13,1.13,0.99,1.14,1.31,1.31,1.55,1.42,1.40,1.37,1.57,1.66,1.95,1.86,1.69,1.76,1.71,1.72,1.42,1.68,1.41,Upgrade
9,P/FCF Ratio,30.86,32.14,6.00,-,9.36,-36.87,-14.87,-,-,31.24,-,-,-,15.88,-10.10,-6.79,-,-14.75,13.70,-,-,Upgrade
10,P/OCF Ratio,13.62,13.62,4.57,-,6.32,38.19,-38.66,-,-,12.14,6.22,-,-,8.01,-30.30,-11.68,-,-86.79,6.91,-,-,Upgrade
11,EV/Sales Ratio,0.63,0.71,0.65,0.67,0.75,0.88,1.11,0.93,0.88,0.91,0.90,0.86,0.96,1.00,1.03,0.95,0.98,1.03,0.90,0.97,0.82,Upgrade
12,EV/EBITDA Ratio,39.23,49.91,38.90,105.80,-,29.28,-,12.98,8.91,8.62,9.10,8.81,10.65,13.20,12.59,13.66,-,24.44,21.86,28.85,-,Upgrade
13,EV/EBIT Ratio,-,-86.29,-,-41.83,-,116.21,-,19.06,-,10.80,11.35,10.87,13.38,17.32,16.40,19.13,-,50.07,51.35,112.09,-,Upgrade
