,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1542,1805,1806,2071,2624,2517,2639,2364,3217,3709,3228,3350,3831,2960,2646,2437,2490,2172,1539,2196,Upgrade
1,Other Revenue,-83.87,83.87,-,155.66,-75.11,75.11,-,178.3,-131.36,131.36,-,203.01,-80.41,80.41,-,151.97,-74.06,74.06,-,191.6,Upgrade
2,Revenue,1458,1889,1806,2227,2549,2592,2639,2542,3086,3840,3228,3553,3751,3040,2646,2589,2416,2246,1539,2387,Upgrade
3,Revenue Growth (YoY),-42.80%,-27.13%,-31.57%,-12.40%,-17.40%,-32.50%,-18.26%,-28.44%,-17.72%,26.29%,21.99%,37.23%,55.24%,35.37%,71.95%,8.44%,-1.03%,-6.26%,-34.20%,-2.03%,Upgrade
4,Cost of Revenue,1494,1856,1871,2399,2620,2660,2689,2682,3159,3695,3083,3667,3674,2743,2246,2394,2112,2102,1448,2271,Upgrade
5,Gross Profit,-35.85,32.4,-64.98,-171.74,-71.2,-68.48,-50.72,-139.47,-73,145.3,145.13,-114.19,76.75,297.3,400.57,194.52,303.59,144.16,90.87,116.56,Upgrade
6,"Selling, General & Admin",24.7,19.85,17.53,18.69,27.49,22.18,21.6,-9.72,38.01,33.84,31.97,43.11,23.28,28.76,26.92,-164.75,142.87,58.02,63.3,13.2,Upgrade
7,Research & Development,7.74,9.82,7.11,13.94,14.05,12.94,14.49,26.62,33.87,36.75,20.39,35.55,25.8,49.8,0.05,84.9,0.82,1.06,0,49.99,Upgrade
8,Other Operating Expenses,-2.08,5.18,2.07,11.06,1.33,2.32,1.23,7.46,2.39,5.06,3.93,7.13,6.99,3.47,9.38,17.51,4.61,2.67,1.74,19.44,Upgrade
9,Operating Expenses,56.78,35.35,26.15,44.51,41.83,37.4,37.46,55.3,43.1,75.68,56.4,101.66,32.71,82.07,36.16,-65.2,147.05,61.75,65.07,79.99,Upgrade
10,Operating Income,-92.63,-2.95,-91.13,-216.25,-113.03,-105.87,-88.18,-194.77,-116.1,69.61,88.73,-215.86,44.04,215.23,364.41,259.72,156.54,82.41,25.79,36.56,Upgrade
11,Interest Expense,-42.98,-38.04,-34.16,-37.34,-41.22,-40.95,-39.25,-36.69,-42.14,-39.81,-21.44,-27.12,-20.39,-21.5,-29.27,-49.52,-29.77,-26.89,-27.04,-32.83,Upgrade
12,Interest & Investment Income,-,3.71,4.63,4.88,-,-,5.72,6.65,0.33,0.49,0.56,8.69,0.16,-,9.13,2.83,0.91,0.45,0.94,241.1,Upgrade
13,Earnings From Equity Investments,1.4,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0,-0,-,-0.02,0.02,-0.02,-,1,-1.02,1.02,-,-0,0,-0,-,-0.01,-0,0,-,0.18,Upgrade
15,Other Non Operating Income (Expenses),23.46,-26.3,-0.07,1.75,-0.71,1.18,-0.74,2.97,-29.27,29.98,-3.83,17.14,-23.39,22.61,-3.24,93.61,-94.25,-4.86,-5.72,49.93,Upgrade
16,EBT Excluding Unusual Items,-110.74,-63.59,-120.73,-246.97,-154.91,-145.66,-122.46,-220.84,-188.21,61.29,64.02,-217.15,0.43,216.33,341.03,306.63,33.42,51.11,-6.03,294.94,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.83,-0.83,1.36,-1.36,-0.2,-,0.26,-0.26,0.2,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,1.99,-1.34,-,3.71,-,-3.59,-,0.09,-0.08,0.14,-,-5.24,-0.08,0.02,-,0.64,-2.43,1.85,-0.13,-0.02,Upgrade
19,Asset Writedown,-6.83,3.43,-3.43,2.53,-8.88,0.51,-0.51,-8.76,0.05,-0.05,-,-6.59,-,1.13,-1.13,-3.37,0,-0,-,-0.41,Upgrade
20,Legal Settlements,0.17,-0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.31,-,-,-,-0.23,Upgrade
21,Other Unusual Items,-2.63,2.54,0.09,7.89,-0.16,0.16,-,-2.65,-0.06,0.06,-,-4.02,-0.04,0.04,-,3.11,35.09,-35.09,-,40.48,Upgrade
22,Pretax Income,-118.04,-59.13,-124.06,-232.83,-163.95,-148.59,-122.97,-231.34,-189.12,62.8,62.66,-233.2,0.31,217.78,339.64,306.89,66.07,17.87,-6.17,334.77,Upgrade
23,Income Tax Expense,-0.36,-0.15,0.32,8.91,0.05,0.81,0.2,2.33,-12.19,0.89,11.5,-63.89,-9.92,30.17,84.46,36.96,9.93,1.93,2.55,31.69,Upgrade
24,Earnings From Continuing Operations,-117.68,-58.98,-124.38,-241.75,-164,-149.4,-123.17,-233.67,-176.93,61.91,51.16,-169.31,10.23,187.61,255.18,269.93,56.14,15.94,-8.72,303.08,Upgrade
25,Minority Interest in Earnings,0.08,0.24,0.01,0.54,0.02,0.02,0.02,0.18,0.2,0.16,-0.09,-0.03,-0.11,-0.1,-0.07,-0.13,-0.07,-0.07,-0.16,-0.03,Upgrade
26,Net Income,-117.6,-58.74,-124.37,-241.21,-163.98,-149.38,-123.15,-233.48,-176.74,62.06,51.07,-169.34,10.11,187.51,255.11,269.8,56.08,15.86,-8.87,303.05,Upgrade
27,Net Income to Common,-117.6,-58.74,-124.37,-241.21,-163.98,-149.38,-123.15,-233.48,-176.74,62.06,51.07,-169.34,10.11,187.51,255.11,269.8,56.08,15.86,-8.87,303.05,Upgrade
28,Net Income Growth,-,-,-,-,-,-,-,-,-,-66.90%,-79.98%,-,-81.96%,1081.92%,-,-10.97%,-33.56%,-68.04%,-,20.85%,Upgrade
29,Shares Outstanding (Basic),994,977,1036,982,1027,992,1026,847,1123,1036,1021,1009,1006,991,1020,874,1755,512,887,985,Upgrade
30,Shares Outstanding (Diluted),994,977,1036,982,1027,992,1026,847,1123,1036,1021,1009,1006,991,1020,874,1755,512,887,985,Upgrade
31,Shares Change (YoY),-3.20%,-1.57%,0.99%,15.95%,-8.57%,-4.16%,0.47%,-16.03%,11.59%,4.45%,0.10%,15.40%,-42.66%,93.83%,15.02%,-11.30%,66.34%,-48.64%,-10.01%,-4.33%,Upgrade
32,EPS (Basic),-0.12,-0.06,-0.12,-0.25,-0.16,-0.15,-0.12,-0.28,-0.16,0.06,0.05,-0.17,0.01,0.19,0.25,0.31,0.03,0.03,-0.01,0.31,Upgrade
33,EPS (Diluted),-0.12,-0.06,-0.12,-0.25,-0.16,-0.15,-0.12,-0.28,-0.16,0.06,0.05,-0.17,0.01,0.19,0.25,0.31,0.03,0.03,-0.01,0.31,Upgrade
34,EPS Growth,-,-,-,-,-,-,-,-,-,-68.31%,-80.00%,-,-68.55%,509.78%,-,0.37%,-60.06%,-37.78%,-,28.75%,Upgrade
35,Free Cash Flow,91.07,198.31,37.18,134.43,1.18,38.77,84.98,-185.88,278.55,-76.92,-195.77,119.78,38.77,-21.07,161.98,158.48,98.83,218.35,205.86,5.59,Upgrade
36,Free Cash Flow Per Share,0.09,0.20,0.04,0.14,0.00,0.04,0.08,-0.22,0.25,-0.07,-0.19,0.12,0.04,-0.02,0.16,0.18,0.06,0.43,0.23,0.01,Upgrade
37,Gross Margin,-2.46%,1.72%,-3.60%,-7.71%,-2.79%,-2.64%,-1.92%,-5.49%,-2.37%,3.78%,4.50%,-3.21%,2.05%,9.78%,15.14%,7.51%,12.57%,6.42%,5.90%,4.88%,Upgrade
38,Operating Margin,-6.35%,-0.16%,-5.05%,-9.71%,-4.43%,-4.09%,-3.34%,-7.66%,-3.76%,1.81%,2.75%,-6.08%,1.17%,7.08%,13.77%,10.03%,6.48%,3.67%,1.68%,1.53%,Upgrade
39,Profit Margin,-8.07%,-3.11%,-6.89%,-10.83%,-6.43%,-5.76%,-4.67%,-9.18%,-5.73%,1.62%,1.58%,-4.77%,0.27%,6.17%,9.64%,10.42%,2.32%,0.71%,-0.58%,12.69%,Upgrade
40,Free Cash Flow Margin,6.25%,10.50%,2.06%,6.04%,0.05%,1.50%,3.22%,-7.31%,9.03%,-2.00%,-6.06%,3.37%,1.03%,-0.69%,6.12%,6.12%,4.09%,9.72%,13.38%,0.23%,Upgrade
41,EBITDA,-38.7,44.17,-37.2,-162.32,-61.34,-52.16,-36.48,-143.07,-66.12,119.51,138.72,-165.87,104.2,265.06,424.56,319.87,206.14,132.46,75.4,86.17,Upgrade
42,EBITDA Margin,-2.65%,2.34%,-2.06%,-7.29%,-2.41%,-2.01%,-1.38%,-5.63%,-2.14%,3.11%,4.30%,-4.67%,2.78%,8.72%,16.04%,12.36%,8.53%,5.90%,4.90%,3.61%,Upgrade
43,D&A For EBITDA,53.93,47.12,53.93,53.93,51.7,53.71,51.7,51.7,49.99,49.9,49.99,49.99,60.15,49.83,60.15,60.15,49.61,50.05,49.61,49.61,Upgrade
44,EBIT,-92.63,-2.95,-91.13,-216.25,-113.03,-105.87,-88.18,-194.77,-116.1,69.61,88.73,-215.86,44.04,215.23,364.41,259.72,156.54,82.41,25.79,36.56,Upgrade
45,EBIT Margin,-6.35%,-0.16%,-5.05%,-9.71%,-4.43%,-4.08%,-3.34%,-7.66%,-3.76%,1.81%,2.75%,-6.08%,1.17%,7.08%,13.77%,10.03%,6.48%,3.67%,1.68%,1.53%,Upgrade
46,Effective Tax Rate,-,-,-,-,-,-,-,-,-,1.42%,18.36%,-,-,13.85%,24.87%,12.04%,15.03%,10.82%,-,9.47%,Upgrade
47,Revenue as Reported,1458,1889,1806,2227,2549,2592,2639,2542,3086,7068,-,3553,3751,3040,2646,2589,2416,2246,1539,2387,Upgrade
