,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,599,346,426,390,635,762,1150,1314,1090,1449,5452,Upgrade
1,Market Cap Growth,-11.11%,-11.11%,-32.95%,-48.85%,-44.79%,-42.05%,5.48%,-9.28%,-80.00%,-83.01%,5.19%,Upgrade
2,Enterprise Value,1172,625,859,833,1211,1465,1907,2092,1849,2285,6286,Upgrade
3,Last Close Price,0.41,0.24,0.29,0.27,0.44,0.51,0.77,0.88,0.73,0.97,3.65,Upgrade
4,PE Ratio,8.51,4.92,5.49,5.50,8.23,3.12,4.26,7.40,7.99,5.71,10.95,Upgrade
5,PS Ratio,0.56,0.32,0.40,0.48,0.65,0.50,0.62,0.74,0.73,0.68,1.43,Upgrade
6,PB Ratio,0.15,0.08,0.10,0.10,0.15,0.18,0.26,0.31,0.27,0.39,1.45,Upgrade
7,P/TBV Ratio,0.09,0.09,0.10,0.10,0.15,0.18,0.26,0.32,0.27,0.40,1.48,Upgrade
8,P/FCF Ratio,2.05,1.18,1.72,-,14.99,-7.11,-,14.10,16.30,-132.73,-,Upgrade
9,P/OCF Ratio,0.98,0.98,1.41,-,12.35,27.79,-,6.39,5.60,20.62,-,Upgrade
10,EV/Sales Ratio,1.09,0.58,0.81,1.02,1.24,0.96,1.03,1.18,1.24,1.07,1.65,Upgrade
11,EV/EBITDA Ratio,4.61,2.79,4.81,-468.18,-,5.32,5.45,7.21,8.49,4.78,6.91,Upgrade
12,EV/EBIT Ratio,6.97,3.68,7.37,-15.28,-,8.22,7.55,10.31,14.47,5.81,7.64,Upgrade
13,EV/FCF Ratio,4.01,2.14,3.47,-,28.59,-13.68,-,22.44,27.65,-209.32,-,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.20,0.22,0.22,0.23,0.23,0.27,0.27,0.28,0.28,Upgrade
15,Debt / FCF Ratio,2.84,2.84,3.38,-,21.93,-9.30,-,12.03,16.69,-94.11,-,Upgrade
16,Return on Capital Employed (ROCE),3.63%,3.63%,2.47%,-1.17%,-,3.50%,4.78%,4.13%,2.64%,9.00%,18.39%,Upgrade
17,Earnings Yield,11.76%,20.33%,18.22%,18.17%,12.16%,32.10%,23.48%,13.51%,12.52%,17.51%,9.13%,Upgrade
18,FCF Yield,48.81%,84.40%,58.06%,2.09%,6.67%,-14.06%,-3.38%,7.09%,6.13%,-0.75%,-3.93%,Upgrade
19,Buyback Yield / Dilution,1.34%,-,2.64%,3.38%,0.76%,-,-,0.13%,0.54%,0.40%,0.19%,Upgrade
20,Total Shareholder Return,1.34%,-,2.64%,3.38%,0.76%,-,-,0.13%,0.54%,0.40%,0.19%,Upgrade
