,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,423.87,574.97,381.79,372.04,491.39,810.99,702.55,770.63,489.64,1450,Upgrade
1,Revenue Growth (YoY),11.02%,54.54%,-22.30%,-54.12%,-30.06%,5.24%,43.48%,-46.84%,-75.06%,-43.43%,Upgrade
2,Cost of Revenue,263.25,356.56,250.54,295.97,316.91,500.42,453.55,527.83,312.95,907.68,Upgrade
3,Gross Profit,160.62,218.41,131.25,76.07,174.48,310.57,249,242.8,176.69,541.9,Upgrade
4,"Selling, General & Admin",104.98,120.8,126.14,135.2,135.41,154.54,142.52,161.17,134.98,209.52,Upgrade
5,Other Operating Expenses,1.56,-,3.2,-,-,-,-,-,-,-,Upgrade
6,Operating Expenses,106.54,114.55,129.34,128.39,138.53,194.35,159.4,163.76,148.11,212.08,Upgrade
7,Operating Income,54.08,103.86,1.91,-52.32,35.95,116.22,89.6,79.04,28.58,329.82,Upgrade
8,Interest Expense,-20.68,-20.53,-22.13,-38.42,-24.72,-25.83,-27.98,-33.86,-27.64,-35.91,Upgrade
9,Interest & Investment Income,-,2.46,-,9.04,-,1.22,-,1.02,-,3.25,Upgrade
10,Earnings From Equity Investments,0.23,-1.82,7.41,-1.28,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.69,-11.9,18.07,5.31,18.94,-9.63,-6.52,-35.52,1.47,5.71,Upgrade
12,Other Non Operating Income (Expenses),17.28,24.24,7.39,10.22,-12.05,5.01,3.89,-3.25,13.43,5.75,Upgrade
13,EBT Excluding Unusual Items,51.6,96.32,12.65,-67.46,18.13,86.99,59,7.44,15.84,308.61,Upgrade
14,Gain (Loss) on Sale of Investments,-1.24,-0.17,-0.46,9.81,-0.64,-,5.92,-0.43,-1.66,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.88,-0.2,2.32,116.42,-0.89,112.05,24.28,70.84,-24.45,-1.82,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,3,-3,-16.6,Upgrade
17,Legal Settlements,-,-,-,-,-,-,-,-,39.5,-,Upgrade
18,Other Unusual Items,-,-10.22,10.45,1.86,-,51.56,-,49.07,-,-,Upgrade
19,Pretax Income,49.47,85.73,24.95,60.64,16.61,250.6,89.2,129.92,26.23,290.2,Upgrade
20,Income Tax Expense,26.14,43.36,1.41,14.03,3.46,91.07,35.56,40.92,19.61,51.98,Upgrade
21,Earnings From Continuing Operations,23.33,42.37,23.54,46.61,13.14,159.53,53.64,89,6.62,238.21,Upgrade
22,Net Income to Company,23.33,42.37,23.54,46.61,13.14,159.53,53.64,89,6.62,238.21,Upgrade
23,Minority Interest in Earnings,4.49,-4.67,9.19,-13.81,22.34,13.71,-6.84,11.88,7.48,-21.04,Upgrade
24,Net Income,27.82,37.7,32.72,32.79,35.49,173.24,46.8,100.88,14.1,217.17,Upgrade
25,Net Income to Common,27.82,37.7,32.72,32.79,35.49,173.24,46.8,100.88,14.1,217.17,Upgrade
26,Net Income Growth,-14.97%,14.97%,-7.78%,-81.07%,-24.17%,71.73%,231.97%,-53.55%,-93.81%,-37.22%,Upgrade
27,Shares Outstanding (Basic),1443,1443,1443,1482,1494,1494,1494,1494,1494,1494,Upgrade
28,Shares Outstanding (Diluted),1443,1443,1443,1482,1494,1494,1494,1494,1496,1502,Upgrade
29,Shares Change (YoY),-,-2.64%,-3.38%,-0.76%,-,-,-0.13%,-0.54%,-0.40%,-0.19%,Upgrade
30,EPS (Basic),0.02,0.03,0.02,0.02,0.02,0.12,0.03,0.07,0.01,0.15,Upgrade
31,EPS (Diluted),0.02,0.03,0.02,0.02,0.02,0.12,0.03,0.07,0.01,0.14,Upgrade
32,EPS Growth,-14.97%,18.09%,-4.56%,-80.93%,-24.17%,73.21%,231.98%,-53.59%,-93.79%,-37.29%,Upgrade
33,Free Cash Flow,33.86,238.19,-13.84,21.36,16.09,-107.53,75.85,1.66,54.66,-64.61,Upgrade
34,Free Cash Flow Per Share,0.02,0.17,-0.01,0.01,0.01,-0.07,0.05,0.00,0.04,-0.04,Upgrade
35,Operating Margin,12.76%,18.06%,0.50%,-14.06%,7.32%,14.33%,12.75%,10.26%,5.84%,22.75%,Upgrade
36,Profit Margin,6.56%,6.56%,8.57%,8.81%,7.22%,21.36%,6.66%,13.09%,2.88%,14.98%,Upgrade
37,Free Cash Flow Margin,7.99%,41.43%,-3.63%,5.74%,3.28%,-13.26%,10.80%,0.22%,11.16%,-4.46%,Upgrade
38,EBITDA,75.6,132.55,29.3,-30.95,75,160.16,124.67,116.49,66.91,368.67,Upgrade
39,D&A For EBITDA,21.52,28.69,27.4,21.38,39.05,43.94,35.07,37.44,38.33,38.85,Upgrade
40,EBIT,54.08,103.86,1.91,-52.32,35.95,116.22,89.6,79.04,28.58,329.82,Upgrade
