,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5825,5055,4101,5506,4779,1796,1491,1545,1414,1458,1690,1922,1826,1763,1879,2024,2150,2479,1637,1501,1656,Upgrade
1,Market Cap Growth,181.40%,181.40%,175.00%,256.43%,238.01%,23.26%,-11.75%,-19.65%,-22.55%,-17.31%,-10.05%,-5.02%,-15.09%,-28.91%,14.79%,34.84%,29.82%,36.90%,-41.72%,-34.46%,-19.72%,Upgrade
2,Enterprise Value,6161,5321,4185,5864,5137,2148,1845,1820,1689,1819,1962,2202,2105,2128,2224,2487,2613,3017,2124,1954,2109,Upgrade
3,Last Close Price,12.03,10.44,8.47,11.37,9.87,3.71,3.08,3.19,2.92,3.01,3.49,3.97,3.77,3.64,3.88,4.18,4.44,5.12,3.38,3.10,3.42,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.18,17.29,-11.29,-6.39,-5.13,-,Upgrade
5,Forward PE,-,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,Upgrade
6,PS Ratio,31.17,28.70,23.32,29.86,24.10,10.40,7.05,7.53,6.93,6.92,10.67,10.31,8.66,6.84,6.81,5.80,5.65,6.81,4.24,4.64,6.44,Upgrade
7,PB Ratio,13.98,12.12,9.76,12.53,10.49,3.36,2.73,2.68,2.48,1.90,2.14,2.38,2.24,1.84,1.89,2.00,2.14,2.68,1.79,1.68,1.88,Upgrade
8,P/TBV Ratio,14.29,14.29,11.54,14.75,12.31,3.86,3.13,3.05,2.84,2.10,2.36,2.63,2.48,2.00,2.07,2.19,2.35,2.98,1.99,1.87,2.10,Upgrade
9,P/FCF Ratio,61.57,53.43,44.27,-,55.69,-139.23,-,75.79,-,14.60,-,-,24.90,-,-,10.94,14.09,-144.56,105.13,-24.82,-,Upgrade
10,P/OCF Ratio,52.95,52.95,44.02,-,55.00,-147.45,-,74.72,-,14.33,-,-,22.62,13.87,-,10.35,13.27,-131.98,115.77,-24.25,-,Upgrade
11,PEG Ratio,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,Upgrade
12,EV/Sales Ratio,34.97,30.20,23.79,31.80,25.90,12.44,8.72,8.87,8.28,8.64,12.38,11.81,9.99,8.26,8.06,7.12,6.87,8.28,5.50,6.03,8.20,Upgrade
13,EV/EBITDA Ratio,-,-74.14,-,-,-,-,-,-30.98,-,-,-21.02,-,-,-,-,39.62,-,1697.00,-61.27,-27.91,-,Upgrade
14,EV/EBIT Ratio,-,-53.19,-,-,-,-,-,-,-,-,-,-,-,-,-,76.74,-,-104.23,-33.00,-20.26,-,Upgrade
15,EV/FCF Ratio,65.12,56.24,45.17,-,59.86,-166.49,-,89.30,-,18.22,-,-,28.71,-,-,13.44,17.13,-175.93,136.45,-32.31,-,Upgrade
16,Debt / Equity Ratio,0.87,0.87,0.75,0.58,0.78,0.70,0.67,0.65,0.58,0.42,0.52,0.43,0.53,0.38,0.46,0.47,0.50,0.62,0.70,0.65,0.78,Upgrade
17,Debt / EBITDA Ratio,-,11.53,-,-,-,-,-,12.51,-,-,19.12,-,-,-,-,6.77,-,6.07,4.29,6.20,-,Upgrade
18,Debt / FCF Ratio,3.84,3.84,3.39,-,4.15,-28.80,-,18.30,-,3.20,-,-,5.84,-,-,2.57,3.28,-33.45,40.87,-9.69,-,Upgrade
19,Asset Turnover,0.13,0.07,0.18,0.29,0.12,0.10,0.21,0.16,0.20,0.06,0.16,0.15,0.04,0.11,0.19,0.23,0.08,0.27,0.26,0.18,Upgrade,
20,Inventory Turnover,0.99,0.61,0.33,0.90,2.53,0.52,0.33,0.65,0.98,0.92,0.21,0.61,0.88,0.19,0.51,0.59,0.81,0.21,0.71,0.82,0.77,Upgrade
21,Quick Ratio,0.37,0.37,0.40,0.60,0.58,0.50,0.51,0.55,0.55,0.65,0.61,0.65,0.66,0.72,0.81,0.79,0.80,0.66,0.67,0.64,0.58,Upgrade
22,Current Ratio,0.84,0.84,0.84,0.88,0.89,0.98,1.03,1.11,1.08,1.22,1.22,1.17,1.19,1.31,1.35,1.38,1.35,1.15,1.13,1.14,1.11,Upgrade
23,Return on Equity (ROE),-2.83%,-17.94%,-14.36%,-64.05%,-9.29%,-12.94%,-3.35%,-118.43%,-11.55%,-4.46%,-7.78%,-63.59%,-12.94%,-6.76%,2.30%,34.40%,4.23%,8.23%,5.72%,-102.69%,Upgrade,
24,Return on Assets (ROA),0.28%,-3.97%,-2.85%,-16.88%,-1.96%,-3.43%,-0.03%,-13.81%,-2.69%,-0.18%,-2.34%,-13.82%,-2.66%,-2.10%,1.52%,-3.06%,2.30%,3.78%,2.33%,-11.23%,Upgrade,
25,Return on Capital (ROIC),0.35%,-5.70%,-4.07%,-21.12%,-2.34%,-4.14%,-0.04%,-17.94%,-3.32%,-0.23%,-2.90%,-17.14%,-3.24%,-2.47%,1.81%,-3.69%,2.75%,4.45%,2.75%,-13.37%,Upgrade,
26,Return on Capital Employed (ROCE),-,-20.62%,-,-,-,-,-,-,-,-,-,-,-,-,-,2.99%,-,-2.93%,-6.68%,-10.05%,-,Upgrade
27,Earnings Yield,-2.02%,-2.32%,-3.10%,-2.29%,-2.40%,-13.00%,-16.32%,-15.14%,-17.32%,-12.86%,-11.63%,-10.68%,-10.04%,2.31%,4.36%,5.82%,5.79%,-8.86%,-15.65%,-19.51%,-19.32%,Upgrade
28,FCF Yield,1.62%,1.87%,2.26%,1.37%,1.80%,-0.72%,1.20%,1.32%,0.82%,6.85%,4.03%,1.88%,4.02%,6.33%,6.72%,9.14%,7.09%,-0.69%,0.95%,-4.03%,-2.74%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.57%,10.03%,44.28%,26.04%,44.20%,-,Upgrade
30,Buyback Yield / Dilution,10.30%,29.41%,-8.27%,-11.66%,24.13%,-40.07%,2.45%,8.80%,-1.49%,-35.45%,7.38%,15.11%,-36.70%,35.79%,21.96%,-45.39%,18.89%,7.59%,-38.72%,11.30%,-8.28%,Upgrade
31,Total Shareholder Return,10.30%,29.41%,-8.27%,-11.66%,24.13%,-40.07%,2.45%,8.80%,-1.49%,-35.45%,7.38%,15.11%,-36.70%,35.79%,21.96%,-45.39%,18.89%,7.59%,-38.72%,11.30%,-8.28%,Upgrade
