,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,32.94,17.21,47.48,76.01,34.73,23.65,61.44,46.91,78.57,12.22,60.31,48.06,27.63,39.09,84.6,65.72,50.8,107.49,115.93,79.71,Upgrade
1,Other Revenue,-1.18,1.18,-,2.52,-3.22,3.22,-,5.94,-8.19,8.19,-,11.36,-9.33,9.33,-,40.48,-14.05,14.05,-,10.36,Upgrade
2,Revenue,31.76,18.39,47.48,78.52,31.51,26.87,61.44,52.85,70.38,20.41,60.31,59.42,18.3,48.42,84.6,106.2,36.74,121.55,115.93,90.07,Upgrade
3,Revenue Growth (YoY),0.80%,-31.56%,-22.73%,48.58%,-55.23%,31.62%,1.89%,-11.06%,284.49%,-57.84%,-28.72%,-44.05%,-50.19%,-60.16%,-27.02%,17.91%,-37.29%,105.26%,135.49%,135.05%,Upgrade
4,Cost of Revenue,27.47,13.35,33.88,113.98,28.41,19.93,43.01,67.54,67.46,15.59,45.31,70.9,15.41,43.2,53.18,74.69,18.97,65.78,83.01,81.73,Upgrade
5,Gross Profit,4.29,5.03,13.6,-35.45,3.1,6.94,18.44,-14.69,2.92,4.82,15,-11.48,2.9,5.22,31.42,31.51,17.78,55.77,32.92,8.34,Upgrade
6,"Selling, General & Admin",16.45,17.29,18.08,31.35,14.71,20.69,15.15,24.61,16.11,14.65,15.98,19.09,23.3,12.49,13.66,18.81,13.51,10.63,11.66,37.02,Upgrade
7,Research & Development,2.47,0.99,4.7,4.38,3.34,3.58,5.9,6.55,4.97,4.83,2.8,13.51,2.66,5.54,2.04,8.19,5.94,6.54,2.77,5.8,Upgrade
8,Other Operating Expenses,0.53,0.83,1.35,1.16,0.61,0.52,-0.45,5.37,0.39,-0.86,1.67,3.49,0.64,0.46,0.61,19.72,-7.06,-3.58,-3.16,4.13,Upgrade
9,Operating Expenses,3.23,21.33,25.86,37.09,11.61,22.39,18.59,56.61,18.08,5.89,28.92,76.51,20.95,19.77,20.58,53.7,1.03,28.76,16.17,97.8,Upgrade
10,Operating Income,1.07,-16.29,-12.26,-72.54,-8.51,-15.44,-0.16,-71.3,-15.16,-1.07,-13.92,-87.99,-18.05,-14.55,10.84,-22.18,16.74,27.01,16.76,-89.46,Upgrade
11,Interest Expense,-3.29,-4.22,-4.5,-6.15,-4.28,-4.63,-4.96,-15.59,-3.38,-5.1,-3.62,-7.46,-8.53,-3.43,-5.39,-10.3,-6.32,-7.87,-6.57,-22.95,Upgrade
12,Interest & Investment Income,0.02,0.4,0.45,3.09,0.02,0.51,0.04,2.63,0.02,0.04,0.19,0.24,-,0.31,0.08,18.31,0.33,0.26,0.31,0.13,Upgrade
13,Earnings From Equity Investments,-,0.34,-,-2.66,2.66,-,-,1.76,-1.76,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.13,-0,0.08,2.05,-1.85,1.47,-0.02,-4.97,-1.13,0.13,-0.39,-6.13,-0.26,0.44,0.03,88.22,1.23,-2.07,-0.17,-93.83,Upgrade
15,EBT Excluding Unusual Items,-2.33,-19.78,-16.23,-76.22,-11.96,-18.09,-5.09,-87.48,-21.42,-6,-17.75,-101.34,-26.84,-17.24,5.55,74.06,11.98,17.33,10.34,-206.11,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-16.92,-,-,-,-55,-,-,-,-13.63,-3.61,-,-,-0.67,-,-,-,-85.13,Upgrade
17,Gain (Loss) on Sale of Assets,-0,-0,-0.01,-1.6,-0.66,-0.1,0.34,-1.05,-,-,-,0.32,-0.06,-0.02,-,-,-,-,-,-,Upgrade
18,Asset Writedown,0.04,0.25,-0.25,15.97,0.05,0.06,-0.06,-14.2,-0.27,-,-,-14.81,0.01,-,-,-,-,-,-,-5.4,Upgrade
19,Other Unusual Items,-0.69,0.28,0.41,-0.76,-,-,-,2.26,-0.19,-0.56,0.76,3.47,-0.19,0.19,-,16.05,-,-,-,4.66,Upgrade
20,Pretax Income,-2.98,-19.25,-16.08,-79.53,-12.57,-18.13,-4.81,-155.46,-21.88,-6.57,-16.99,-126,-30.7,-17.06,5.55,89.44,11.98,17.33,10.34,-291.98,Upgrade
21,Income Tax Expense,-0.02,0.02,-0.02,-0.3,-0.01,0.05,-0.01,42.51,0.61,2.34,-1.22,15.06,0.93,-0.09,-0.26,6.47,2.26,-1.28,-2.38,-32.26,Upgrade
22,Earnings From Continuing Operations,-2.96,-19.27,-16.07,-79.23,-12.56,-18.18,-4.8,-197.98,-22.49,-8.91,-15.77,-141.07,-31.62,-16.97,5.81,82.97,9.72,18.61,12.71,-259.72,Upgrade
23,Minority Interest in Earnings,0.02,-0.02,0.04,0.02,0.02,0.04,0.01,-0.06,0.03,0.29,0.03,0.4,0.03,-0.24,0.37,0.3,-0.02,0.04,0.04,-1.02,Upgrade
24,Net Income,-2.94,-19.29,-16.03,-79.21,-12.53,-18.14,-4.79,-198.04,-22.46,-8.61,-15.74,-140.67,-31.59,-17.21,6.18,83.27,9.7,18.65,12.75,-260.74,Upgrade
25,Net Income to Common,-2.94,-19.29,-16.03,-79.21,-12.53,-18.14,-4.79,-198.04,-22.46,-8.61,-15.74,-140.67,-31.59,-17.21,6.18,83.27,9.7,18.65,12.75,-260.74,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-51.54%,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),425,475,534,392,603,438,479,516,430,449,525,509,318,485,618,372,495,622,425,459,Upgrade
28,Shares Outstanding (Diluted),425,475,534,392,603,438,479,516,430,449,525,509,318,485,618,372,495,622,425,459,Upgrade
29,Shares Change (YoY),-29.41%,8.27%,11.66%,-24.13%,40.07%,-2.45%,-8.80%,1.49%,35.45%,-7.38%,-15.11%,36.70%,-35.79%,-21.96%,45.39%,-18.89%,-7.59%,38.72%,-11.30%,8.28%,Upgrade
30,EPS (Basic),-0.01,-0.04,-0.03,-0.20,-0.02,-0.04,-0.01,-0.38,-0.05,-0.02,-0.03,-0.28,-0.10,-0.04,0.01,0.22,0.02,0.03,0.03,-0.57,Upgrade
31,EPS (Diluted),-0.01,-0.04,-0.03,-0.20,-0.02,-0.04,-0.01,-0.38,-0.05,-0.02,-0.03,-0.28,-0.10,-0.04,0.01,0.22,0.02,0.03,0.03,-0.57,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-66.67%,-,-,-,-,-,Upgrade
33,Free Cash Flow,2.57,14.72,-3.17,80.49,0.6,-2.69,7.43,-18.23,31.42,-0.23,-1.38,70.05,-0.38,-32.08,35.74,108.31,14.31,26.74,3.18,-61.37,Upgrade
34,Free Cash Flow Per Share,0.01,0.03,-0.01,0.21,0.00,-0.01,0.02,-0.04,0.07,-0.00,-0.00,0.14,-0.00,-0.07,0.06,0.29,0.03,0.04,0.01,-0.13,Upgrade
35,Gross Margin,13.51%,27.38%,28.65%,-45.15%,9.83%,25.84%,30.01%,-27.80%,4.15%,23.61%,24.87%,-19.32%,15.83%,10.78%,37.14%,29.67%,48.38%,45.88%,28.40%,9.26%,Upgrade
36,Operating Margin,3.35%,-88.61%,-25.82%,-92.38%,-27.00%,-57.48%,-0.25%,-134.91%,-21.54%,-5.26%,-23.08%,-148.07%,-98.61%,-30.05%,12.82%,-20.89%,45.57%,22.22%,14.45%,-99.32%,Upgrade
37,Profit Margin,-9.24%,-104.88%,-33.76%,-100.88%,-39.77%,-67.51%,-7.79%,-374.73%,-31.91%,-42.19%,-26.10%,-236.73%,-172.61%,-35.55%,7.30%,78.41%,26.40%,15.35%,11.00%,-289.48%,Upgrade
38,Free Cash Flow Margin,8.09%,80.05%,-6.67%,102.50%,1.90%,-10.02%,12.09%,-34.50%,44.64%,-1.11%,-2.29%,117.88%,-2.07%,-66.26%,42.24%,101.98%,38.94%,22.00%,2.74%,-68.14%,Upgrade
39,EBITDA,7.87,-8.44,-5.46,-65.74,-0.9,-7.63,7.46,-63.69,-7.85,5.32,-6.61,-80.67,-11.35,-7.73,17.54,-15.48,23.62,37.09,23.64,-82.58,Upgrade
40,EBITDA Margin,24.77%,-45.88%,-11.50%,-83.72%,-2.85%,-28.38%,12.13%,-120.51%,-11.15%,26.07%,-10.96%,-135.77%,-62.01%,-15.97%,20.73%,-14.58%,64.29%,30.52%,20.39%,-91.68%,Upgrade
41,D&A For EBITDA,6.8,7.86,6.8,6.8,7.61,7.82,7.61,7.61,7.31,6.39,7.31,7.31,6.7,6.82,6.7,6.7,6.88,10.08,6.88,6.88,Upgrade
42,EBIT,1.07,-16.29,-12.26,-72.54,-8.51,-15.44,-0.16,-71.3,-15.16,-1.07,-13.92,-87.99,-18.05,-14.55,10.84,-22.18,16.74,27.01,16.76,-89.46,Upgrade
43,EBIT Margin,3.35%,-88.61%,-25.82%,-92.38%,-27.00%,-57.48%,-0.25%,-134.91%,-21.54%,-5.26%,-23.08%,-148.07%,-98.61%,-30.05%,12.82%,-20.89%,45.56%,22.22%,14.45%,-99.32%,Upgrade
44,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.23%,18.85%,-,-,-,Upgrade
45,Revenue as Reported,31.76,18.39,47.48,78.52,31.51,26.87,61.44,52.85,70.38,20.41,60.31,59.42,18.3,48.42,84.6,106.2,36.74,121.55,115.93,90.07,Upgrade
