,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,9446,8281,11114,24633,11303,16576,6121,7538,9590,10558,3815,593.71,11864,22155,11899,27253,17683,17771,8208,30193,Upgrade
1,Other Revenue,-353.4,353.4,-,326.32,-121.95,121.95,-,392.78,-129.71,129.71,-,732.23,-169.74,169.74,-,597.09,-175.07,175.07,-,1880,Upgrade
2,Revenue,9093,8635,11114,24960,11181,16698,6121,7931,9460,10687,3815,1326,11695,22325,11899,27850,17508,17946,8208,32073,Upgrade
3,Revenue Growth (YoY),-18.68%,-48.29%,81.56%,214.73%,18.20%,56.24%,60.46%,498.10%,-19.11%,-52.13%,-67.94%,-95.24%,-33.20%,24.40%,44.97%,-13.17%,20.93%,1.37%,23.27%,24.25%,Upgrade
4,Cost of Revenue,8462,7456,9361,21102,9502,13568,5200,16162,8148,10354,3524,7153,9082,16757,8666,20728,13117,12314,5656,23044,Upgrade
5,Gross Profit,630.34,1179,1753,3857,1680,3131,920.82,-8232,1312,333.73,290.9,-5827,2613,5568,3233,7122,4391,5633,2551,9029,Upgrade
6,"Selling, General & Admin",619.5,479.67,531.87,1134,614.95,551.36,518.79,937.61,895.38,766.88,848.93,1069,1191,1347,1178,1519,1382,1220,934.79,1388,Upgrade
7,Other Operating Expenses,279.27,165.91,217.33,446.4,291.25,411.25,76.18,334.41,272.83,291.46,151.35,552.51,669.18,676.98,509.71,1075,761.2,678.5,267.77,797.37,Upgrade
8,Operating Expenses,1087,580.08,800.63,1345,1190,1000,715.61,862.66,1202,1392,1105,2283,1898,2075,1748,2774,2119,1939,1275,2159,Upgrade
