,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6522,7740,6479,6435,7435,8870,6696,8001,9436,10218,13175,19393,18915,20958,24524,28046,28394,33176,35220,33698,42742,Upgrade
1,Market Cap Growth,-12.75%,-12.75%,-3.25%,-19.57%,-21.20%,-13.19%,-49.17%,-58.74%,-50.11%,-51.24%,-46.28%,-30.85%,-33.38%,-36.83%,-30.37%,-16.77%,-33.57%,-7.85%,-13.74%,-31.11%,23.65%,Upgrade
2,Enterprise Value,49434,50423,48881,47697,48697,48728,44329,47416,48851,49095,54295,64023,63544,71511,73139,81030,81378,79054,76195,77682,86726,Upgrade
3,Last Close Price,1.50,1.78,1.49,1.48,1.71,2.04,1.54,1.84,2.17,2.35,3.03,4.46,4.35,4.82,5.28,6.04,6.11,7.14,7.18,6.87,8.71,Upgrade
4,PE Ratio,-,-,-,5.97,19.31,-0.67,-0.48,-,-,-,-,-,-,3.38,3.46,3.73,3.79,3.84,3.86,3.65,4.69,Upgrade
5,Forward PE,-,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.86,3.07,2.79,2.88,3.34,2.52,2.56,2.91,3.22,3.12,3.99,Upgrade
6,PS Ratio,0.12,0.14,0.12,0.10,0.13,0.21,0.17,0.23,0.30,0.40,0.48,0.50,0.40,0.28,0.31,0.37,0.40,0.44,0.48,0.47,0.60,Upgrade
7,PB Ratio,0.29,0.30,0.25,0.24,0.28,0.35,0.26,0.32,0.38,0.25,0.32,0.45,0.42,0.36,0.42,0.51,0.55,0.69,0.78,0.75,0.96,Upgrade
8,P/TBV Ratio,0.37,0.37,0.30,0.29,0.34,0.41,0.31,0.38,0.44,0.30,0.37,0.53,0.50,0.43,0.51,0.60,0.63,0.80,0.88,0.84,1.08,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,0.70,0.83,1.18,1.41,3.98,-,26.73,-,10.23,-,28.83,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,0.67,0.80,1.12,1.38,3.76,-,20.78,-,8.90,-,20.16,Upgrade
11,PEG Ratio,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,Upgrade
12,EV/Sales Ratio,0.92,0.94,0.87,0.75,0.83,1.16,1.10,1.39,1.53,1.94,1.97,1.63,1.35,0.97,0.92,1.08,1.14,1.04,1.05,1.07,1.22,Upgrade
13,EV/EBITDA Ratio,11.28,-,9.81,7.29,8.39,-8.42,-7.19,-5.07,-,-5.24,-,-,-,6.69,5.99,6.59,6.75,5.43,5.01,5.22,6.02,Upgrade
14,EV/EBIT Ratio,13.57,-,10.74,7.84,9.12,-7.77,-6.67,-4.82,-,-4.97,-,-,-,7.12,6.31,6.87,7.02,5.60,5.15,5.36,6.17,Upgrade
15,EV/FCF Ratio,-34.93,-,-,-,-,-,-,-,-,-,2.88,2.74,3.98,4.81,11.86,-,76.62,-,22.12,-,58.49,Upgrade
16,Debt / Equity Ratio,1.69,1.69,1.65,1.64,1.67,1.76,1.74,1.75,1.82,1.15,1.20,1.23,1.29,1.04,1.22,1.23,1.41,1.52,1.57,1.43,1.48,Upgrade
17,Debt / EBITDA Ratio,9.82,-,12.57,10.36,3.71,18.31,4.53,33.59,-,49.44,-,-,-,17.92,4.75,10.50,4.08,7.70,4.64,11.62,2.36,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,2.64,2.26,3.67,4.08,11.51,-,68.83,-,20.55,-,44.49,Upgrade
19,Asset Turnover,0.20,0.18,0.22,0.46,0.19,0.28,0.10,0.12,0.14,0.15,0.05,0.02,0.16,0.30,0.16,0.40,0.26,0.28,0.13,0.51,Upgrade,
20,Inventory Turnover,0.34,0.28,0.24,0.28,0.58,0.24,0.34,0.12,0.37,0.18,0.22,0.07,0.15,0.19,0.35,0.18,0.44,0.30,0.30,0.14,0.57,Upgrade
21,Quick Ratio,0.22,0.22,0.28,0.23,0.28,0.21,0.26,0.20,0.25,0.23,0.29,0.22,0.29,0.29,0.37,0.32,0.37,0.30,0.35,0.31,0.32,Upgrade
22,Current Ratio,1.17,1.17,1.19,1.23,1.21,1.19,1.14,1.11,1.11,1.18,1.17,1.21,1.24,1.38,1.43,1.42,1.42,1.41,1.37,1.31,1.32,Upgrade
23,Return on Equity (ROE),-15.31%,-4.56%,6.22%,13.89%,0.67%,16.10%,-6.74%,-190.79%,-6.52%,-9.71%,-10.21%,-65.29%,4.03%,14.16%,6.66%,27.51%,12.41%,18.30%,7.45%,44.99%,Upgrade,
24,Return on Assets (ROA),-0.61%,0.77%,1.18%,2.89%,0.53%,2.22%,0.21%,-8.67%,0.10%,-0.92%,-0.70%,-6.95%,0.61%,2.97%,1.27%,3.86%,2.12%,3.59%,1.25%,6.88%,Upgrade,
25,Return on Capital (ROIC),-1.65%,2.13%,3.37%,8.94%,1.75%,7.68%,0.74%,-28.89%,0.31%,-2.82%,-2.03%,-18.14%,1.44%,6.91%,2.99%,8.83%,4.79%,8.21%,2.90%,15.80%,Upgrade,
26,Return on Capital Employed (ROCE),8.32%,-,9.54%,11.07%,9.85%,-11.46%,-13.57%,-22.25%,-,-15.60%,-,-,-,10.18%,11.03%,11.51%,11.50%,15.03%,17.57%,19.12%,18.26%,Upgrade
27,Earnings Yield,-17.93%,-15.11%,-0.61%,16.75%,5.18%,-148.65%,-208.26%,-199.34%,-172.83%,-108.13%,-73.94%,-35.34%,-26.20%,29.58%,28.91%,26.80%,26.42%,26.03%,25.90%,27.36%,21.34%,Upgrade
