,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+12 Quarters
0,Market Capitalization,5743,5500,6513,6182,5546,8108,8147,9715,11413,8931,13518,8431,7760,10824,9372,9022,6864,7369,7920,11106,6025,Upgrade
1,Market Cap Growth,-32.17%,-32.17%,-20.05%,-36.37%,-51.40%,-9.21%,-39.73%,15.22%,47.06%,-17.49%,44.24%,-6.54%,13.06%,46.88%,18.33%,-18.77%,13.92%,40.05%,-,-,-,Upgrade
2,Enterprise Value,5853,5610,6455,6164,5462,8024,7911,9463,11250,8768,13455,8309,7534,10507,8974,8537,6536,7042,7274,10659,5941,Upgrade
3,Last Close Price,47.95,45.92,54.38,51.08,45.78,66.69,67.01,79.50,93.41,73.12,110.68,69.19,63.33,88.33,76.48,73.62,55.76,59.87,64.34,90.23,48.81,Upgrade
4,PE Ratio,31.55,30.35,35.75,32.09,31.48,47.38,57.30,59.58,55.01,43.22,63.66,46.42,55.14,83.70,69.20,69.66,58.31,69.21,96.19,146.97,85.08,Upgrade
5,Forward PE,20.98,19.77,23.48,24.19,21.46,31.97,29.72,33.40,45.17,33.77,58.44,45.13,45.87,56.67,52.68,57.88,47.67,62.93,73.47,106.31,52.85,Upgrade
6,PS Ratio,4.09,3.94,4.56,4.18,3.76,5.40,5.33,5.85,6.42,4.95,7.70,5.32,5.40,8.03,7.15,7.36,6.22,7.37,8.62,12.69,6.95,Upgrade
7,PB Ratio,2.98,2.81,3.33,3.12,2.89,4.34,4.41,5.28,6.36,5.63,8.75,5.72,5.42,7.81,6.96,6.91,5.27,5.79,6.38,9.17,4.97,Upgrade
8,P/TBV Ratio,3.24,3.24,3.83,3.57,3.31,4.98,5.08,6.08,7.36,6.59,9.68,6.27,5.94,8.60,7.66,7.61,5.79,5.89,6.49,9.33,5.06,Upgrade
9,P/FCF Ratio,-,-,-,-,-438.26,-123.79,-,-,-,97.04,-355.14,-,-,-,-,-,-,457.81,-,374.12,-,Upgrade
10,P/OCF Ratio,-,-,23.02,27.04,30.59,47.69,31.00,23.30,27.57,27.71,69.57,2653.17,-,713.91,-,113.98,-,68.46,108.88,138.77,-,Upgrade
11,EV/Sales Ratio,4.19,4.02,4.52,4.17,3.71,5.35,5.17,5.70,6.33,4.86,7.67,5.25,5.24,7.80,6.84,6.97,5.92,7.04,7.91,12.18,6.85,Upgrade
12,EV/EBITDA Ratio,19.75,18.90,21.45,19.72,18.60,28.43,31.43,36.82,37.92,30.80,48.86,35.15,40.15,60.63,51.96,51.08,44.10,51.91,61.03,99.96,58.59,Upgrade
13,EV/EBIT Ratio,26.69,25.58,28.91,25.84,24.63,37.48,42.26,48.18,47.14,38.02,59.74,43.90,52.31,79.15,66.38,65.78,57.85,70.02,86.88,141.22,82.94,Upgrade
14,EV/FCF Ratio,-,-,-,-,-431.59,-122.51,-,-,-,95.27,-353.48,-,-,-,-,-,-,437.46,-,359.06,-,Upgrade
15,Debt / Equity Ratio,0.46,0.46,0.46,0.45,0.46,0.47,0.47,0.51,0.49,0.23,0.20,0.20,0.13,0.10,0.02,0.03,0.02,0.01,0.00,0.00,0.00,Upgrade
16,Debt / EBITDA Ratio,3.06,3.40,3.16,2.54,2.89,2.69,2.61,3.33,3.36,1.73,0.87,0.68,0.90,0.86,0.17,0.16,0.18,0.08,0.03,0.03,0.05,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-69.79,-13.40,-,-,-,3.91,-8.15,-,-,-,-,-,-,0.61,-,0.17,-,Upgrade
18,Asset Turnover,-,0.42,0.48,0.42,0.47,0.49,0.48,0.52,0.70,0.97,1.01,0.84,0.84,0.87,0.90,0.77,0.86,0.74,0.67,0.54,Upgrade,
19,Inventory Turnover,-,-,4.75,5.62,4.58,5.41,4.90,4.89,4.17,5.19,5.72,5.44,5.04,5.03,5.72,6.59,5.99,6.61,5.21,5.72,4.38,Upgrade
20,Quick Ratio,-,-,3.22,3.87,3.48,3.39,3.37,4.03,3.28,1.89,2.12,1.94,2.12,2.58,2.98,3.07,3.63,4.51,3.00,5.47,4.40,Upgrade
21,Current Ratio,-,-,4.19,4.61,4.38,4.05,4.10,4.81,3.95,2.56,2.86,3.01,3.12,3.68,4.12,4.09,4.61,5.40,5.47,6.53,6.60,Upgrade
22,Return on Equity (ROE),9.94%,7.33%,10.51%,9.57%,10.71%,10.20%,7.68%,9.56%,5.38%,18.02%,21.79%,11.07%,7.70%,11.18%,11.69%,8.60%,10.31%,10.19%,8.68%,5.49%,Upgrade,
23,Return on Assets (ROA),-,4.06%,4.85%,4.49%,4.07%,5.34%,3.60%,4.46%,2.67%,9.04%,11.08%,5.65%,2.84%,6.45%,6.76%,4.93%,3.68%,6.30%,4.64%,3.13%,Upgrade,
24,Return on Capital (ROIC),4.14%,4.58%,5.48%,5.14%,4.71%,6.18%,4.18%,5.34%,3.23%,10.65%,12.94%,6.55%,3.30%,7.55%,7.95%,5.74%,4.28%,7.25%,5.28%,3.62%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,7.87%,8.37%,7.94%,7.82%,6.85%,7.04%,9.05%,11.99%,12.96%,11.36%,9.37%,8.93%,9.82%,9.71%,8.45%,7.83%,6.69%,6.17%,5.86%,Upgrade
26,Earnings Yield,3.16%,3.30%,2.80%,3.12%,3.18%,2.11%,1.75%,1.68%,1.82%,2.31%,1.57%,2.15%,1.81%,1.19%,1.44%,1.44%,1.71%,1.44%,1.04%,0.68%,1.18%,Upgrade
27,FCF Yield,-,0.90%,-0.16%,-0.23%,-0.81%,-0.02%,1.90%,1.55%,1.03%,-0.28%,-2.34%,-3.06%,-1.83%,-1.63%,-1.24%,-0.39%,0.22%,-0.04%,0.27%,0.15%,Upgrade,
28,Dividend Yield,1.02%,-,-,-,-,0.75%,-,-,-,0.55%,-,-,-,0.40%,-,-,-,0.50%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,168.65%,3.44%,8.22%,2.69%,106.22%,5.41%,5.75%,11.58%,3.01%,55.09%,2.36%,7.19%,0.51%,95.19%,-,2.33%,-,111.28%,0.76%,Upgrade
30,Buyback Yield / Dilution,0.36%,-0.80%,1.93%,-1.90%,2.15%,2.47%,0.70%,2.47%,-2.16%,-1.21%,-0.73%,-3.05%,1.65%,0.97%,-0.03%,0.90%,-2.25%,-38.55%,-32.95%,-33.72%,-28.98%,Upgrade
31,Total Shareholder Return,1.38%,-0.80%,1.93%,-1.90%,2.15%,3.22%,0.70%,2.47%,-2.16%,-0.66%,-0.73%,-3.05%,1.65%,1.37%,-0.03%,0.90%,-2.25%,-38.05%,-32.95%,-33.72%,-28.98%,Upgrade
