,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1744,1670,1464,1808,1358,1125,1194,1275,1385,1387,1237,1837,1552,1173,598.47,927.93,796.78,673.33,447.33,555.23,Upgrade
1,Other Revenue,-90.42,90.42,-,162.37,-121.69,121.69,-,451.65,-294.7,294.7,-,294.38,-86.6,86.6,-,236.71,-76.68,76.68,-,177.4,Upgrade
2,Revenue,1653,1761,1464,1970,1237,1246,1194,1726,1090,1682,1237,2132,1465,1259,598.47,1165,720.1,750,447.33,732.63,Upgrade
3,Revenue Growth (YoY),33.71%,41.27%,22.61%,14.14%,13.40%,-25.89%,-3.48%,-19.03%,-25.56%,33.53%,106.76%,83.05%,103.44%,67.93%,33.79%,58.97%,7.22%,0.39%,-37.35%,-19.12%,Upgrade
4,Cost of Revenue,1172,1357,1163,1537,874.48,937.63,912.61,1318,842.99,1430,1050,1812,1313,1042,473.58,912.39,564.4,600.41,379.17,511.61,Upgrade
5,Gross Profit,481.78,403.55,301.37,433.45,362.14,308.74,281.74,407.97,247.5,251.48,187.49,319.39,151.71,217.97,124.89,252.24,155.7,149.59,68.16,221.02,Upgrade
6,"Selling, General & Admin",146.25,167.38,154.79,189.37,159.57,133.73,132.44,193.51,137.01,104.79,109.85,137.87,101.7,91.77,85.6,102.31,85.71,101.71,84.22,104.47,Upgrade
7,Research & Development,104.4,92.76,87.65,109.42,102.61,74.69,71.86,86.6,79.43,77.81,59.1,85.33,53.96,42.7,39.04,54.12,55.84,15.5,27.42,64.51,Upgrade
8,Other Operating Expenses,-21.54,13.44,-19.81,33.21,-3.18,0.71,1.64,36.21,-6.97,-1.82,6.05,26.43,-1.52,1.09,0.93,32.95,-10.44,-1.79,1.16,30.01,Upgrade
9,Operating Expenses,226.21,263.25,215.35,310.19,232.45,228.68,218.67,291.64,189.49,201.21,186.3,224.8,138.65,179.69,108.7,155.91,147.38,106.32,100.04,249.31,Upgrade
10,Operating Income,255.57,140.3,86.01,123.25,129.69,80.06,63.06,116.33,58.01,50.27,1.19,94.59,13.06,38.28,16.19,96.33,8.32,43.27,-31.88,-28.29,Upgrade
11,Interest Expense,-14.77,-21.29,-17.5,-18.94,-12.18,-23.72,-18.83,-6.82,-10.72,-9.14,-5.07,-4.75,-1.44,-10.25,-6.37,-2.97,-7.53,-10.92,-8.69,-17.31,Upgrade
12,Interest & Investment Income,28.03,15.49,14.44,41.81,12.36,48.01,10,28.33,19.29,9.63,15.99,35.49,24.1,12.99,2.49,21.23,11.07,16.53,3.73,36.28,Upgrade
13,Currency Exchange Gain (Loss),-2.85,2.85,-,-16.61,9.31,-9.31,-,-5.77,-14.47,14.47,-,-0.65,1.06,-1.06,-,-17.6,1.91,-1.91,-,-1.33,Upgrade
14,Other Non Operating Income (Expenses),-10.31,-4.07,6.04,9.07,0.01,5.34,-12.68,-73.42,23.15,-7.48,4.37,-28.52,1.49,-4.91,-5.05,-55.23,0.09,-2.94,-4.8,-15.23,Upgrade
15,EBT Excluding Unusual Items,255.67,133.28,89,138.58,139.2,100.37,41.55,58.65,75.27,57.76,16.47,96.16,38.26,35.05,7.25,41.76,13.85,44.03,-41.64,-25.87,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-52.19,-,-,-,-0.53,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.86,-0.86,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.08,-1.68,0.15,4.93,-6.43,-0.95,0.1,-1.23,-0.04,-0.29,0.5,-6.62,0.36,-0,0.06,-0.13,-0.11,4.99,0.11,2.4,Upgrade
19,Asset Writedown,-32.61,1.45,-3.29,-35.49,6.38,-5.55,-0.83,-12.48,-,-,-,-1.92,3.13,-3.13,-,-0.64,-,-,-,-4.45,Upgrade
20,Other Unusual Items,-20.74,20.74,-,29.43,0.44,-0.44,-,25.99,0.94,-0.94,-,23.71,-,-,-,39.74,-,-,-,31.36,Upgrade
21,Pretax Income,202.24,153.79,85.85,137.44,139.6,93.43,40.82,70.93,76.17,56.53,16.97,59.14,41.76,32.78,6.45,80.21,13.74,49.02,-41.53,3.44,Upgrade
