,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,272.47,12.73,125.71,3.14,2.62,5.77,30.36,43.88,6.3,43.68,23.29,42.33,22.09,-,92.93,98.19,111.4,393.27,87.55,Upgrade
1,Trading Asset Securities,-,205.63,491.3,369.37,491.98,487.88,484.91,477.25,462.89,500.24,462.74,487.02,469.61,474.51,-,325.92,334.33,315.81,54.33,51.06,Upgrade
2,Cash & Short-Term Investments,478.09,478.09,504.04,495.08,495.12,490.5,490.68,507.6,506.77,506.54,506.42,510.31,511.94,496.6,-,418.85,432.52,427.21,447.61,138.61,Upgrade
3,Cash Growth,-3.44%,-2.53%,2.72%,-2.47%,-2.30%,-3.17%,-3.11%,-0.53%,-1.01%,2.00%,-,21.84%,18.36%,16.24%,-,202.18%,165.15%,139.64%,259.54%,54.77%,Upgrade
4,Accounts Receivable,-,108.98,72.6,71.08,73.31,76.96,74.7,66.75,76.46,84.53,79.92,81.4,84.59,122.97,-,98.51,87.83,53.26,79.8,91.56,Upgrade
5,Other Receivables,-,1.12,1.8,1.84,1.9,0.63,1.19,0.83,0.76,0.87,1.66,2.51,1.2,2.38,-,2.24,2.09,2.5,2.62,2.36,Upgrade
6,Receivables,-,110.11,74.4,72.92,75.21,77.59,75.89,67.59,77.22,85.4,81.58,83.9,85.78,125.34,-,100.74,89.91,55.76,82.42,93.92,Upgrade
7,Inventory,-,94.66,111.19,115.12,116.24,119.92,124.48,126.84,125.09,138.99,139.29,138.58,131.83,130.5,-,137.88,135.67,162.13,147.49,123.46,Upgrade
8,Other Current Assets,-,14.08,4,4.4,5.38,4.58,4.5,4.2,3.6,4.76,4.92,8.26,9.86,9.75,-,14.79,7.8,44.96,17.96,17.39,Upgrade
9,Total Current Assets,-,696.95,693.62,687.52,691.96,692.59,695.55,706.23,712.69,735.68,732.22,741.06,739.41,762.2,-,672.26,665.9,690.06,695.47,373.38,Upgrade
10,"Property, Plant & Equipment",-,237.96,243.74,249,254.93,261.27,269.33,276.18,283.34,288.74,295.42,296.59,303.21,308.69,-,341.49,334.43,321.49,320.57,314.66,Upgrade
11,Long-Term Investments,-,2.2,2.37,2.3,2.04,1.75,1.51,1.22,2.07,2.04,2.15,4.11,4.5,57.01,-,56.75,59.09,59.56,58.65,60.73,Upgrade
12,Other Intangible Assets,-,90.47,91.05,91.11,91.68,91.71,92.28,92.85,93.42,87.7,88.23,88.76,89.29,69.84,-,305.66,307.31,301.92,303.52,304.97,Upgrade
13,Long-Term Deferred Tax Assets,-,8.05,9.49,9.71,9.67,9.86,9.86,9.9,10.33,14.56,11.8,12.11,11.67,10.76,-,11.89,12.73,15.73,15.09,13.9,Upgrade
14,Long-Term Deferred Charges,-,3.25,4.13,5.52,6.92,8.32,9.72,10.91,12.3,13.69,13.25,14.55,15.85,16.75,-,24.33,25.97,24.68,19.12,20.23,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,1.09,-,-,1.14,-,5.32,8.74,-,-,-,Upgrade
16,Total Assets,-,1039,1044,1045,1057,1066,1078,1097,1114,1142,1144,1157,1164,1226,-,1418,1414,1413,1412,1088,Upgrade
17,Accounts Payable,-,3.71,4.79,3.68,4.74,3.25,2.78,5.55,6.93,7.78,7.9,5.33,8.69,13.95,-,19.28,16.06,16.79,15.32,14.74,Upgrade
18,Accrued Expenses,-,8.37,9.79,4.32,11.68,4.91,8.23,4.8,11.07,5.58,9.78,7.81,13.34,9.72,-,10.01,14.96,8.53,12.88,7.16,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,0.49,-,212.81,205.29,202,202,196,Upgrade
20,Current Income Taxes Payable,-,4.2,-,1.86,-,4.03,-,2.1,-,4.58,-,2.06,-,5.43,-,3.56,0.24,3.68,0.03,2.36,Upgrade
21,Current Unearned Revenue,-,4.03,7.26,8.81,7.36,4.91,5.21,5.04,5.56,9.53,9.52,12.1,9.21,5.44,-,8.32,7.75,-,-,-,Upgrade
22,Other Current Liabilities,-,0.84,0.96,1.03,0.64,1.06,0.6,1.07,0.67,1.08,0.89,0.71,0.62,0.21,-,0.85,10.1,18.32,12.82,6.57,Upgrade
23,Total Current Liabilities,-,21.14,22.81,19.69,24.42,18.16,16.83,18.56,24.22,28.54,28.09,28.02,31.86,35.25,-,254.83,254.39,249.31,243.04,226.82,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,45,45,45,45,45,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.72,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,-,28.43,34.79,36.16,36.83,39.26,40.62,41.98,44.15,45.88,45.26,46.12,47.56,48.77,-,53.84,55.85,59.74,61.44,63.21,Upgrade
27,Long-Term Deferred Tax Liabilities,-,0.18,0.62,0.18,0.69,0.13,0.24,0.27,0.35,0.82,0.33,0.51,0.21,0.35,-,0.34,0.43,0.39,-,-,Upgrade
28,Total Liabilities,-,49.75,58.22,56.03,61.93,57.55,57.69,60.81,68.72,75.24,73.68,74.66,79.62,129.37,-,355.73,355.67,354.43,349.48,335.03,Upgrade
29,Common Stock,-,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,320.02,-,320.02,320.02,320.02,320.02,266.68,Upgrade
30,Additional Paid-In Capital,-,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,414.34,-,414.34,414.34,414.34,414.34,139.9,Upgrade
