,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1.56,0.65,1.26,0.97,9.1,16.47,4.5,11.76,6.9,18.53,Upgrade
1,Long-Term Investments,-,-,-,-,-,-,-,-,-,1.3,Upgrade
2,Trading Asset Securities,25.51,23.21,28.7,47.09,66.52,42.55,46.29,35.44,28.5,31.11,Upgrade
3,Loans & Lease Receivables,371.32,435.45,368.11,475.3,390.17,462.64,431.79,432.44,433.58,404.63,Upgrade
4,Other Receivables,105.37,65.91,92.36,54.74,69.49,66.67,53.53,42.72,55.4,46.17,Upgrade
5,"Property, Plant & Equipment",180.28,181.41,191.07,282.36,286.56,334.12,326.4,328.16,288.27,219.97,Upgrade
6,Restricted Cash,-,-,-,-,-,-,-,-,1.06,1.06,Upgrade
7,Other Current Assets,6.73,7.32,7.6,8.06,6.89,-,8.81,-,-,4.95,Upgrade
8,Long-Term Deferred Tax Assets,-,-,0.13,-,0.39,-,-,-,-,-,Upgrade
9,Other Long-Term Assets,-,-,-,-,-,29.81,-,-,-,-,Upgrade
10,Total Assets,690.77,713.94,689.22,868.53,829.12,981.12,893.31,872.53,834.41,747.19,Upgrade
11,Accounts Payable,91.41,77.8,71,68.64,57.35,47.49,52.83,37.4,38.81,3.73,Upgrade
12,Short-Term Debt,11.61,9.52,5.38,1.82,-,8.5,-,-,-,-,Upgrade
13,Current Portion of Long-Term Debt,5.2,4.65,5.96,6.8,14.19,14.45,21.68,14.68,12.64,24.9,Upgrade
14,Current Portion of Leases,2.68,3.84,6.43,6.43,6.43,7.55,4.57,4.55,5.1,4.51,Upgrade
15,Long-Term Debt,80.95,74.25,79.37,82.74,81.86,93.75,103.59,104.92,109.29,91.02,Upgrade
16,Long-Term Leases,9.5,9.12,9.04,30.69,33.29,39.56,30.43,30.19,31.25,6.94,Upgrade
17,Current Income Taxes Payable,12.01,8.23,10.72,8.26,11.85,9.79,8.87,6.11,2.76,0.37,Upgrade
18,Other Current Liabilities,-,14.48,-,7.05,-,11.69,-,3.65,-,2.91,Upgrade
19,Long-Term Deferred Tax Liabilities,-,-,-,-,-,9.7,13,14.84,7.38,7.88,Upgrade
20,Total Liabilities,213.36,201.88,187.89,212.44,204.97,244.09,234.97,216.33,207.25,142.26,Upgrade
21,Common Stock,106.87,106.87,106.87,106.87,106.87,106.87,53.43,53.43,53.43,53.43,Upgrade
22,Additional Paid-In Capital,2229,2229,-,2229,2229,2229,2223,2223,2223,2223,Upgrade
23,Retained Earnings,-1833,-1792,-,-1661,-1719,-1632,-1645,-1645,-1665,-1681,Upgrade
24,Comprehensive Income & Other,-25.59,-32.02,394.46,-18.81,6.45,32.34,27.59,24.7,16.51,9.61,Upgrade
25,Total Common Equity,477.41,512.06,501.33,656.1,624.15,737.03,658.34,656.19,627.16,604.93,Upgrade
26,Shareholders' Equity,477.41,512.06,501.33,656.1,624.15,737.03,658.34,656.19,627.16,604.93,Upgrade
27,Total Liabilities & Equity,690.77,713.94,689.22,868.53,829.12,981.12,893.31,872.53,834.41,747.19,Upgrade
28,Total Debt,109.95,101.37,106.18,128.48,135.77,163.81,160.27,154.34,158.29,127.37,Upgrade
29,Net Cash (Debt),-82.87,-77.52,-76.21,-80.42,-60.15,-104.79,-109.49,-107.14,-122.89,-77.73,Upgrade
30,Net Cash Per Share,-0.31,-0.29,-0.29,-0.30,-0.23,-,-0.82,-,-0.92,-,Upgrade
31,Filing Date Shares Outstanding,267.17,267.17,267.17,267.17,267.17,267.17,133.58,133.58,133.58,133.58,Upgrade
32,Total Common Shares Outstanding,267.17,267.17,267.17,267.17,267.17,267.17,133.58,133.58,133.58,133.58,Upgrade
33,Working Capital,387.59,414.02,398.54,487.16,452.35,516.11,478.96,477.98,486.82,489.51,Upgrade
34,Book Value Per Share,1.79,1.92,1.88,2.46,2.34,2.76,4.93,4.91,4.69,4.53,Upgrade
35,Tangible Book Value,477.41,512.06,501.33,656.1,624.15,737.03,658.34,656.19,627.16,604.93,Upgrade
36,Tangible Book Value Per Share,1.79,1.92,1.88,2.46,2.34,2.76,4.93,4.91,4.69,4.53,Upgrade
