,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,453.86,426.04,381.79,289.88,152.87,138.42,212.84,189.99,184.27,61.38,Upgrade
1,Short-Term Investments,-,-,-,-,-,20.23,-,13.35,-,14.92,Upgrade
2,Cash & Short-Term Investments,453.86,426.04,381.79,289.88,152.87,158.65,212.84,203.34,184.27,76.3,Upgrade
3,Cash Growth,18.87%,46.97%,149.75%,82.71%,-28.18%,-21.98%,15.51%,166.51%,171.01%,-15.41%,Upgrade
4,Accounts Receivable,189.47,163.97,220.36,217.64,319,342.86,318.15,346.14,318.1,230.62,Upgrade
5,Other Receivables,-,0.06,-,0.05,-,0.3,-,-1.16,-,0.92,Upgrade
6,Receivables,189.47,164.03,220.36,217.69,319,357.31,318.15,365.17,318.1,257.25,Upgrade
7,Inventory,232.81,258.66,312.94,371.37,443.34,452.68,335.03,337.74,255.75,276.89,Upgrade
8,Prepaid Expenses,64.19,45.71,33.83,39.78,87,29.77,81.93,71.15,96.67,10.84,Upgrade
9,Other Current Assets,4.9,4.85,11.68,16.05,16.42,17.01,4.81,4.81,4.79,5.26,Upgrade
10,Total Current Assets,945.22,899.3,960.6,934.76,1019,1015,952.76,982.2,859.58,626.54,Upgrade
11,"Property, Plant & Equipment",193.67,207.41,228.25,244.39,267.97,289.3,291.99,308,289.99,243.82,Upgrade
12,Long-Term Investments,45.92,43.98,22.08,21.79,22.3,27.89,53.83,38.67,38.47,41.89,Upgrade
13,Goodwill,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,Upgrade
14,Long-Term Accounts Receivable,-,1.78,-,-,-,-,-,-,-,0.62,Upgrade
15,Long-Term Deferred Tax Assets,14.38,14.41,15.13,15.51,18.7,14.25,13.27,16.49,9.53,9.52,Upgrade
16,Other Long-Term Assets,2.33,-,-,-,-,-,-,-,2.54,2.06,Upgrade
17,Total Assets,1213,1180,1238,1228,1339,1359,1324,1357,1212,936.12,Upgrade
18,Accounts Payable,141.18,134.16,212.42,189.14,310.5,318.25,290.91,305.45,307.2,232.33,Upgrade
19,Accrued Expenses,-,61.69,-,61.46,-,64.11,-,84.34,-,43.5,Upgrade
20,Short-Term Debt,212.23,197.86,199.45,232.16,241.49,265.62,222,232.26,270.04,254.2,Upgrade
21,Current Portion of Leases,21.73,27.72,27.73,27.48,28.08,27.78,20.13,21.26,16.88,9.68,Upgrade
22,Current Income Taxes Payable,8.58,9.25,19.1,15.15,33.33,27.95,51.21,39.27,28.27,23.03,Upgrade
23,Current Unearned Revenue,-,25.41,-,28.43,-,15.16,-,56.69,0.95,13.58,Upgrade
24,Other Current Liabilities,91.12,16.53,104.93,21.83,107.27,52.62,154.17,73.13,151.2,18.06,Upgrade
25,Total Current Liabilities,474.84,472.62,563.61,575.64,720.67,771.48,738.42,812.4,774.54,594.37,Upgrade
26,Long-Term Leases,6.51,10.03,23,35.69,49.09,62.77,65.33,74.25,55.98,8.8,Upgrade
27,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,0.59,0.96,Upgrade
28,Long-Term Deferred Tax Liabilities,7.71,8.07,7.58,7.76,6.07,5.93,5.1,4.72,2.74,2.84,Upgrade
29,Total Liabilities,489.52,491.18,594.2,619.09,775.83,840.18,808.85,891.38,833.85,606.97,Upgrade
30,Common Stock,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,Upgrade
31,Additional Paid-In Capital,277.39,277.39,277.39,277.39,277.39,277.39,277.39,277.39,277.39,277.39,Upgrade
32,Retained Earnings,391.3,364.63,339,296.24,234.09,193.65,181.84,152.69,88.97,46.64,Upgrade
33,Comprehensive Income & Other,-5.66,-9.31,-5.35,6,28.4,26.99,33.1,12.5,-7.79,-12.36,Upgrade
34,Total Common Equity,672.49,642.17,620.5,589.09,549.34,507.49,501.79,452.04,368.03,321.14,Upgrade
35,Minority Interest,51.19,46.58,23.04,19.95,14.1,10.85,12.88,13.61,9.91,8.01,Upgrade
36,Shareholders' Equity,723.67,688.74,643.54,609.03,563.44,518.34,514.66,465.65,377.94,329.15,Upgrade
37,Total Liabilities & Equity,1213,1180,1238,1228,1339,1359,1324,1357,1212,936.12,Upgrade
38,Total Debt,240.46,235.61,250.17,295.33,318.67,356.17,307.46,327.77,342.9,272.68,Upgrade
39,Net Cash (Debt),213.4,190.43,131.62,-5.45,-165.79,-197.52,-94.61,-124.43,-158.63,-196.38,Upgrade
40,Net Cash Growth,62.13%,-,-,-,-,-,-,-,-,-,Upgrade
41,Net Cash Per Share,0.45,0.40,0.28,-0.01,-0.35,-0.42,-0.20,-0.26,-0.34,-0.42,Upgrade
42,Filing Date Shares Outstanding,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,Upgrade
43,Total Common Shares Outstanding,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,473.06,Upgrade
44,Working Capital,470.39,426.68,396.99,359.13,297.96,243.93,214.34,169.8,85.04,32.16,Upgrade
45,Book Value Per Share,1.42,1.36,1.31,1.25,1.16,1.07,1.06,0.96,0.78,0.68,Upgrade
46,Tangible Book Value,660.82,630.49,608.83,577.41,537.67,495.81,490.12,440.36,356.36,309.46,Upgrade
