,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,5114,4368,4786,5111,8552,7719,9953,11418,13977,11573,9598,6239,8584,5655,5628,4001,4271,5525,6856,5674,5526,Upgrade
1,Market Cap Growth,-43.42%,-43.42%,-51.91%,-55.23%,-38.82%,-33.30%,3.71%,83.01%,62.82%,104.65%,70.54%,55.94%,100.97%,2.35%,-17.92%,-29.49%,-22.71%,5.03%,57.22%,-1.42%,23.30%,Upgrade
2,Enterprise Value,7178,6560,6865,7598,11038,9990,11559,13003,15395,12693,10445,6979,9440,6304,6226,4550,4755,5752,7045,5879,6021,Upgrade
3,Last Close Price,22.00,18.79,20.59,21.99,36.79,33.21,42.82,49.07,60.06,49.74,41.24,26.79,36.87,26.51,26.38,18.73,20.00,25.87,32.11,26.42,25.73,Upgrade
4,PE Ratio,-,-7.46,-,-6.54,-,-,-,-,-,102.87,117.33,160.35,256.90,146.30,167.74,99.92,89.30,90.98,-116.33,-61.23,-37.23,Upgrade
5,Forward PE,-,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,Upgrade
6,PS Ratio,2.71,2.28,2.53,2.67,4.66,4.25,5.45,6.21,7.40,6.25,5.73,4.20,6.41,4.39,4.94,3.88,4.60,7.17,9.23,7.96,8.36,Upgrade
7,PB Ratio,3.39,2.58,2.84,2.85,4.78,2.96,4.08,5.78,7.05,5.73,5.77,3.86,5.37,5.00,5.03,3.57,3.85,5.03,6.29,5.25,5.21,Upgrade
8,P/TBV Ratio,3.01,3.01,3.36,3.40,5.73,3.72,5.04,6.30,7.69,6.27,6.01,4.02,5.60,5.29,5.33,3.90,4.22,5.52,6.91,5.77,5.55,Upgrade
