,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,105.7,105.7,111.49,111.49,106.52,-,127.23,-,124.73,-,155.22,-,84.12,-,73.72,-,48.08,-,45.8,-,Upgrade
1,Short-Term Investments,3.1,3.1,3.05,3.05,-,-,2.35,-,-,-,1.21,-,-,-,0.86,-,-,-,1.06,-,Upgrade
2,Trading Asset Securities,17.79,17.79,12.47,12.47,10.39,-,7.44,-,12.58,-,5.71,-,35.43,-,6.6,-,13.85,-,9.95,-,Upgrade
3,Cash & Short-Term Investments,126.59,126.59,127.01,127.01,116.91,137.02,137.02,137.31,137.31,162.15,162.15,-,119.56,81.18,81.18,-,61.93,56.8,56.8,-,Upgrade
4,Cash Growth,8.28%,-7.61%,-7.30%,-7.50%,-14.86%,-15.50%,-15.50%,-,14.85%,99.74%,99.74%,-,93.06%,42.92%,42.92%,-,36.26%,13.91%,13.91%,-,Upgrade
5,Accounts Receivable,36.04,36.04,4.54,4.54,3.46,-,2.2,-,1.88,-,1.74,-,2.72,-,3.67,-,4.64,-,3.12,-,Upgrade
6,Other Receivables,1,1,-,-,11.47,-,-,-,6.11,-,1.59,-,3.55,-,1.48,-,3.07,-,1.59,-,Upgrade
7,Receivables,37.04,37.04,4.54,4.54,14.93,-,2.2,-,7.99,-,3.33,-,6.27,-,5.15,-,7.71,-,4.71,-,Upgrade
8,Prepaid Expenses,0.69,0.69,1.52,1.52,-,-,0.61,-,-,-,3.09,-,-,-,2.71,-,-,-,0.91,-,Upgrade
9,Restricted Cash,-,-,-,-,46.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,-,-,-,0.44,-,-,-,-,-,11.31,-,-,-,-,-,-,-,0.05,-,Upgrade
11,Total Current Assets,164.32,164.32,133.07,133.07,179.03,-,139.83,-,145.3,-,179.88,-,125.82,-,89.04,-,69.64,-,62.48,-,Upgrade
12,"Property, Plant & Equipment",7.08,7.08,8.9,8.9,10.79,-,13.43,-,15.04,-,15.84,-,17.3,-,2.36,-,3.47,-,4.55,-,Upgrade
13,Other Intangible Assets,17.24,17.24,16.48,16.48,16.74,-,17.57,-,14.98,-,19,-,13.89,-,15.13,-,11.63,-,12.79,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.01,-,0.01,-,1.1,-,1.09,-,0.49,-,0.47,-,Upgrade
15,Other Long-Term Assets,1.52,1.52,0.21,0.21,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,190.16,190.16,158.66,158.66,206.74,-,170.82,-,175.33,-,214.73,-,158.11,-,107.62,-,85.22,-,80.29,-,Upgrade
17,Accounts Payable,31.47,31.47,2.62,2.62,48.14,-,1.26,-,1.14,-,1.35,-,1.43,-,1.34,-,1.48,-,1.95,-,Upgrade
18,Current Portion of Leases,3.87,3.87,3.85,3.85,3.66,-,3.68,-,0.85,-,2.32,-,5.77,-,1.86,-,1.23,-,2.11,-,Upgrade
19,Current Income Taxes Payable,0.86,0.86,0.81,0.81,1.78,-,0.98,-,1.41,-,1.41,-,3.53,-,3.3,-,1.66,-,1.51,-,Upgrade
20,Current Unearned Revenue,13.01,13.01,8.77,8.77,9.2,-,14.6,-,22.72,-,28.06,-,9.09,-,11.96,-,7.1,-,8.57,-,Upgrade
21,Other Current Liabilities,2.25,2.25,4.79,4.79,2.86,-,14.55,-,4.77,-,26.32,-,4.72,-,6.3,-,4.82,-,6.44,-,Upgrade
22,Total Current Liabilities,51.47,51.47,20.83,20.83,65.65,-,35.07,-,30.89,-,59.46,-,24.53,-,24.77,-,16.29,-,20.57,-,Upgrade
23,Long-Term Leases,2.83,2.83,4.56,4.56,6.5,-,8.84,-,12.55,-,11.58,-,9.82,-,-,-,1.68,-,1.73,-,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,2.03,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Total Liabilities,54.3,54.3,25.39,25.39,72.15,-,45.94,-,43.44,-,71.04,-,34.35,-,24.77,-,17.97,-,22.3,-,Upgrade
26,Common Stock,6,6,6,6,6,-,6,-,5.83,-,6,-,5.75,-,4.75,-,4.75,-,4.75,-,Upgrade
27,Additional Paid-In Capital,50.85,50.85,61.65,61.65,61.65,-,61.65,-,86.75,-,86.75,-,91.69,-,62.99,-,62.99,-,62.99,-,Upgrade
28,Retained Earnings,71.46,71.46,65.78,65.78,66.22,-,57.3,-,48.83,-,30.98,-,13.11,-,2.88,-,-9.97,-,-17.69,-,Upgrade
29,Comprehensive Income & Other,4.25,4.25,-3.92,-3.92,-1.46,-,-2.99,-,-12.02,-,16.39,-,13.21,-,12.23,-,9.48,-,7.95,-,Upgrade
30,Total Common Equity,132.56,132.56,129.5,129.5,132.4,121.96,121.96,129.4,129.4,140.12,140.12,-,123.76,82.85,82.85,-,67.25,57.99,57.99,-,Upgrade
31,Minority Interest,3.3,3.3,3.77,3.77,2.18,-,2.93,-,2.49,-,3.58,-,-,-,-,-,-,-,-,-,Upgrade
32,Shareholders' Equity,135.86,135.86,133.27,133.27,134.59,124.89,124.89,131.89,131.89,143.7,143.7,-,123.76,82.85,82.85,-,67.25,57.99,57.99,-,Upgrade
