,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,463.09,799.3,530.8,618.77,547.14,587.18,561.68,678.37,534.8,592.75,Upgrade
1,Short-Term Investments,-,83.79,103.48,119.14,100,131.51,105,31.56,-,153.77,Upgrade
2,Trading Asset Securities,-,-,-,-,5.27,-,81,-,-,-,Upgrade
3,Cash & Short-Term Investments,463.09,883.09,634.28,737.9,652.41,718.69,747.68,709.93,534.8,746.52,Upgrade
4,Cash Growth,-26.99%,19.68%,-2.78%,2.67%,-12.74%,1.23%,39.80%,-4.90%,-15.02%,-6.70%,Upgrade
5,Accounts Receivable,1090,824.28,869.75,805.18,765.48,693.73,805.94,886.22,1044,982.61,Upgrade
6,Receivables,1090,824.28,869.75,816.45,765.48,704.19,805.94,895.89,1044,1001,Upgrade
7,Inventory,318.23,229.92,199.04,163.11,185.7,206.46,188.56,283.89,229.48,198.96,Upgrade
8,Other Current Assets,64.03,56.15,51.96,25.61,52.36,30.19,81.78,30.37,123.23,40.99,Upgrade
9,Total Current Assets,1935,1993,1755,1743,1656,1660,1824,1920,1932,1987,Upgrade
10,"Property, Plant & Equipment",714.14,692.33,627.6,572.67,560.63,573.75,548.09,427.05,370.76,363.43,Upgrade
11,Long-Term Investments,82.39,1.6,10.57,10.99,11.4,14.84,16.68,17.12,92.09,95.63,Upgrade
12,Goodwill,5.69,5.69,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,Upgrade
13,Other Intangible Assets,71.67,21.84,73.75,24.54,60.94,21.29,51.35,20.88,40.15,23.02,Upgrade
14,Long-Term Accounts Receivable,42.23,35.46,31.26,45.73,57.31,50.95,48.9,90.69,83.83,72.17,Upgrade
15,Long-Term Deferred Tax Assets,5.71,4.82,4,3.12,5.37,6.02,6.74,9.47,9.49,8.14,Upgrade
16,Long-Term Deferred Charges,-,51.91,-,47.02,-,40.93,-,26.78,-,9.71,Upgrade
17,Other Long-Term Assets,44.04,30.38,46.77,42.6,36.04,2.98,1.91,0.14,0.19,0.15,Upgrade
