,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2121,1829,2109,2741,2641,4761,7203,4892,3460,1875,1868,Upgrade
1,Market Cap Growth,-33.27%,-33.27%,-20.14%,-42.42%,-63.33%,-2.68%,108.21%,160.82%,85.19%,2.75%,-5.12%,Upgrade
2,Enterprise Value,2108,1370,1771,2178,2186,4212,6714,4530,3425,1600,1558,Upgrade
3,Last Close Price,1.33,1.14,1.30,1.68,1.62,2.91,4.40,2.99,2.10,1.13,1.09,Upgrade
4,PE Ratio,28.20,23.86,60.69,-,97.40,-,379.61,-,16.44,9.81,8.54,Upgrade
5,PS Ratio,1.60,1.36,1.82,2.65,2.55,4.72,6.30,3.99,2.40,1.17,1.20,Upgrade
6,PB Ratio,1.06,0.88,1.00,1.33,1.22,2.28,3.26,2.36,1.64,1.00,0.99,Upgrade
7,P/TBV Ratio,0.95,0.95,1.05,1.45,1.30,2.44,3.42,2.46,1.68,1.04,1.02,Upgrade
8,P/FCF Ratio,-,-,-16.21,-,335.72,-,31.18,20.12,3089.32,-,-,Upgrade
9,P/OCF Ratio,-,-,54.23,-,25.99,33.94,17.02,10.83,34.53,-,-,Upgrade
10,EV/Sales Ratio,1.57,1.02,1.52,2.11,2.11,4.18,5.87,3.70,2.37,1.00,1.00,Upgrade
11,EV/EBITDA Ratio,22.03,14.62,39.06,-,93.30,-,106.66,32.31,13.63,6.18,6.78,Upgrade
12,EV/EBIT Ratio,54.24,32.36,-361.10,-,-100.17,-,235.58,-,15.42,6.90,7.73,Upgrade
13,EV/FCF Ratio,-8.66,-,-13.62,-,277.90,-,29.06,18.63,3058.59,-,-,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.20,0.13,0.08,0.12,0.12,0.19,0.22,0.29,0.29,Upgrade
15,Debt / FCF Ratio,-,-,-3.32,-,22.57,-,1.15,1.62,423.17,-,-,Upgrade
16,Return on Capital Employed (ROCE),1.85%,1.85%,-0.21%,-,-0.92%,-,1.17%,-,9.98%,12.22%,10.41%,Upgrade
17,Earnings Yield,3.62%,4.19%,1.65%,0.99%,1.03%,0.47%,0.26%,1.83%,6.08%,10.19%,11.71%,Upgrade
18,FCF Yield,-11.48%,-13.31%,-6.17%,-5.75%,0.30%,0.59%,3.21%,4.97%,0.03%,-8.97%,-14.10%,Upgrade
19,Dividend Yield,0.00%,-,-,-,-,-,-,-,2.38%,4.42%,4.58%,Upgrade
20,Buyback Yield / Dilution,0.91%,0.88%,0.95%,0.09%,0.48%,0.08%,-1.19%,-0.88%,-1.16%,0.65%,0.97%,Upgrade
21,Total Shareholder Return,0.91%,0.88%,0.95%,0.09%,0.48%,0.08%,-1.19%,-0.88%,1.23%,5.07%,5.54%,Upgrade
