,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8449,10930,9217,12056,13211,14778,17264,18160,13618,12991,17206,17108,21077,13505,19139,8405,7308,7247,6903,6475,8344,Upgrade
1,Market Cap Growth,-26.04%,-26.04%,-46.61%,-33.61%,-2.98%,13.75%,0.34%,6.15%,-35.39%,-3.81%,-10.10%,103.55%,188.41%,86.35%,177.27%,29.81%,-12.42%,-9.91%,-27.68%,-37.95%,-18.09%,Upgrade
2,Enterprise Value,8376,10826,9142,12138,13293,14851,17467,18528,13985,13292,17406,17345,21315,13717,19278,8444,7348,7182,6860,6672,8542,Upgrade
3,Last Close Price,17.26,22.33,18.83,24.63,26.99,30.19,35.27,37.10,27.82,26.54,35.15,34.95,43.06,27.59,39.10,17.17,14.93,14.73,14.03,13.16,16.96,Upgrade
4,PE Ratio,128.96,80.04,56.08,70.57,84.07,-136.01,-84.03,-78.90,-,-,-66.09,-54.54,-,-,-,875.49,-,343.38,122.77,64.54,-,Upgrade
5,Forward PE,-,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,41.37,38.28,41.20,42.52,18.34,24.94,Upgrade
6,PS Ratio,7.42,8.82,7.19,9.47,10.03,11.55,12.84,14.20,12.04,12.02,17.96,18.97,24.67,13.28,18.19,7.82,6.59,6.90,6.23,5.53,6.86,Upgrade
7,PB Ratio,5.39,6.88,5.85,7.74,8.76,8.45,9.96,10.48,9.57,6.22,8.01,7.96,9.85,5.74,7.92,3.40,2.96,2.90,2.78,2.62,3.42,Upgrade
8,P/TBV Ratio,7.40,7.40,6.29,8.34,9.42,9.06,10.68,11.25,10.35,6.64,8.54,8.50,10.52,6.13,8.45,3.63,3.16,3.11,2.99,2.83,3.69,Upgrade
