,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1139,1250,1089,2169,1325,1459,1264,2094,1648,1489,1229,2440,1607,1458,1132,2035,1531,1345,724.72,1706,Upgrade
1,Other Revenue,-8.33,8.33,-,4.53,-4.53,4.53,-,17.56,-5.06,5.06,-,7.78,-1.89,1.89,-,7.59,-,-,-,-,Upgrade
2,Revenue,1131,1259,1089,2173,1320,1464,1264,2112,1643,1494,1229,2448,1605,1460,1132,2043,1531,1345,724.72,1706,Upgrade
3,Revenue Growth (YoY),-14.35%,-14.02%,-13.84%,2.91%,-19.65%,-2.03%,2.84%,-13.75%,2.41%,2.31%,8.50%,19.84%,4.83%,8.58%,56.26%,19.78%,71.32%,36.25%,-43.79%,26.47%,Upgrade
4,Cost of Revenue,924.19,987.08,900.26,1522,1090,1077,1062,1564,1329,1134,1011,2075,1282,1123,827.41,1544,1204,996.66,580.88,1195,Upgrade
5,Gross Profit,206.7,271.42,188.55,651,230.78,387.11,201.28,547.68,313.92,360.2,217.44,373.68,322.4,337.08,305.08,498.52,326.51,348.19,143.85,511.01,Upgrade
6,"Selling, General & Admin",128.01,142.53,130.82,153.09,134.98,140.35,144.75,160.9,143.78,128.43,132.89,139.82,142.33,142.13,106.01,182.74,126.24,143.11,92.97,148.53,Upgrade
7,Research & Development,128.14,118.99,150.27,142.17,175.66,140.98,122.62,222.47,138,136.59,139.3,39.77,199.2,177.01,176.52,138.92,170.03,146.99,142.87,217.53,Upgrade
8,Other Operating Expenses,-4.81,0.58,-11.34,11.01,-8.74,-4.95,-10.52,7.79,-13.02,-6.34,-4.59,19.57,-3.58,-9.84,-12.26,17.75,-9.16,-13.02,-5.44,17.32,Upgrade
9,Operating Expenses,226.03,291.67,274.03,348.98,294.64,286.19,257.19,399,260.25,269.78,269.77,212.96,329.52,316.76,273.53,345.66,289.2,282.9,238.91,385.73,Upgrade
10,Operating Income,-19.33,-20.25,-85.48,302.02,-63.86,100.92,-55.91,148.68,53.67,90.43,-52.32,160.72,-7.12,20.32,31.54,152.85,37.31,65.29,-95.06,125.28,Upgrade
11,Interest Expense,-8.22,-12.52,-9.33,-13.83,-11.13,-10.32,-7.77,-10.03,-17.55,-12.34,-10.71,-14.34,-15.51,-12.69,-10.61,-40.09,-16.17,-16.3,-8.87,-13.26,Upgrade
12,Interest & Investment Income,35.33,5.85,25.39,23.06,9.13,16.05,7.19,17.92,8.87,9.46,9.08,1.12,158.34,14.56,7.27,15.22,4,202.83,4.21,29.12,Upgrade
13,Currency Exchange Gain (Loss),-0.05,0.05,-,-0.27,0.26,-0.26,-,-0.13,0.14,-0.14,-,-0,0,-0,-,0,-0,0,-,-0,Upgrade
14,Other Non Operating Income (Expenses),0.48,-1.8,-0.24,-26,30.83,-5.67,-3.4,-59.21,5.8,45.74,-0.64,-40.83,12.69,16.91,6.42,2.81,19.81,18.24,1.74,13.46,Upgrade
15,EBT Excluding Unusual Items,8.21,-28.66,-69.66,284.98,-34.76,100.71,-59.89,97.23,50.94,133.14,-54.59,106.68,148.41,39.1,34.62,130.8,44.95,270.07,-97.98,154.61,Upgrade
16,Gain (Loss) on Sale of Investments,-18.86,5.05,-7.37,13.26,6.11,29.7,-19.46,-4.39,2.3,-1.7,1.08,0.72,17.21,-9.29,-6.79,1.04,0.35,0.7,-2.3,-0.11,Upgrade
17,Gain (Loss) on Sale of Assets,-0.06,0.01,0.4,0.07,0.08,-0.01,0.06,-0.49,0.74,0,0,0.02,0.05,0.08,-0.01,-0.02,0.07,0.09,0.02,-0.06,Upgrade
18,Asset Writedown,-26.81,21.61,-21.61,5.88,-5.88,3.51,-3.51,5.48,-5.48,0.13,-0.13,6.51,-6.51,0.59,-0.59,-,-,2.33,-2.33,-,Upgrade
19,Other Unusual Items,-2.92,2.89,0.03,47.26,-0.02,0.02,-,67.39,-0.02,0.02,-,-22.74,-,-,-,24.28,-,-,-,26.33,Upgrade
20,Pretax Income,-40.43,0.89,-98.21,351.45,-34.47,133.94,-82.8,165.22,48.47,131.6,-53.63,91.18,159.16,30.48,27.23,156.1,45.37,273.19,-102.59,180.76,Upgrade
21,Income Tax Expense,-3.03,0.46,-3.25,2.56,3.74,0.74,-0.45,15.83,3.56,8.22,0.08,19.88,5.16,1.43,-0.31,17.02,3.54,4.9,-1.14,11.33,Upgrade
22,Earnings From Continuing Operations,-37.4,0.43,-94.95,348.89,-38.21,133.2,-82.35,149.39,44.91,123.38,-53.71,71.3,154,29.05,27.54,139.08,41.83,268.29,-101.45,169.43,Upgrade
23,Minority Interest in Earnings,2.78,-1.7,15.41,-20.64,13.69,-9.13,23.88,-17.99,15.07,-7.09,15.24,-42.56,11.14,-9.63,8.52,-21.84,4.53,8.96,16.24,-22.27,Upgrade
