,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Revenue,929.76,792.73,767.1,765.15,668.02,526.25,427.22,522.66,482.72,390.83,306.6,432,379.42,323.27,355.06,405.31,344.41,299.74,305.78,300.81,Upgrade
1,Revenue Growth (YoY),39.18%,50.64%,79.56%,46.40%,38.39%,34.65%,39.34%,20.99%,27.22%,20.90%,-13.65%,6.59%,10.17%,7.85%,16.11%,34.74%,4.67%,21.59%,25.91%,4.84%,Upgrade
2,Cost of Revenue,-1049,349.7,350.16,349.2,317.37,253.2,221.71,277.77,259.35,207.7,182.55,238.64,217.72,177.91,193.9,221.86,205.62,168.88,180.13,164.67,Upgrade
3,Gross Profit,1979,443.03,416.95,415.95,350.65,273.06,205.5,244.89,223.36,183.13,124.05,193.36,161.7,145.36,161.15,183.44,138.8,130.87,125.65,136.14,Upgrade
4,"Selling, General & Admin",-948.76,363.48,301.12,284.16,278.73,196.17,126.5,139.7,142.1,113.05,88.4,113.35,100.18,85.9,91.18,76.43,69.79,71.19,76.87,63.94,Upgrade
5,Research & Development,-50.39,17.49,17.64,15.26,13.13,14.88,13.1,13.01,7.06,9.91,12.29,14.24,12.8,11.35,13.16,13.64,7.76,9.69,7.36,5.05,Upgrade
6,Other Operating Expenses,2919,-0.15,4.53,5.72,4.03,2.78,3.65,2.9,8.41,2.79,0.95,2.77,8.11,1.31,0.52,3.69,6.61,1.87,1.39,2.5,Upgrade
7,Operating Expenses,1922,377.16,323.99,305.65,302.08,218.88,143.35,156.12,157.29,130.34,101.92,130.26,121.46,98.81,105.42,93.83,84.68,82.96,85.7,71.7,Upgrade
8,Operating Income,56.5,65.87,92.96,110.3,48.57,54.18,62.15,88.77,66.07,52.79,22.13,63.1,40.24,46.55,55.73,89.62,54.12,47.91,39.95,64.44,Upgrade
9,Interest Expense,-4.26,-0.26,-1.13,-0.17,-0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,0.61,1,-,4.21,3.97,3.59,3.45,3.24,2.83,4.31,2.36,1.21,8.95,1.98,4.2,0.76,1.1,1.01,1.34,0.34,Upgrade
11,Currency Exchange Gain (Loss),-,-0.05,0.05,-,-0.81,0.93,-0.93,-,0.68,-0.38,0.38,-,0.04,-0.11,0.11,-,-0.48,-0.11,0.11,-,Upgrade
12,Other Non Operating Income (Expenses),10.28,-0.05,-0.14,-0.05,0.7,-0.91,0.52,-0.75,3.15,0.59,-0.22,-3.86,-0.17,-0.13,-0.15,0.14,0.18,-1,0.89,-0.25,Upgrade
13,EBT Excluding Unusual Items,63.13,66.5,91.74,114.29,52.31,57.79,65.19,91.26,72.72,57.31,24.66,60.45,49.07,48.29,59.9,90.52,54.91,47.81,42.29,64.52,Upgrade
14,Gain (Loss) on Sale of Investments,-8.56,0.94,4.71,2.91,2.18,-0.61,0.49,2.48,-3.32,-1.59,0.36,2.11,-6.16,1.9,0.55,3.13,2.28,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.02,-,-,-0.02,0.5,-0.08,-0.38,-0.04,-0.01,-0.07,-0.02,-0.13,-0.96,0.02,0.07,-0.03,-0.12,-0.22,-2.88,-0.01,Upgrade
16,Asset Writedown,1.98,-0.61,-1.37,-0.01,-6.1,-1.91,0.52,-0.52,-4.87,-,0,-0,2.53,-2.53,0.25,-0.25,1.19,-1.19,0.37,-0.37,Upgrade
17,Other Unusual Items,-1.45,0.11,0.82,0.52,16.49,-,-,-,4.72,-,-,-,8.85,-,-,-,3.66,-,-,-,Upgrade
18,Pretax Income,55.12,66.94,95.9,117.7,65.37,55.18,65.83,93.18,69.24,55.66,25,62.43,53.33,47.68,60.76,93.37,61.92,46.41,39.78,64.14,Upgrade
19,Income Tax Expense,8.47,8.12,18.81,15.08,9.51,4.52,14.22,12.77,8.29,7.99,2.06,7.13,0.56,8.9,9.42,12.18,9.9,5.84,5.3,9.13,Upgrade
20,Earnings From Continuing Operations,46.65,58.81,77.09,102.62,55.86,50.66,51.61,80.41,60.96,47.67,22.95,55.3,52.77,38.78,51.35,81.19,52.02,40.57,34.47,55.01,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,-,-,-0.28,0.19,0.12,-0,0.11,1.81,2.53,0.38,-0.87,0.45,0.27,-0.04,-0.26,Upgrade
22,Net Income,46.65,58.81,77.09,102.62,55.86,50.66,51.61,80.13,61.14,47.79,22.94,55.42,54.58,41.31,51.72,80.32,52.47,40.84,34.44,54.76,Upgrade
23,Net Income to Common,46.65,58.81,77.09,102.62,55.86,50.66,51.61,80.13,61.14,47.79,22.94,55.42,54.58,41.31,51.72,80.32,52.47,40.84,34.44,54.76,Upgrade
24,Net Income Growth,-16.49%,16.10%,49.37%,28.07%,-8.65%,6.01%,124.92%,44.60%,12.03%,15.69%,-55.64%,-31.00%,4.01%,1.14%,50.20%,46.68%,25.30%,136.84%,25.99%,58.64%,Upgrade
25,Shares Outstanding (Basic),450,422,428,428,399,453,428,422,398,434,444,426,452,417,429,423,440,372,384,391,Upgrade
26,Shares Outstanding (Diluted),450,422,428,428,399,453,428,422,398,434,444,426,452,417,429,423,440,372,384,391,Upgrade
27,Shares Change (YoY),12.91%,-6.82%,-0.00%,1.39%,0.33%,4.28%,-3.65%,-1.07%,-11.98%,4.27%,3.55%,0.84%,2.76%,12.04%,11.62%,8.08%,16.66%,-13.76%,-0.14%,1.59%,Upgrade
28,EPS (Basic),0.10,0.14,0.18,0.24,0.14,0.11,0.12,0.19,0.15,0.11,0.05,0.13,0.12,0.10,0.12,0.19,0.12,0.11,0.09,0.14,Upgrade
29,EPS (Diluted),0.10,0.14,0.18,0.24,0.14,0.11,0.12,0.19,0.15,0.11,0.05,0.13,0.12,0.10,0.12,0.19,0.12,0.11,0.09,0.14,Upgrade
30,EPS Growth,-26.04%,24.59%,49.38%,26.32%,-8.95%,1.65%,133.44%,46.15%,27.28%,10.95%,-57.16%,-31.58%,1.22%,-9.73%,34.56%,35.71%,7.41%,174.64%,27.95%,56.16%,Upgrade
31,Free Cash Flow,-,-14.24,30.01,81.43,81.13,3.94,68.03,94.66,99.74,97.08,-4.2,12.66,23.96,-9.22,36.21,25.22,74.67,-14.79,20.7,73.46,Upgrade
32,Free Cash Flow Per Share,-,-0.03,0.07,0.19,0.20,0.01,0.16,0.22,0.25,0.22,-0.01,0.03,0.05,-0.02,0.08,0.06,0.17,-0.04,0.05,0.19,Upgrade
33,Dividend Per Share,-,-,-,-,0.550,-,-,-,0.300,-,-,-,0.300,-,-,-,0.300,-,-,-,Upgrade
34,Dividend Growth,-,-,-,-,83.33%,-,-,-,0%,-,-,-,0%,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,212.83%,55.89%,54.35%,54.36%,52.49%,51.89%,48.10%,46.86%,46.27%,46.86%,40.46%,44.76%,42.62%,44.97%,45.39%,45.26%,40.30%,43.66%,41.09%,45.26%,Upgrade
36,Operating Margin,6.08%,8.31%,12.12%,14.42%,7.27%,10.30%,14.55%,16.98%,13.69%,13.51%,7.22%,14.61%,10.61%,14.40%,15.70%,22.11%,15.71%,15.98%,13.07%,21.42%,Upgrade
37,Profit Margin,5.02%,7.42%,10.05%,13.41%,8.36%,9.63%,12.08%,15.33%,12.67%,12.23%,7.48%,12.83%,14.38%,12.78%,14.57%,19.82%,15.24%,13.63%,11.26%,18.20%,Upgrade
38,Free Cash Flow Margin,-,-1.80%,3.91%,10.64%,12.15%,0.75%,15.92%,18.11%,20.66%,24.84%,-1.37%,2.93%,6.32%,-2.85%,10.20%,6.22%,21.68%,-4.93%,6.77%,24.42%,Upgrade
39,EBITDA,70.22,79.59,108.44,124.02,62.29,66.67,75.07,101.26,78.56,63.34,34,73.65,50.79,55.39,65.56,98.46,62.96,55.49,48.63,72.02,Upgrade
40,EBITDA Margin,7.55%,10.04%,14.14%,16.21%,9.32%,12.67%,17.57%,19.37%,16.27%,16.21%,11.09%,17.05%,13.39%,17.14%,18.46%,24.29%,18.28%,18.51%,15.90%,23.94%,Upgrade
41,D&A For EBITDA,13.73,13.73,15.48,13.73,13.73,12.49,12.92,12.49,12.49,10.55,11.86,10.55,10.55,8.84,9.82,8.84,8.84,7.58,8.67,7.58,Upgrade
42,EBIT,56.5,65.87,92.96,110.3,48.57,54.18,62.15,88.77,66.07,52.79,22.13,63.1,40.24,46.55,55.73,89.62,54.12,47.91,39.95,64.44,Upgrade
43,EBIT Margin,6.08%,8.31%,12.12%,14.42%,7.27%,10.30%,14.55%,16.98%,13.69%,13.51%,7.22%,14.61%,10.61%,14.40%,15.70%,22.11%,15.71%,15.98%,13.07%,21.42%,Upgrade
44,Effective Tax Rate,15.37%,12.14%,19.62%,12.81%,14.55%,8.19%,21.60%,13.70%,11.97%,14.35%,8.23%,11.41%,1.05%,18.66%,15.50%,13.04%,15.99%,12.58%,13.34%,14.24%,Upgrade
45,Revenue as Reported,-,792.73,767.1,765.15,668.02,526.25,427.22,522.66,482.72,390.83,306.6,432,379.42,323.27,355.06,405.31,344.41,299.74,305.78,300.81,Upgrade
