,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,328.92,363.91,427.31,356.27,284.69,419.13,485.28,301.68,270.18,135.72,284.69,258.51,226.3,233.27,269.54,248.26,553.61,322.09,-,Upgrade
1,Trading Asset Securities,-,320.02,296.65,435.23,423.49,411.52,282.24,261.75,359.27,321.21,357.8,333.81,331.7,337.86,335.96,385.41,382.28,-,-,-,Upgrade
2,Cash & Short-Term Investments,648.94,648.94,660.56,862.55,779.76,696.21,701.37,747.03,660.95,591.38,493.51,618.5,590.21,564.16,569.24,654.96,630.55,553.61,322.09,227.12,Upgrade
3,Cash Growth,-16.78%,-6.79%,-5.82%,15.46%,17.98%,17.72%,42.12%,20.78%,11.99%,4.83%,-13.30%,-5.57%,-6.40%,1.91%,76.73%,188.38%,177.63%,-,-,35.53%,Upgrade
4,Accounts Receivable,-,248.2,249.92,281.28,215.48,206.02,176.58,210.39,207.46,162.44,156.67,231.45,146.05,141.68,137.13,163.26,114.79,92.97,106.82,-,Upgrade
5,Other Receivables,-,15.08,13.62,20.9,12.51,13.21,15.31,10.24,17.79,10.19,8.36,10.08,8.34,10.15,9.53,7.74,5.97,8.51,3.24,-,Upgrade
6,Receivables,-,263.28,263.54,302.18,227.99,219.23,191.89,220.62,225.25,172.63,165.03,241.53,154.4,151.83,146.65,171.01,120.76,101.48,110.06,-,Upgrade
7,Inventory,-,179.41,168.78,175.51,172.86,119.59,120.05,151.85,178.33,122.48,125.17,137.45,162.12,122.89,104.7,137.38,150.09,122.67,130.31,-,Upgrade
8,Other Current Assets,-,72.46,39.59,49.55,32.95,53.78,27.97,21.81,25.42,21.02,13.63,11.2,10.02,6.51,10.11,6.41,7.27,9.8,19.41,-,Upgrade
9,Total Current Assets,-,1164,1132,1390,1214,1089,1041,1141,1090,907.51,797.35,1009,916.74,845.38,830.7,969.75,908.66,787.56,581.87,-,Upgrade
10,"Property, Plant & Equipment",-,567.21,529.28,516.02,514.53,488.42,493.96,501.48,509.43,525.67,534.91,529.36,532.05,503.3,502.94,494.21,453.7,446.61,409.7,-,Upgrade
11,Long-Term Investments,-,20.03,41.77,19.77,40.34,39.09,38.93,39.26,38.99,38.56,38.87,19.29,19.62,20,20,-,-,-,-,-,Upgrade
