,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14538,12893,11511,9555,11905,15017,11402,12227,11347,15362,18453,17784,19954,15985,12900,10529,19519,18355,17976,19792,12765,Upgrade
1,Market Cap Growth,-14.14%,-14.14%,0.96%,-21.85%,4.92%,-2.24%,-38.21%,-31.25%,-43.13%,-3.90%,43.05%,68.91%,2.23%,-12.91%,-28.24%,-46.80%,52.90%,99.16%,91.77%,113.54%,21.84%,Upgrade
2,Enterprise Value,13595,11494,9733,7316,10267,13276,10246,10638,10284,13885,17214,15956,17846,13289,10458,8352,18156,18142,18125,20133,13106,Upgrade
3,Last Close Price,22.53,19.97,17.64,14.65,18.25,23.02,17.32,18.67,17.33,23.19,27.76,26.76,30.02,24.05,19.37,15.81,29.31,27.44,31.09,34.17,22.04,Upgrade
4,PE Ratio,27.42,23.93,19.38,15.68,21.50,23.27,21.87,23.25,23.28,30.97,39.09,50.30,64.08,201.38,581.55,175.76,-,89.05,71.87,80.10,-,Upgrade
5,Forward PE,14.57,13.73,12.65,11.66,14.49,17.40,11.69,15.23,18.03,21.50,26.26,27.62,32.00,29.71,20.99,23.20,54.15,46.90,56.06,47.52,17.98,Upgrade
6,PS Ratio,1.69,1.48,1.23,0.97,1.22,1.52,1.24,1.33,1.26,1.79,2.28,2.87,3.84,4.15,4.48,4.41,8.18,9.00,9.37,11.19,7.64,Upgrade
7,PB Ratio,2.22,1.89,1.70,1.41,1.83,2.37,1.87,2.06,1.96,2.71,3.21,3.18,3.60,2.95,2.41,1.98,3.69,3.42,5.25,5.94,4.01,Upgrade
8,P/TBV Ratio,2.12,2.12,1.94,1.63,2.09,2.72,2.15,2.33,2.21,3.06,3.62,3.58,4.08,3.36,2.75,2.27,4.23,3.90,6.52,7.37,5.05,Upgrade
9,P/FCF Ratio,-,-,-,-,9.86,14.39,13.13,-,79.75,-,-19.28,-,-,-,19.68,38.66,-294.41,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,8.51,12.60,11.45,-,34.51,-,-39.91,-,44.27,-,13.61,19.23,95.82,-,-,172.50,101.61,Upgrade
11,EV/Sales Ratio,1.56,1.32,1.04,0.74,1.05,1.34,1.11,1.16,1.14,1.62,2.13,2.57,3.43,3.45,3.63,3.50,7.61,8.90,9.44,11.39,7.85,Upgrade
12,EV/EBITDA Ratio,9.76,8.77,7.33,5.38,8.69,11.27,12.48,15.81,18.48,23.75,34.24,46.29,60.76,697.53,-1434.15,121.01,-,61.44,52.20,58.26,-,Upgrade
13,EV/EBIT Ratio,11.36,9.60,7.99,5.85,9.53,12.29,14.06,18.08,21.52,27.14,40.11,57.87,79.65,-259.01,-137.31,-6743.74,-,79.57,63.19,69.29,-,Upgrade
14,EV/FCF Ratio,-46.99,-,-,-,8.51,12.72,11.80,-,72.28,-,-17.99,-,-,-,15.95,30.67,-273.86,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.03,0.03,0.02,0.02,0.03,0.02,0.05,0.03,0.04,0.04,0.04,0.05,0.05,0.03,0.02,0.02,0.09,0.10,0.32,0.39,0.23,Upgrade
16,Debt / EBITDA Ratio,0.15,0.11,0.10,0.10,0.29,0.06,0.16,0.25,0.31,0.47,0.22,0.94,0.43,0.97,0.36,1.05,-,6.83,1.68,1.71,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,0.17,0.11,0.33,-,1.63,-,-0.26,-,-,-,0.20,0.37,-7.54,-,-,-,-,Upgrade
18,Asset Turnover,0.55,0.65,0.44,0.51,0.60,0.69,0.42,0.62,0.55,0.89,0.48,0.66,0.54,0.48,0.26,0.32,0.29,0.42,0.36,0.20,Upgrade,
19,Inventory Turnover,1.90,2.01,2.29,1.36,1.64,1.76,2.34,1.53,2.51,2.15,3.37,1.87,2.60,2.01,2.04,1.39,2.89,2.16,1.96,1.67,1.73,Upgrade
20,Quick Ratio,1.12,1.12,1.09,0.98,0.93,0.91,0.90,0.89,0.95,0.94,0.97,0.91,1.00,1.00,1.09,1.38,1.80,1.79,1.33,1.05,1.36,Upgrade
21,Current Ratio,1.51,1.51,1.48,1.41,1.34,1.30,1.27,1.28,1.28,1.33,1.36,1.39,1.42,1.52,1.62,1.88,2.22,2.54,1.78,1.64,1.74,Upgrade
22,Return on Equity (ROE),17.87%,20.06%,17.34%,10.11%,23.65%,22.23%,10.49%,10.54%,6.54%,15.16%,3.73%,9.98%,4.35%,5.96%,1.61%,-6.40%,0.41%,14.31%,18.72%,-9.03%,Upgrade,
23,Return on Assets (ROA),7.42%,5.23%,5.00%,1.19%,6.42%,5.15%,2.51%,1.39%,1.90%,4.03%,1.11%,2.50%,0.64%,1.76%,0.18%,-4.90%,0.11%,5.57%,7.08%,-4.11%,Upgrade,
24,Return on Capital (ROIC),15.73%,11.94%,12.51%,3.19%,17.97%,14.49%,6.92%,3.64%,4.65%,9.38%,2.46%,5.27%,1.27%,3.19%,0.27%,-6.62%,0.15%,7.88%,10.17%,-5.91%,Upgrade,
25,Return on Capital Employed (ROCE),17.35%,17.35%,17.82%,18.12%,16.26%,16.72%,11.39%,9.60%,7.94%,8.75%,7.22%,4.75%,3.87%,-0.92%,-1.39%,-0.02%,-,4.13%,7.31%,7.67%,-,Upgrade
26,Earnings Yield,3.71%,4.18%,5.16%,6.38%,4.65%,4.30%,4.57%,4.30%,4.30%,3.23%,2.56%,1.99%,1.56%,0.50%,0.17%,0.57%,0.98%,1.12%,1.39%,1.25%,1.29%,Upgrade
27,FCF Yield,-1.99%,-2.24%,0.34%,12.71%,10.14%,6.95%,7.62%,3.03%,1.25%,-3.99%,-5.19%,-5.40%,-0.06%,2.04%,5.08%,2.59%,-0.34%,-1.93%,-1.74%,-1.64%,-2.70%,Upgrade
28,Dividend Yield,0.77%,-,-,-,0.96%,-,-,-,1.27%,-,-,-,0.33%,-,-,-,0.17%,-,-,-,0.21%,Upgrade
29,Payout Ratio,22.50%,51.17%,-,-,94.25%,47.69%,-,0.10%,0.21%,73.56%,0.22%,0.67%,4.26%,51.01%,0.91%,11.35%,-,123.84%,31.54%,8.26%,-,Upgrade
30,Buyback Yield / Dilution,-1.74%,-1.98%,1.82%,-2.58%,-4.28%,4.14%,-1.29%,0.20%,1.07%,-2.50%,-17.19%,13.33%,3.30%,-12.56%,3.01%,-31.26%,-12.48%,-4.15%,-18.38%,-1.61%,-4.56%,Upgrade
31,Total Shareholder Return,-0.97%,-1.98%,1.82%,-2.58%,-3.32%,4.14%,-1.29%,0.20%,2.34%,-2.50%,-17.19%,13.33%,3.63%,-12.56%,3.01%,-31.26%,-12.31%,-4.15%,-18.38%,-1.61%,-4.35%,Upgrade
