,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1638,1456,1195,1175,1187,949.15,864.22,774.06,367.74,702.08,Upgrade
1,Revenue Growth (YoY),37.13%,23.88%,0.68%,23.85%,37.30%,22.62%,135.01%,10.25%,-25.24%,-41.78%,Upgrade
2,Cost of Revenue,1331,1199,901.92,1049,842.07,863.9,765.39,653,282.13,593.24,Upgrade
3,Gross Profit,307.28,257.69,292.71,126.16,344.46,85.25,98.82,121.07,85.62,108.84,Upgrade
4,"Selling, General & Admin",127.57,185.56,150,153.25,147.64,148.19,168.35,177.32,145.13,193.82,Upgrade
5,Other Operating Expenses,77.27,151.52,28.03,57.42,25.12,23.77,8.1,225.2,8.96,58.82,Upgrade
6,Operating Expenses,204.83,337.08,178.03,210.67,172.76,171.96,176.45,402.52,154.09,252.64,Upgrade
7,Operating Income,102.44,-79.4,114.69,-84.51,171.71,-86.71,-77.62,-281.45,-68.47,-143.8,Upgrade
8,Interest Expense,-58.12,-58.72,-35.83,-24.56,-20.08,-33.44,-110.82,-301.94,-173.45,-216.63,Upgrade
9,Interest & Investment Income,0.08,0.05,0.14,0.09,3.65,0.57,2.01,0.13,0.59,10.57,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-2.1,-12.92,2.84,-5.5,-5.9,Upgrade
11,Currency Exchange Gain (Loss),17.14,14.88,0.23,-2.3,18.72,7.61,-41.09,-178.43,58.33,4.2,Upgrade
12,Other Non Operating Income (Expenses),31.29,8.86,5.84,229.07,4.18,15.66,9.27,35.45,10.4,42.16,Upgrade
13,EBT Excluding Unusual Items,92.83,-114.33,85.06,117.79,178.17,-98.4,-231.18,-723.41,-178.1,-309.4,Upgrade
14,Gain (Loss) on Sale of Investments,-,2.87,70.92,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-4.06,1.15,-0.05,-106.54,-0.16,963.12,286.74,1853,-,352.51,Upgrade
16,Asset Writedown,-0.09,-2,-0,-7.78,-0.23,-613.77,-,-20,-,4,Upgrade
17,Legal Settlements,-2.02,-2.92,-1.61,-26.28,7.49,3.96,-33.25,-8.66,-45.92,-,Upgrade
18,Pretax Income,86.67,-115.24,154.32,-22.8,185.27,254.91,22.32,1101,-224.02,47.11,Upgrade
19,Income Tax Expense,-42.85,-140.99,-3.71,-32.55,31.98,307.54,64.04,253.89,-0.14,-24.6,Upgrade
20,Earnings From Continuing Operations,129.52,25.75,158.03,9.74,153.29,-52.63,-41.72,846.8,-223.89,71.71,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,2.21,Upgrade
22,Net Income,129.52,25.75,158.03,9.74,153.29,-52.63,-41.72,846.8,-223.89,73.91,Upgrade
23,Net Income to Common,129.52,25.75,158.03,9.74,153.29,-52.63,-41.72,846.8,-223.89,73.91,Upgrade
24,Net Income Growth,-18.04%,164.29%,3.09%,-,-,-,-,1045.68%,-,-,Upgrade
25,Shares Outstanding (Basic),1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,Upgrade
26,Shares Outstanding (Diluted),1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,Upgrade
27,EPS (Basic),0.13,0.03,0.16,0.01,0.15,-0.05,-0.04,0.84,-0.22,0.07,Upgrade
28,EPS (Diluted),0.13,0.03,0.16,0.01,0.15,-0.05,-0.04,0.84,-0.22,0.07,Upgrade
29,EPS Growth,-18.04%,164.30%,3.09%,-,-,-,-,1045.69%,-,-,Upgrade
30,Free Cash Flow,82.36,240.55,94.25,56.26,84.5,-422.71,-519.72,-45.43,88.18,-69.47,Upgrade
31,Free Cash Flow Per Share,0.08,0.24,0.09,0.06,0.08,-0.42,-0.51,-0.04,0.09,-0.07,Upgrade
32,Operating Margin,6.25%,-5.45%,9.60%,-7.19%,14.47%,-9.14%,-8.98%,-36.36%,-18.62%,-20.48%,Upgrade
33,Profit Margin,7.91%,1.77%,13.23%,0.83%,12.92%,-5.55%,-4.83%,109.40%,-60.88%,10.53%,Upgrade
34,Free Cash Flow Margin,5.03%,16.52%,7.89%,4.79%,7.12%,-44.54%,-60.14%,-5.87%,23.98%,-9.90%,Upgrade
35,EBITDA,138.13,-91.21,152.38,-45.11,193.74,-84.9,-29.39,-230.79,-20.38,-85.09,Upgrade
36,D&A For EBITDA,35.69,-11.81,37.69,39.4,22.03,1.82,48.24,50.66,48.09,58.71,Upgrade
37,EBIT,102.44,-79.4,114.69,-84.51,171.71,-86.71,-77.62,-281.45,-68.47,-143.8,Upgrade
