,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,182,181,195,186,128,268,278,384,435,219,303,Upgrade
1,Market Cap Growth,-2.72%,-2.72%,51.97%,-30.57%,-53.82%,-30.26%,-36.05%,75.12%,43.33%,-65.00%,-48.28%,Upgrade
2,Enterprise Value,2165,1983,2437,2333,2741,2258,4787,4203,5840,5235,7128,Upgrade
3,Last Close Price,0.18,0.18,0.19,0.18,0.13,0.27,0.28,0.38,0.43,0.22,0.30,Upgrade
4,PE Ratio,1.09,1.08,0.96,1.03,0.70,2.27,-,-,0.59,-,-1.95,Upgrade
5,Forward PE,-,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,Upgrade
6,PS Ratio,0.05,0.05,0.07,0.07,0.05,0.11,0.12,0.20,0.32,0.19,0.23,Upgrade
7,PB Ratio,0.14,0.14,0.16,0.16,0.12,0.25,0.27,0.38,0.43,-0.90,4.93,Upgrade
8,P/TBV Ratio,0.14,0.14,0.16,0.16,0.12,0.25,0.27,0.38,0.43,-,4.93,Upgrade
9,P/FCF Ratio,0.52,0.52,0.53,1.14,0.81,-0.68,-,-,-,10.69,-,Upgrade
10,P/OCF Ratio,0.41,0.41,0.41,0.94,0.74,-0.81,-,-,-,2.49,-,Upgrade
11,EV/Sales Ratio,0.65,0.60,0.83,0.91,1.03,0.90,2.15,2.13,4.31,4.46,5.34,Upgrade
12,EV/EBITDA Ratio,32.81,39.34,-,20.13,-,17.71,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,87.43,80.09,-,71.55,-,22.68,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,6.24,5.72,6.61,14.34,17.23,-5.70,-,-,-,255.02,-,Upgrade
15,Debt / Equity Ratio,1.61,1.61,1.76,2.01,2.33,2.46,2.74,4.61,4.47,-22.27,94.38,Upgrade
16,Debt / FCF Ratio,5.95,5.95,5.67,14.37,15.39,-6.65,-,-,-,264.03,-,Upgrade
17,Return on Capital Employed (ROCE),1.09%,1.09%,-,1.06%,-,2.61%,-,-,-,-,-,Upgrade
18,Earnings Yield,91.66%,92.17%,103.75%,97.44%,143.53%,44.00%,-41.65%,251.99%,170.14%,-74.99%,-51.22%,Upgrade
19,FCF Yield,190.63%,191.70%,189.01%,87.41%,123.91%,-147.85%,-416.03%,-176.89%,11.68%,9.36%,176.41%,Upgrade
