,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,1228,1803,-412.29,1450,883.03,1428,1553,1887,1706,1209,433.52,1777,1722,1823,2568,2228,3052,1835,2209,1576,Upgrade
1,Total Interest Expense,875.14,876.86,911.2,956.15,891.92,800.4,768.74,752.17,783.38,775.36,749.83,798.04,741.2,679.05,768.94,738.21,746.32,723.78,829.45,829,Upgrade
2,Net Interest Income,352.89,926.38,-1323,494.12,-8.89,627.27,784.19,1135,922.71,433.35,-316.31,978.94,981.14,1144,1799,1489,2305,1112,1380,746.96,Upgrade
3,Gain on Sale of Investments (Rev),964.14,243.24,1938,-281.45,20.11,91.23,754.46,518.66,-779.89,1009,-483.91,1277,-401.63,166.73,-439.39,-452.86,-450.67,1425,-898.16,410.79,Upgrade
4,Other Revenue,2093,1845,1727,1618,1823,2001,2501,1732,2138,1838,2187,2618,3325,3313,3961,2985,3323,2118,3019,2256,Upgrade
5,Revenue Before Loan Losses,3410,3014,2342,1831,1834,2719,4040,3385,2281,3280,1387,4875,3904,4623,5321,4022,5177,4655,3501,3414,Upgrade
6,Provision for Loan Losses,12.37,-12.37,-,7.67,-0.27,0.27,-,40.31,-16.47,16.47,-,44.76,-43.21,43.21,-,438.05,-268.32,268.32,-,568.57,Upgrade
7,Revenue,3397,3027,2342,1823,1835,2719,4040,3345,2297,3263,1387,4830,3947,4580,5321,3584,5446,4386,3501,2845,Upgrade
8,Revenue Growth (YoY),85.18%,11.32%,-42.03%,-45.50%,-20.14%,-16.68%,191.26%,-30.74%,-41.80%,-28.75%,-73.93%,34.77%,-27.52%,4.42%,51.98%,25.95%,45.78%,38.63%,-6.19%,62.48%,Upgrade
9,Cost of Services Provided,1860,1575,1342,974.81,1702,985.9,2138,1968,1312,1374,950.18,2642,1363,2041,2066,1222,2219,2130,1218,1776,Upgrade
10,Other Operating Expenses,1014,649.01,575.78,279.25,438.9,370.08,772.59,104.35,332.59,249.8,176.03,665.87,639.95,579.2,1310,1100,617.96,740.97,1521,793.03,Upgrade
11,Total Operating Expenses,2867,2225,1920,1264,2132,1377,2894,2023,1696,1597,1157,3237,2077,2534,3464,1992,3161,2624,2999,2588,Upgrade
12,Operating Income,530.19,801.1,421.95,558.61,-297.37,1342,1146,1323,601.37,1667,230.31,1593,1871,2046,1857,1592,2285,1762,502.12,257.25,Upgrade
13,Currency Exchange Gains,5.16,-0.94,-0.31,11.31,2.59,-15.01,16.4,7.29,-24.43,-27.26,9.47,12.57,11.73,11.93,11.48,25.74,23.93,-0.96,-21.92,-34.51,Upgrade
14,Other Non-Operating Income (Expenses),-,-,-,-,76.75,63.42,112.2,-308.87,274.23,-255.89,290.53,4.55,-21.84,-155.27,172.56,-176.36,3.3,24.23,127.16,-175.61,Upgrade
15,EBT Excluding Unusual Items,535.35,800.17,421.64,569.92,-218.03,1391,1274,1021,851.17,1383,530.32,1610,1861,1903,2041,1442,2312,1786,607.35,47.12,Upgrade
16,Asset Writedown,0.27,-2.26,2.26,0.87,-0.87,1.72,-1.72,-5.25,5.25,7.52,-7.52,-19.71,19.71,-15.84,15.84,22.03,-22.03,178.14,-178.14,50.75,Upgrade
