,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13794,10804,12598,69479,12843,13302,14674,80352,27947,16698,17403,15663,15664,14117,13927,14958,16608,15295,19955,22100,Upgrade
1,Short-Term Investments,72727,54712,52997,11708,69528,67374,68247,10008,64580,66076,63587,57864,58917,51600,50730,38519,37370,40944,39972,34165,Upgrade
2,Trading Asset Securities,78779,69593,81126,61568,84083,54557,66389,44624,75132,47791,65023,35127,58152,34997,53911,31384,48394,31297,50487,34132,Upgrade
3,Accounts Receivable,26918,28172,28372,30839,29473,30847,30353,29633,28906,31153,31494,35482,32674,36005,30780,31963,30737,23868,19722,21441,Upgrade
4,Other Receivables,1965,944.72,2465,917.92,1778,1043,2041,975.48,1877,1176,1889,947.56,2388,418.46,2367,38.04,1756,386.21,2410,1180,Upgrade
5,"Property, Plant & Equipment",1522,1586,1541,1548,1458,1444,1468,1559,1500,1576,1642,1656,1652,1544,1573,651.69,633.78,638.07,586.38,606.7,Upgrade
6,Goodwill,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,Upgrade
7,Other Intangible Assets,329.63,372.5,420.04,479.39,339.79,358.72,386.25,432.78,302.74,315.92,321.28,362.43,233.17,223.68,245.79,259.15,175.87,171.89,196.42,200.17,Upgrade
8,Investments in Debt & Equity Securities,64617,10448,46117,5482,44123,5722,35021,6500,23803,6273,21245,4942,21777,2934,20913,7623,23128,7725,24708,7604,Upgrade
9,Other Current Assets,22698,38683,18000,45981,25714,48194,16476,39908,22199,44317,17680,41966,19629,40316,14598,33447,13920,27684,11032,27153,Upgrade
10,Long-Term Deferred Tax Assets,1344,1179,1140,1091,1039,784.16,1013,988.22,876.91,802.19,1244,1150,976.39,931.38,1207,1109,1134,958.6,1290,1037,Upgrade
11,Other Long-Term Assets,6075,48322,7065,44051,7271,37462,6914,30575,6472,21673,6486,21941,3201,20557,3769,21055,2953,18044,3056,19847,Upgrade
12,Total Assets,290781,265612,251854,273611,277661,261324,242994,245859,253607,238201,228027,217463,215275,204160,194033,181020,176822,167705,173426,170575,Upgrade
13,Accounts Payable,17723,0.39,-,0.39,20594,-,16547,0.4,10532,0.4,7249,0.4,-,-,4673,0.4,-,-,-,-,Upgrade
14,Accrued Expenses,84276,59872,59832,68045,78473,76524,71827,77426,75923,77098,73271,68217,67359,63331,58927,51250,48963,47148,45267,39226,Upgrade
15,Short-Term Debt,67089,59542,47194,57772,63001,54203,44780,39221,39692,38913,39746,40625,47308,43174,38267,38890,36012,32903,34366,38528,Upgrade
16,Current Portion of Long-Term Debt,-,22774,-,25568,-,14034,-,17514,-,25925,-,15520,-,16438,-,20991,-,17452,-,8768,Upgrade
17,Current Portion of Leases,-,256.73,-,250.85,-,255.52,-,267.2,-,282.21,-,267.68,-,257.95,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,2342,3884,2440,3143,2559,4593,2726,3679,2282,3040,2025,3913,2531,4654,2502,3543,2442,3921,3539,4878,Upgrade
19,Long-Term Debt,55973,39071,59292,36740,53445,33845,47447,34842,65290,37478,57180,37362,45560,28544,43910,22184,44932,25039,47326,39607,Upgrade
20,Long-Term Leases,592.53,357.5,528.61,313.69,625.16,369.25,650.31,433.07,747.42,518.37,855.51,579.32,916.05,639.6,902.85,-,-,-,-,-,Upgrade
21,Long-Term Unearned Revenue,98.61,95.94,104.8,96.13,102.01,91.18,76.69,83.72,82.14,77.96,75.03,71.52,67.89,66.45,71.61,63.52,55.74,43.22,42.92,-,Upgrade
22,Long-Term Deferred Tax Liabilities,69.83,40.56,87.2,119.82,155.4,202.06,211.48,165.44,139.13,165.31,154.56,222.7,104.17,47.82,27.48,25.8,59.77,14.91,15.26,10.81,Upgrade
23,Other Long-Term Liabilities,546.05,18014,20575,20446,1105,18695,348.38,15085,594.53,7140,587.78,4158,6277,3680,532.48,2217,2918,2210,4271,1738,Upgrade
24,Total Liabilities,228945,204065,190266,212641,220279,203152,185112,189022,195585,190924,182315,172108,171302,161539,151734,140184,136870,129337,136065,133531,Upgrade
25,Common Stock,8636,8636,8636,8636,8636,8636,8636,8636,8636,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,Upgrade
26,Additional Paid-In Capital,22576,22573,22562,22560,22551,22544,22479,22472,22464,14377,14377,14377,14377,14377,14377,14377,14375,14375,14375,14375,Upgrade
27,Retained Earnings,22089,21710,22061,21735,21355,21574,21729,20929,21627,21220,20003,19847,18627,17543,17504,16309,15335,13925,13113,12862,Upgrade
28,Comprehensive Income & Other,3642,3684,3559,3440,392.48,468.21,261.73,227.5,543.15,388.5,209.41,269.29,263.63,228.76,252.1,356.09,457.61,556.33,542.9,498.73,Upgrade
29,Total Common Equity,56943,56603,56818,56372,52935,53222,53106,52265,53271,42683,41286,41189,39964,38845,38830,37739,36863,35553,34727,34432,Upgrade
30,Minority Interest,4893,4944,4770,4599,4447,4950,4776,4573,4752,4594,4426,4166,4009,3776,3469,3097,3089,2815,2634,2611,Upgrade
31,Shareholders' Equity,61836,61547,61588,60971,57382,58172,57882,56837,58022,47277,45712,45355,43973,42621,42299,40835,39952,38368,37361,37044,Upgrade
32,Total Liabilities & Equity,290781,265612,251854,273611,277661,261324,242994,245859,253607,238201,228027,217463,215275,204160,194033,181020,176822,167705,173426,170575,Upgrade
33,Total Debt,123655,122002,107015,120644,117071,102706,92877,92277,105730,103117,97782,94353,93784,89053,83080,82065,80945,75395,81692,86903,Upgrade
34,Net Cash (Debt),41645,13108,39707,22111,49382,32528,56432,42708,61929,27447,48231,14300,38949,11661,35488,2795,21426,12141,28722,3494,Upgrade
35,Net Cash Growth,-15.67%,-59.70%,-29.64%,-48.23%,-20.26%,18.51%,17.00%,198.65%,59.00%,135.38%,35.91%,411.57%,81.78%,-3.96%,23.55%,-20.00%,26.56%,107.02%,68.59%,-,Upgrade
36,Net Cash Per Share,4.06,1.66,4.23,2.56,5.72,3.77,6.53,4.56,8.43,4.28,6.91,1.83,5.82,1.74,5.30,0.42,3.20,1.81,4.29,0.53,Upgrade
37,Filing Date Shares Outstanding,8636,8636,8636,8636,8636,8636,8636,8636,8636,8636,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,Upgrade
38,Total Common Shares Outstanding,8636,8636,8636,8636,8636,8636,8636,8636,8636,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,Upgrade
39,Working Capital,45217,57149,85881,65984,58572,65650,61802,67297,91908,62009,73614,57621,69047,49519,60024,34672,59880,38186,59167,49160,Upgrade
40,Book Value Per Share,6.25,6.21,6.23,6.18,6.13,6.16,6.15,6.05,6.17,6.37,6.17,6.15,5.97,5.80,5.80,5.64,5.50,5.31,5.19,5.14,Upgrade
41,Tangible Book Value,56601,56218,56385,55880,52583,52851,52707,51820,52956,42354,40952,40815,39718,38609,38572,37467,36675,35368,34518,34220,Upgrade
42,Tangible Book Value Per Share,6.21,6.16,6.18,6.12,6.09,6.12,6.10,6.00,6.13,6.32,6.12,6.09,5.93,5.77,5.76,5.59,5.48,5.28,5.15,5.11,Upgrade
