,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1050,1100,1157,1048,1117,1177,1216,1004,992.15,971.16,1051,821.48,1050,1174,1219,1215,1266,998.94,1064,1138,Upgrade
1,Other Revenue,-71.57,71.57,-,111.54,-36.42,36.42,-,83.45,-45.01,45.01,-,150.69,-89.05,89.05,-,142.33,-59,59,-,166.38,Upgrade
2,Revenue,978.05,1172,1157,1160,1081,1214,1216,1088,947.15,1016,1051,972.17,960.9,1263,1219,1357,1207,1058,1064,1304,Upgrade
3,Revenue Growth (YoY),-9.48%,-3.43%,-4.89%,6.62%,14.08%,19.42%,15.72%,11.90%,-1.43%,-19.55%,-13.75%,-28.37%,-20.36%,19.39%,14.54%,4.04%,11.10%,-13.83%,-18.13%,-2.76%,Upgrade
4,Cost of Revenue,881.77,1134,1043,1141,979.2,1170,1083,1015,851.49,996.02,929.98,884.66,893.83,1144,1087,1303,1018,937.19,908.17,1119,Upgrade
5,Gross Profit,96.28,37.6,114.02,18.43,101.31,43.29,133.74,72.55,95.65,20.14,121.18,87.51,67.07,118.91,131.31,53.9,188.55,120.75,155.76,185.63,Upgrade
6,"Selling, General & Admin",91.39,80.54,86.07,115.51,88.73,73.2,69.74,73.7,73.51,56.98,64.39,88.02,75.18,66.02,72.94,95.82,81.08,81.02,81.87,97.16,Upgrade
7,Research & Development,25.14,23.29,24.23,23.88,22.02,24.27,22.12,16.74,21.93,23.24,29.89,32.03,37,28.34,29.04,27.2,31.25,28.32,30.25,22.13,Upgrade
8,Other Operating Expenses,-6.43,1.32,9.27,0.37,-0.25,1.6,2.25,32.14,-0.05,0.44,-3.8,22.34,0.19,1.99,0.92,39.19,-15.5,2.51,3.96,18.29,Upgrade
9,Operating Expenses,102,110.64,123.78,139.12,110.13,100.56,99.6,130.13,84.19,79.11,97.44,152.21,103.96,92.63,111.51,140.63,120.95,120.27,116.74,161.19,Upgrade
10,Operating Income,-5.72,-73.04,-9.76,-120.7,-8.82,-57.27,34.13,-57.58,11.47,-58.96,23.74,-64.7,-36.89,26.28,19.8,-86.73,67.6,0.48,39.02,24.44,Upgrade
11,Interest Expense,-24.47,-21.49,-17.43,-20.28,-19.77,-17.43,-13.46,-15.72,-12.9,-15.2,-18.81,-21.25,-23.07,-26.29,-20.02,-26.93,-32.11,-26.35,-25.97,-26.71,Upgrade
12,Interest & Investment Income,7.63,-,7.09,8.61,5.82,1.79,4.2,2.33,18.08,9.33,1.63,16.8,11.14,28.5,16.45,104.81,6.11,5.58,5.18,27.31,Upgrade
13,Currency Exchange Gain (Loss),0.24,-0.24,-,12.47,-13.71,13.71,-,25.69,-12.75,12.75,-,-8.05,3.02,-3.02,-,-20.87,-2.95,2.95,-,1.7,Upgrade
14,Other Non Operating Income (Expenses),1.07,-0.64,-1.28,-10.4,10.29,1.7,-2.65,-27.67,25.86,-0.16,0.17,1.04,2.8,-2.87,0.82,3.56,-4.52,-7.6,2.5,-4.61,Upgrade
15,EBT Excluding Unusual Items,-21.25,-95.4,-21.38,-130.3,-26.19,-57.49,22.24,-72.95,29.76,-52.24,6.73,-76.16,-43.01,22.59,17.05,-26.17,34.13,-24.94,20.73,22.13,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.49,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,0.01,-0.06,9.66,-2.44,-7.92,-0.88,1.62,-,1.18,-1.18,-,-,-4.7,-6.56,42.25,0.12,-8.34,-24.08,12.21,Upgrade
18,Gain (Loss) on Sale of Assets,0.1,0.43,0.04,-0.2,0.12,0.07,-0.22,0.03,-0.24,0.07,0,0.11,0.33,-1.44,-,-3.16,0.12,0.13,0.31,-0.69,Upgrade
19,Asset Writedown,-44.38,28.86,-28.9,22.52,-22.52,18.07,-18.07,25.41,-25.41,21.28,-21.28,-41.84,5.54,-0.78,0.65,14.63,-14.76,4.73,-4.75,9.22,Upgrade
20,Other Unusual Items,-7.98,-0.03,8.01,2.08,-0.01,0.01,-,32.99,-0.15,0.15,-,30.97,-1.23,1.23,-,33.66,-0.34,0.34,-,34.55,Upgrade
21,Pretax Income,-73.52,-66.13,-42.29,-94.99,-51.2,-47.1,3.07,-12.9,3.92,-29.51,-15.73,-86.92,-39.6,18.14,11.14,53.74,19.17,-27.99,-7.79,77.41,Upgrade
22,Income Tax Expense,1.83,1.01,1.64,-3.26,1.02,1.9,2.56,-3.91,3.3,12.12,3.06,-23.23,-0.06,6.48,6.74,5.04,2.61,1.11,6.85,4.59,Upgrade
