,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3646,3479,3035,3843,4976,5637,7864,6632,6553,3456,3710,3390,2334,2225,2707,2685,1761,2111,2733,3141,3476,Upgrade
1,Market Cap Growth,-38.29%,-38.29%,-61.40%,-42.05%,-24.06%,63.12%,111.98%,95.64%,180.72%,55.31%,37.06%,26.26%,32.59%,5.39%,-0.96%,-14.54%,-49.35%,-58.55%,-51.28%,-54.97%,-35.90%,Upgrade
2,Enterprise Value,4208,4005,3544,4260,5394,6196,8367,9879,9800,6981,6952,6665,5609,5750,5956,5961,5037,5609,5969,6487,6821,Upgrade
3,Last Close Price,3.70,3.53,3.08,3.90,5.05,5.72,7.98,6.73,6.65,7.89,8.47,7.74,5.33,5.08,6.18,6.13,4.02,4.82,6.24,7.17,7.94,Upgrade
4,PE Ratio,-,-35.29,-,-,-,-,-,-,12.67,-,-,-,-,-,-,-,-,-,-,-,56.83,Upgrade
5,PS Ratio,1.65,1.50,1.28,1.56,1.93,2.20,3.13,2.76,2.68,1.37,1.33,1.14,0.81,0.81,1.07,1.09,0.72,0.80,0.98,1.08,1.13,Upgrade
6,PB Ratio,3.96,3.78,3.31,4.14,5.21,5.53,7.64,6.38,6.25,-1.79,-2.16,-2.21,-1.72,-9.61,-25.52,-375.30,31.46,3.12,3.86,4.31,4.31,Upgrade
7,P/TBV Ratio,4.23,4.23,3.72,4.64,5.83,6.15,8.50,7.09,6.98,-,-,-,-,-,-,-,-,-,105.38,71.98,29.42,Upgrade
8,P/FCF Ratio,-,-19.16,-,-73.35,-,-,-122.02,-,-,-152.25,-,-,-529.33,-,64.78,-,18.57,12.29,11.90,-,13.49,Upgrade
