,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Oct '21 Oct 1, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,250.2,309.95,301.31,311.35,281.54,199.12,340.21,296.28,625.14,203.53,187.38,235.23,235.23,-,-,309.73,309.73,161.56,91.8,163.11,Upgrade
1,Trading Asset Securities,40.08,39.17,41.14,47.19,20.76,113.3,58.23,168.08,28.08,9.23,9.26,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,290.27,349.12,342.45,358.53,302.3,312.42,398.44,464.36,653.22,212.76,196.64,235.23,235.23,-,309.73,309.73,309.73,161.56,91.8,163.11,Upgrade
3,Cash Growth,-3.98%,11.75%,-14.05%,-22.79%,-53.72%,46.84%,102.63%,97.41%,177.70%,-,-36.51%,-24.05%,-24.05%,-,237.40%,89.89%,361.63%,-13.63%,61.91%,14.71%,Upgrade
4,Accounts Receivable,1647,1647,1547,1629,1644,1648,1535,1605,1533,1562,1512,1559,1559,-,-,355.69,355.69,324.95,163.97,624.58,Upgrade
5,Other Receivables,16.27,6.52,23.17,18.02,23.45,5.99,12.22,16.38,20.81,3.85,25.48,21.87,21.87,-,-,15.95,15.95,866.17,992.77,44.46,Upgrade
6,Receivables,1663,1654,1570,1647,1667,1654,1547,1622,1554,1565,1538,1581,1581,-,-,371.64,371.64,1191,1157,669.04,Upgrade
7,Inventory,219.16,215.18,205.86,202.85,200.75,202.51,200.83,194.56,166.67,158.03,150.02,146.93,146.93,-,-,122.41,122.41,121.44,94.58,643.37,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.64,2.64,3.42,12.94,3.92,Upgrade
9,Other Current Assets,25.29,35.63,16.51,22.73,16.05,26.5,15.44,17.74,16.51,33.93,17.91,24.01,24.01,-,-,991.9,991.9,27.67,30.83,65.86,Upgrade
10,Total Current Assets,2198,2254,2135,2231,2186,2195,2162,2298,2390,1970,1903,1987,1987,-,-,1798,1798,1505,1387,1545,Upgrade
