,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,486.95,457.1,432.75,621.18,475.39,349.85,397,346.16,700.8,490.69,807.87,2465,1756,573.37,888.82,201.63,1161,1009,1535,749.14,Upgrade
1,Other Revenue,-44.23,44.23,-,107.72,-56.58,56.58,-,222.86,-133.03,133.03,-,364.53,-232.21,232.21,-,486.64,-287.94,287.94,-,646.98,Upgrade
2,Revenue,442.72,501.33,432.75,728.89,418.81,406.43,397,569.02,567.77,623.73,807.87,2829,1524,805.57,888.82,688.27,873.06,1297,1535,1396,Upgrade
3,Revenue Growth (YoY),5.71%,23.35%,9.01%,28.10%,-26.23%,-34.84%,-50.86%,-79.89%,-62.74%,-22.57%,-9.11%,311.04%,74.54%,-37.88%,-42.10%,-50.70%,-70.57%,27.75%,76.46%,-45.25%,Upgrade
4,Cost of Revenue,290.37,340.24,284.42,465.85,269.41,222.65,221.19,657.72,301.53,422.52,538.76,2381,898.08,567.77,495.45,1273,346.44,715.48,1059,1720,Upgrade
5,Gross Profit,152.34,161.09,148.32,263.05,149.41,183.77,175.8,-88.7,266.24,201.21,269.11,448.11,625.76,237.81,393.37,-584.91,526.62,581.42,475.89,-323.43,Upgrade
6,"Selling, General & Admin",82.22,89.64,87.51,128.02,108.07,112.96,104.34,197.91,107.03,133.65,127.42,241.58,162.55,153.14,221.78,121.54,351.35,211.96,228.92,334.71,Upgrade
7,Other Operating Expenses,14.93,26.2,16.75,-66.58,8.53,11.9,13.03,106.69,22.47,49.97,60.01,233.57,131.88,34.59,50.92,201.37,100.17,132.04,143.32,277.32,Upgrade
8,Operating Expenses,117.03,114.81,104.84,59.25,116.63,124.25,117.81,299.44,141.88,183.76,190.42,471.22,297,184.55,272.31,321.18,455.37,341.81,372.02,637.43,Upgrade
