,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,799.41,774.52,836.1,765.96,570.85,700.96,533.31,569.22,498.6,454.59,480.29,551.89,642.72,759.98,1199,1296,1325,1591,1161,2010,Upgrade
1,Cash & Short-Term Investments,799.41,774.52,836.1,765.96,570.85,700.96,533.31,569.22,498.6,454.59,480.29,551.89,642.72,759.98,1199,1296,1325,1591,1161,2010,Upgrade
2,Cash Growth,40.04%,10.49%,56.78%,34.56%,14.49%,54.20%,11.04%,3.14%,-22.42%,-40.18%,-59.93%,-57.42%,-51.50%,-52.23%,3.25%,-35.52%,-37.05%,-14.77%,-46.62%,-24.75%,Upgrade
3,Accounts Receivable,241.38,230.6,232.06,223.04,281.66,274.32,291.46,259.05,333.74,344.08,278.2,265.12,292.59,289.33,254.64,244.94,295.34,319.28,424.45,295.14,Upgrade
4,Other Receivables,544.24,712.66,755.73,735.21,617.19,686.68,972.28,668.02,1230,5150,1436,1364,1340,5058,2881,2461,3164,3647,4769,2850,Upgrade
5,Receivables,785.62,943.26,987.78,958.24,898.86,961,1264,927.06,1564,5494,1715,1629,1632,5347,3135,2706,3460,3966,5193,3145,Upgrade
6,Inventory,1598,1630,1729,1756,564.32,556.24,563.55,1989,6005,6200,17186,17301,20748,21612,43453,46014,46734,47679,47592,51935,Upgrade
7,Other Current Assets,55.16,52.56,59.82,45.16,2530,2473,2453,1276,233.39,228.57,546.96,535.07,683.12,791.7,938.98,1009,806.57,798.3,814.14,767.59,Upgrade
8,Total Current Assets,3238,3401,3613,3526,4564,4691,4813,4761,8300,12377,19928,20018,23706,28510,48726,51025,52326,54034,54760,57857,Upgrade
9,"Property, Plant & Equipment",2332,2409,2487,2563,2419,2494,2590,2664,2544,2601,2659,2723,2709,2763,3462,3103,2691,2615,2631,2647,Upgrade
10,Long-Term Investments,559.59,561.04,468.14,590.68,724.42,728.83,599.36,711.51,576.95,651.79,749.89,706.01,996.21,1050,1232,1152,1639,1396,2066,1456,Upgrade
11,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35,0.35,0.35,0.35,0.35,0.35,Upgrade
12,Other Intangible Assets,2.97,3.67,4.31,4.99,5.09,5.75,6.36,7.3,8.1,8.44,9.31,10.04,10.83,11.64,403.61,408.35,412.27,416.89,412.98,416.31,Upgrade
13,Long-Term Deferred Tax Assets,408.76,434.54,452.3,640.53,565.29,578.94,254.88,337.48,518.84,513.11,776.55,764.08,787.69,949.51,970.65,924.2,1044,1112,1051,1144,Upgrade
