,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,30702,19632,19312,21938,30172,19654,24122,28814,31323,22718,20112,24157,23035,15726,14028,21801,19646,8610,6474,9822,Upgrade
1,Other Revenue,-1439,1439,-,2688,-1397,1397,-,1927,-774.14,774.14,-,1275,-533.75,533.75,-,1211,-488.79,488.79,-,1191,Upgrade
2,Revenue,29264,21070,19312,24626,28775,21050,24122,30742,30549,23492,20112,25432,22501,16260,14028,23012,19157,9099,6474,11013,Upgrade
3,Revenue Growth (YoY),1.70%,0.10%,-19.94%,-19.89%,-5.81%,-10.39%,19.94%,20.88%,35.77%,44.48%,43.37%,10.52%,17.46%,78.70%,116.68%,108.95%,81.44%,15.61%,13.47%,32.65%,Upgrade
4,Cost of Revenue,25854,18285,17536,22319,25800,19494,22439,30027,26312,20745,17353,22416,19045,13962,11986,20016,15765,7534,5294,9593,Upgrade
5,Gross Profit,3409,2786,1776,2307,2976,1556,1683,715.06,4237,2747,2759,3016,3457,2298,2042,2996,3393,1565,1180,1421,Upgrade
6,"Selling, General & Admin",703.16,624.56,608.85,927.82,759.27,346.17,697.71,804.52,746.6,677.04,614.65,600.9,644.32,533.81,617.5,841.51,601.39,310.95,351.94,359.02,Upgrade
7,Research & Development,1306,1208,824.88,1373,1300,1081,961.49,1735,1555,821.94,1114,1677,952.51,835.64,704.7,1381,1072,634.84,338.06,686.1,Upgrade
8,Other Operating Expenses,-88.88,62.83,68.77,251.36,23.47,-33.74,-38.37,356.53,-65.88,-58.76,13.22,327.3,-79.43,-23.09,-2.89,190.13,2.74,-2.19,16.22,212.11,Upgrade
9,Operating Expenses,1957,1932,1452,2508,2125,1405,1592,2857,2324,1448,1702,2647,1536,1324,1300,2405,1730,951.51,674.01,1266,Upgrade
10,Operating Income,1453,853.96,323.91,-201.48,850.9,151.11,90.43,-2142,1913,1298,1057,369.22,1920,973.75,741.62,590.93,1663,613.83,505.94,154.53,Upgrade
11,Interest Expense,-108.35,-142.32,-144.21,-158.4,-143.62,-136.46,-106.21,-296.35,-83.85,-61.63,-66.13,-71.83,-47.02,-39.22,-51.56,-66.93,-80.18,-75.96,-62.38,-52.57,Upgrade
12,Interest & Investment Income,97.46,95.75,139.88,81.78,70.55,58.51,68.83,-,272.61,14.67,106.49,147.05,160.98,149.94,102.76,86.68,81.2,-,18.63,5.03,Upgrade
13,Currency Exchange Gain (Loss),-76.46,76.46,-,10.28,-281.58,281.58,-,21.27,-92.04,92.04,-,-27.31,33.09,-33.09,-,-214.01,16.36,-16.36,-,-95.93,Upgrade
14,Other Non Operating Income (Expenses),8.16,14.37,-31.22,-60.45,73.46,8.6,-28.15,-161.66,123.98,-1.99,-13.92,25.32,-45.08,-11.57,-0.8,105.98,-119.73,1.1,-26.55,35.85,Upgrade
15,EBT Excluding Unusual Items,1373,898.21,288.37,-328.27,569.7,363.34,24.91,-2579,2134,1341,1083,442.44,2022,1040,792.02,502.66,1560,522.61,435.64,46.91,Upgrade
16,Gain (Loss) on Sale of Investments,213.68,-93.38,79.8,33.49,145.05,-170.55,34.53,-2.13,-14.35,-57.21,-19.64,-64.82,-197.43,-150.35,363.75,208.19,-65.28,68.3,-50.99,86.1,Upgrade
