,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,16288,15477,16894,14737,12803,12946,12431,12683,12191,11464,10130,10049,10222,10700,7504,7788,5280,6145,3419,3613,Upgrade
1,Short-Term Investments,-,1530,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,728.8,657.42,547.14,587.45,492.55,354.72,350.54,338.66,363.95,117.6,93.64,119.27,215.38,422.61,1387,250.79,84.88,77.74,19.45,46.91,Upgrade
3,Cash & Short-Term Investments,17016,17665,17441,15325,13296,13301,12782,13022,12555,11581,10224,10168,10438,11123,8892,8039,5365,6222,3439,3660,Upgrade
4,Cash Growth,27.98%,32.81%,36.45%,17.69%,5.90%,14.84%,25.02%,28.07%,20.29%,4.12%,14.98%,26.48%,94.54%,78.76%,158.57%,119.66%,73.73%,99.43%,65.79%,50.99%,Upgrade
5,Accounts Receivable,14649,11192,7393,12573,17195,13088,11424,14444,18295,9067,7887,11964,7940,6136,8301,10045,11084,5796,4936,8147,Upgrade
6,Other Receivables,79.63,75.21,77.67,89.26,88.68,95.1,100.96,96.44,112.52,118.12,265.49,374.67,206.68,232.18,75.65,56.28,86.47,10.41,76.6,60.25,Upgrade
7,Receivables,14728,11267,7470,12662,17284,13184,11525,14541,18407,9185,8152,12339,8146,6368,8377,10101,11171,5807,5012,8207,Upgrade
8,Inventory,14289,11889,11734,10795,14245,11903,12782,17349,18982,15489,12789,12082,13074,9322,9431,9171,12262,9566,7352,5296,Upgrade
9,Other Current Assets,3135,877.13,1194,1259,1067,1210,1007,651.95,932.81,572.78,622.53,573.32,1178,891.65,776.74,818.42,1050,961.21,685.87,540.6,Upgrade
10,Total Current Assets,49169,41698,37839,40041,45891,39597,38096,45563,50877,36829,31788,35162,32836,27705,27476,28129,29848,22556,16489,17704,Upgrade
11,"Property, Plant & Equipment",23456,23681,24360,24992,24285,24524,24332,24464,23106,21642,21096,20581,19452,17803,17149,16753,15478,14117,13755,13042,Upgrade
12,Long-Term Investments,1731,2782,1638,1674,1833,1906,1962,1379,1219,1484,1206,1227,831.65,799.04,701.6,694.72,606.17,607.9,607.64,606.38,Upgrade
13,Goodwill,605.03,605.03,605.03,605.03,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,17.83,17.83,Upgrade
14,Other Intangible Assets,3202,3072,3384,3280,3163,3163,2674,2721,2883,2540,2626,2763,2583,2601,2713,2730,2559,2398,2405,2397,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,0.12,-,0.12,-,0.06,-,0.12,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,1568,1613,1609,1609,1594,1647,1590,1462,528.47,595.72,476.43,495.12,228.61,248.52,286.48,275.56,226.42,219.14,191.63,197.68,Upgrade
