,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,35928,38008,37023,39977,44008,29642,34556,32214,30070,20705,34576,23497,23340,23832,32027,27103,23827,20451,11564,24200,Upgrade
1,Other Revenue,-1691,1691,-,3115,-1294,1294,-,3688,-1292,1292,-,2446,-925.17,925.17,-,1621,-766.7,766.7,-,1280,Upgrade
2,Revenue,34237,39699,37023,43091,42714,30936,34556,35901,28778,21998,34576,25942,22415,24757,32027,28724,23060,21218,11564,25480,Upgrade
3,Revenue Growth (YoY),-19.85%,28.33%,7.14%,20.03%,48.43%,40.63%,-0.06%,38.39%,28.39%,-11.15%,7.96%,-9.68%,-2.80%,16.68%,176.96%,12.73%,51.32%,53.00%,-27.76%,54.92%,Upgrade
4,Cost of Revenue,28728,34584,31687,34914,35359,26757,28143,28686,22576,17151,28281,21224,18442,20654,27508,23062,19580,19281,10505,20661,Upgrade
5,Gross Profit,5509,5115,5336,8178,7355,4179,6413,7215,6202,4846,6295,4718,3973,4104,4519,5662,3480,1937,1059,4819,Upgrade
6,"Selling, General & Admin",2732,2168,3337,2711,3077,1909,2643,1558,2643,2448,2021,2065,1717,2108,2255,3214,1947,1368,1049,2481,Upgrade
7,Research & Development,1544,1368,1544,1437,1578,1602,1362,873.38,1510,970.76,961.53,1430,589.32,785.19,710.39,723.87,741.42,727.06,696.52,942.29,Upgrade
8,Other Operating Expenses,627,1037,1044,1356,1170,761.37,766.81,1607,735.6,550.33,1209,1206,785.75,841.57,1139,1152,870.22,762.66,443.62,1670,Upgrade
9,Operating Expenses,4894,4585,5922,5760,5779,4351,4770,4171,4893,3979,4195,4764,3114,3717,4106,5200,3552,2879,2191,5087,Upgrade
10,Operating Income,615.68,530.25,-586.04,2418,1577,-172.14,1643,3044,1309,867.28,2100,-45.93,858.45,386.89,412.52,462.31,-72.24,-941.77,-1131,-267.61,Upgrade
11,Interest Expense,-47.07,-39.52,-,-1826,-,-36.81,-,-1724,-102.65,-17.89,-,-45.16,-,-26.37,-,-234.85,-,-20.37,-,-40.11,Upgrade
12,Interest & Investment Income,39.52,450.72,420.48,-,464.48,384.99,5171,-,17.89,344.62,2448,740.12,559.69,219.46,389.71,-,571.86,1652,1480,113.23,Upgrade
13,Currency Exchange Gain (Loss),-93.28,93.28,-,-169.37,24.82,-24.82,-,79.1,-40.73,40.73,-,-16.41,8.53,-8.53,-,-47.02,4.91,-4.91,-,8.13,Upgrade
14,Other Non Operating Income (Expenses),24.69,-39.5,14.81,-38.48,20.66,3.57,58.48,-80.7,25.14,26.36,-,-54.76,18.19,4.54,9.72,-28.36,16.37,-28.16,0.32,-132.43,Upgrade
15,EBT Excluding Unusual Items,539.54,995.23,-150.75,383.59,2086,154.79,6872,1318,1208,1261,4548,577.85,1445,575.98,811.95,152.08,520.9,656.66,348.8,-318.79,Upgrade
16,Gain (Loss) on Sale of Investments,22.21,-1.81,-33.21,15.03,-10.76,-49.69,26.36,-736.51,-55.01,57.62,-31.48,13.98,12.36,47.08,-31.35,219.15,62.57,1413,341.04,-825.22,Upgrade
