,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7867,6835,6218,6478,6533,4952,4578,4216,3286,3388,3910,4361,5657,5751,5249,4692,5283,6033,7397,6784,4111,Upgrade
1,Market Cap Growth,38.03%,38.03%,35.84%,53.63%,98.84%,46.17%,17.07%,-3.31%,-41.92%,-41.09%,-25.51%,-7.07%,7.08%,-4.68%,-29.04%,-30.83%,28.51%,42.26%,72.64%,69.80%,34.43%,Upgrade
2,Enterprise Value,7748,6725,6095,6395,6450,4872,4583,4239,3308,3405,3935,4364,5660,5758,5154,4601,5192,5928,7297,6662,4123,Upgrade
3,Last Close Price,18.51,16.08,14.63,15.13,15.26,11.57,10.69,9.85,7.67,7.91,9.13,10.08,13.07,13.29,12.13,10.69,12.04,13.53,16.59,15.11,9.16,Upgrade
4,PE Ratio,174.01,151.18,198.05,344.90,-,480.62,270.55,172.79,-,54.49,63.15,58.63,56.78,46.80,37.72,36.02,41.41,51.54,63.86,55.98,29.04,Upgrade
5,Forward PE,-,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,Upgrade
6,PS Ratio,7.28,6.33,5.76,6.42,6.27,5.50,5.08,4.91,3.91,3.48,4.09,4.30,5.44,5.60,5.17,4.98,5.88,6.72,8.32,7.52,4.35,Upgrade
7,PB Ratio,5.12,4.41,4.07,4.21,4.26,3.21,2.98,2.78,2.19,2.21,2.58,2.84,3.65,3.76,3.47,3.04,3.48,4.13,5.17,4.64,2.86,Upgrade
8,P/TBV Ratio,5.42,5.42,5.02,5.18,5.25,3.95,3.68,3.45,2.73,2.79,3.26,3.59,4.67,4.86,4.50,3.94,4.49,5.35,6.74,6.00,3.72,Upgrade
