,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+9 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+9 Quarters
0,Operating Revenue,374.41,204.44,187.82,120.05,358.09,190.35,159.31,115.61,248.61,156.75,106.64,86.26,260.23,156.36,114.89,85.21,188.09,125.61,83.74,56.01,Upgrade
1,Other Revenue,-,-0.33,0.33,-,4.23,-0.77,0.77,-,2.71,-1.29,1.29,-,1.99,-5.89,5.89,-,2.63,-0.32,0.32,-,Upgrade
2,Revenue,374.41,204.1,188.15,120.05,362.32,189.58,160.08,115.61,251.33,155.46,107.93,86.26,262.22,150.47,120.78,85.21,190.73,125.29,84.06,56.01,Upgrade
3,Revenue Growth (YoY),3.34%,7.66%,17.54%,3.84%,44.16%,21.95%,48.32%,34.02%,-4.15%,3.31%,-10.64%,1.24%,37.48%,20.10%,43.69%,52.12%,37.11%,43.35%,45.57%,-3.00%,Upgrade
4,Cost of Revenue,-13.57,6.52,1.18,5.86,40.81,4.65,2.3,4.66,4.9,1.36,1.65,1.82,6.27,3.06,1.57,2.25,2.68,1.62,1.08,0.27,Upgrade
5,Gross Profit,387.98,197.58,186.97,114.18,321.51,184.93,157.78,110.94,246.43,154.09,106.28,84.45,255.95,147.41,119.21,82.96,188.05,123.67,82.98,55.75,Upgrade
6,"Selling, General & Admin",-354.93,120.82,118,116.12,209.37,118.32,106.83,94.82,142.45,102.24,87.34,74.71,130.36,72.16,65.6,55.01,98.22,54.24,35.85,31.22,Upgrade
7,Research & Development,-305.83,105.93,98.8,101.09,132.73,95.78,82.96,78.28,104.58,67.6,63.49,52.86,80.48,49.53,38.88,34,56.85,33.93,34.35,26.02,Upgrade
8,Other Operating Expenses,948.32,-86.3,28.14,-46.72,16.06,-12.55,-20.55,-22.25,-10.46,-15.99,-6.89,-5.88,3.95,-15.48,-14.39,-9.64,-5.38,-11.35,-11.65,-3.92,Upgrade
