,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1153,883.06,907.9,649.84,1277,984.75,671.13,614.31,727.95,887.6,939.3,620.83,888.81,668.91,658.7,522.7,480.73,463.11,372.95,412.59,Upgrade
1,Other Revenue,-22.87,22.87,-,111.42,-47.72,47.72,-,88.69,-54.75,54.75,-,-,-58.53,58.53,-,100.5,-35.5,35.5,-,65.12,Upgrade
2,Revenue,1130,905.93,907.9,761.26,1229,1032,671.13,702.99,673.2,942.35,939.3,620.83,830.28,727.43,658.7,623.2,445.23,498.61,372.95,477.71,Upgrade
3,Revenue Growth (YoY),-8.05%,-12.26%,35.28%,8.29%,82.59%,9.56%,-28.55%,13.23%,-18.92%,29.54%,42.60%,-0.38%,86.48%,45.89%,76.62%,30.46%,-6.49%,2.01%,-29.88%,-2.77%,Upgrade
4,Cost of Revenue,1047,1007,971.41,1019,1086,1017,734.89,816.56,571.73,676.56,622.81,542.53,564.29,487.78,492.46,447.34,377.41,410.64,344.42,425.66,Upgrade
5,Gross Profit,82.82,-101.15,-63.51,-257.62,143.68,15.65,-63.75,-113.56,101.47,265.79,316.49,78.3,265.99,239.66,166.25,175.86,67.82,87.97,28.54,52.05,Upgrade
6,"Selling, General & Admin",41.11,44.33,39.78,32.22,50.69,39.77,33.91,10.71,41.68,27.71,30.29,16.56,24.65,22.55,24.25,34.79,10.8,18.16,18.98,17.32,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-3.29,3.29,-,-,-10.96,10.96,-,-,-,Upgrade
8,Other Operating Expenses,6.49,6.35,6.21,12.56,5.96,7.1,3.04,7.22,3.75,6.08,10.26,6.17,7.15,7.19,4.96,7.37,2.95,4.52,3.13,4.62,Upgrade
9,Operating Expenses,47.61,50.65,46,37.39,54.3,49.6,34.5,16.3,41.79,40.04,40.46,20.57,35.71,39.16,29.05,40.15,25.64,24.55,19.78,18.74,Upgrade
10,Operating Income,35.21,-151.79,-109.51,-295.01,89.37,-33.95,-98.25,-129.86,59.68,225.75,276.03,57.72,230.28,200.49,137.2,135.71,42.17,63.42,8.76,33.31,Upgrade
11,Interest Expense,-35.81,-38.49,-38.35,-37.43,-40.12,-0.1,-,-,-,-,-,-1.7,-,-,-1.03,-1.89,-3.77,-5.98,-2.91,-2.12,Upgrade
12,Interest & Investment Income,2.95,2.98,1.85,1.62,2.32,2.16,2.56,3.71,4.33,4.53,3.83,3.45,3.1,2.71,2.49,2.43,2.25,1.77,1.28,0.91,Upgrade
13,Earnings From Equity Investments,-0.94,1.81,-1.62,-3.38,-2.11,0,-2.41,0.26,-0.56,-3.87,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.21,-0.48,0.2,-0.04,-0.19,-0.01,0.34,3.53,6.25,-6.1,-0.32,0.55,-0,-0.79,-0.01,-0.33,-0.01,0.34,-0.01,-3.9,Upgrade
15,EBT Excluding Unusual Items,1.21,-185.98,-147.42,-334.25,49.28,-31.89,-97.76,-122.36,69.7,220.31,279.54,60.02,233.37,202.41,138.65,135.93,40.64,59.54,7.11,28.2,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-6.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-18.86,0.98,-0.93,73.54,-73.54,7.27,-7.27,15.12,-15.07,6.94,-6.94,5.63,-5.63,1.35,-1.35,3.86,-3.86,-,-,-1.88,Upgrade
19,Other Unusual Items,1.57,-0.18,0.33,1.21,0.05,-0.05,-,1.36,-6.32,-,-,-2.05,-,-,-,2.62,-,-,-,2.66,Upgrade
20,Pretax Income,-16.04,-185.18,-148.03,-266.4,-24.21,-24.67,-105.03,-105.88,48.32,227.25,272.6,63.61,227.74,203.76,137.3,142.41,36.78,59.54,7.11,28.98,Upgrade
21,Income Tax Expense,0,0.15,2.64,-1.96,6.31,-0.74,3.75,-21.96,7.86,35.2,42.47,9.66,34.11,29.33,20.67,16.43,5.33,8.69,1.5,-8.13,Upgrade
22,Earnings From Continuing Operations,-16.04,-185.34,-150.66,-264.44,-30.52,-23.93,-108.78,-83.92,40.46,192.05,230.13,53.94,193.63,174.43,116.63,125.98,31.45,50.85,5.61,37.11,Upgrade
23,Minority Interest in Earnings,-34.11,75.04,1.84,68.87,2.44,-33.33,-2.32,0.09,0.79,5.98,0.55,-,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,-50.15,-110.3,-148.82,-195.57,-28.08,-57.25,-111.1,-83.83,41.25,198.02,230.68,53.94,193.63,174.43,116.63,125.98,31.45,50.85,5.61,37.11,Upgrade
